step,phase,gpu_util,cpu_util,gpu_mem_gb,cpu_mem_gb,ram_gb,io_read_gb,io_write_gb
1,forward,7.0,0.0,1.244463104,1.733173248,17.602666496,0.0,0.0
1,backward,7.0,98.8,1.3451264,1.819615232,17.66924288,0.0,0.0
1,optimizer,7.0,113.9,1.380777984,1.884233728,17.727561728,0.0,0.0
2,forward,7.0,286.5,1.380777984,1.886109696,17.729626112,0.0,0.0
2,backward,7.0,124.2,1.43949824,1.886109696,17.729626112,0.0,0.0
2,optimizer,7.0,0.0,1.43949824,1.886109696,17.729626112,0.0,0.0
3,forward,7.0,401.6,1.43949824,1.888231424,17.731690496,0.0,0.0
3,backward,7.0,141.1,1.43949824,1.888231424,17.731690496,0.0,0.0
3,optimizer,7.0,0.0,1.43949824,1.888231424,17.731690496,0.0,0.0
4,forward,7.0,417.1,1.43949824,1.888436224,17.731690496,0.0,0.0
4,backward,7.0,143.1,1.43949824,1.888436224,17.731690496,0.0,0.0
4,optimizer,7.0,0.0,1.43949824,1.888436224,17.731690496,0.0,0.0
5,forward,7.0,304.7,1.43949824,1.888436224,17.731690496,0.0,0.0
5,backward,34.0,142.2,1.43949824,1.888436224,17.731690496,0.0,0.0
5,optimizer,34.0,0.0,1.43949824,1.888436224,17.731690496,0.0,0.0
6,forward,34.0,309.9,1.43949824,1.888436224,17.731690496,0.0,0.0
6,backward,34.0,142.8,1.43949824,1.888436224,17.731690496,0.0,0.0
6,optimizer,34.0,0.0,1.43949824,1.888436224,17.731690496,0.0,0.0
7,forward,34.0,310.2,1.43949824,1.888436224,17.731690496,0.0,0.0
7,backward,34.0,96.3,1.43949824,1.888436224,17.731690496,0.0,0.0
7,optimizer,34.0,0.0,1.43949824,1.888436224,17.731690496,0.0,0.0
8,forward,34.0,301.7,1.43949824,1.888436224,17.731690496,0.0,0.0
8,backward,34.0,95.5,1.43949824,1.888436224,17.731690496,0.0,0.0
8,optimizer,34.0,0.0,1.43949824,1.888436224,17.731690496,0.0,0.0
9,forward,34.0,410.1,1.43949824,1.888436224,17.731690496,0.0,0.0
9,backward,34.0,96.2,1.43949824,1.888436224,17.731690496,0.0,0.0
9,optimizer,34.0,0.0,1.43949824,1.888436224,17.731690496,0.0,0.0
10,forward,34.0,301.4,1.43949824,1.888436224,17.731690496,0.0,0.0
10,backward,34.0,189.4,1.43949824,1.888436224,17.731690496,0.0,0.0
10,optimizer,34.0,0.0,1.43949824,1.888436224,17.731690496,0.0,0.0
11,forward,34.0,308.0,1.43949824,1.888436224,17.731690496,0.0,0.0
11,backward,91.0,141.7,1.43949824,1.888436224,17.731690496,0.0,0.0
11,optimizer,91.0,0.0,1.43949824,1.888436224,17.731690496,0.0,0.0
12,forward,91.0,301.0,1.43949824,1.888436224,17.731690496,0.0,0.0
12,backward,91.0,99.8,1.43949824,1.888436224,17.731690496,0.0,0.0
12,optimizer,91.0,0.0,1.43949824,1.888436224,17.731690496,0.0,0.0
13,forward,91.0,320.5,1.43949824,1.888436224,17.731690496,0.0,0.0
13,backward,91.0,99.1,1.43949824,1.888436224,17.731690496,0.0,0.0
13,optimizer,91.0,0.0,1.43949824,1.888436224,17.731690496,0.0,0.0
14,forward,91.0,413.8,1.43949824,1.888436224,17.731690496,0.0,0.0
14,backward,91.0,96.8,1.43949824,1.888436224,17.731690496,0.0,0.0
14,optimizer,91.0,0.0,1.43949824,1.888436224,17.731690496,0.0,0.0
15,forward,91.0,309.8,1.43949824,1.888436224,17.731690496,0.0,0.0
15,backward,91.0,145.7,1.43949824,1.888436224,17.731690496,0.0,0.0
15,optimizer,91.0,0.0,1.43949824,1.888436224,17.731690496,0.0,0.0
16,forward,91.0,308.8,1.43949824,1.888436224,17.731690496,0.0,0.0
16,backward,91.0,147.4,1.43949824,1.888436224,17.731690496,0.0,0.0
16,optimizer,91.0,612.3,1.43949824,1.888436224,17.731690496,0.0,0.0
17,forward,91.0,303.0,1.43949824,1.888436224,17.731690496,0.0,0.0
17,backward,87.0,145.4,1.43949824,1.888436224,17.731690496,0.0,0.0
17,optimizer,87.0,0.0,1.43949824,1.888436224,17.731690496,0.0,0.0
18,forward,87.0,410.6,1.43949824,1.888436224,17.731948544,0.0,0.0
18,backward,87.0,146.3,1.43949824,1.888436224,17.731948544,0.0,0.0
18,optimizer,87.0,0.0,1.43949824,1.888436224,17.731948544,0.0,0.0
19,forward,87.0,410.0,1.43949824,1.888436224,17.731948544,0.0,0.0
19,backward,87.0,146.4,1.43949824,1.888436224,17.731948544,0.0,0.0
19,optimizer,87.0,0.0,1.43949824,1.888436224,17.731948544,0.0,0.0
20,forward,87.0,307.3,1.43949824,1.888436224,17.731948544,0.0,0.0
20,backward,87.0,146.2,1.43949824,1.888436224,17.731948544,0.0,0.0
20,optimizer,87.0,613.9,1.43949824,1.888436224,17.731948544,0.0,0.0
21,forward,87.0,306.6,1.43949824,1.888436224,17.731948544,0.0,0.0
21,backward,87.0,147.1,1.43949824,1.888436224,17.731948544,0.0,0.0
21,optimizer,87.0,0.0,1.43949824,1.888436224,17.731948544,0.0,0.0
22,forward,87.0,302.8,1.43949824,1.888436224,17.731948544,0.0,0.0
22,backward,87.0,193.1,1.43949824,1.888436224,17.731948544,0.0,0.0
22,optimizer,87.0,0.0,1.43949824,1.888436224,17.731948544,0.0,0.0
