task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Forward pass #1,2026-04-05T03:39:45,energy-efficiency-e2e,eae9802b-4bd5-4cef-b9ec-18fa0eeb85be,0.3198567405343056,1.7660044929131633e-07,5.52566995302468e-07,360.0,130.83156254893126,10.0,3.223973512649536e-05,1.1717509366349077e-05,8.95314673996634e-07,4.4852559166841075e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Backward pass #1,2026-04-05T03:39:46,energy-efficiency-e2e,eae9802b-4bd5-4cef-b9ec-18fa0eeb85be,0.3279143497347832,1.9152055323160414e-07,5.84620905164119e-07,360.0,168.38425320934013,10.0,3.2524729147553454e-05,1.5213901065180835e-05,9.033012203872205e-07,4.86419314331215e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Optimisation step #1,2026-04-05T03:39:46,energy-efficiency-e2e,eae9802b-4bd5-4cef-b9ec-18fa0eeb85be,0.04305450990796089,1.7597159783609148e-08,4.101965117215572e-07,360.0,0.0,10.0,4.348620027303689e-06,0.0,1.2066447072558921e-07,4.469284498029275e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Forward pass #2,2026-04-05T03:39:46,energy-efficiency-e2e,eae9802b-4bd5-4cef-b9ec-18fa0eeb85be,0.12678096815943718,7.474409159300238e-08,5.909880788053065e-07,360.0,169.4529721249312,10.0,1.2667995318770415e-05,5.96361589089156e-06,3.5171416691607914e-07,1.8983325376578034e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Backward pass #2,2026-04-05T03:39:46,energy-efficiency-e2e,eae9802b-4bd5-4cef-b9ec-18fa0eeb85be,0.2919795773923397,1.821650878700045e-07,6.246377203968986e-07,360.0,201.48831671658877,10.0,2.9143946990370752e-05,1.6312513039906662e-05,8.09392715907759e-07,4.6265852746185166e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Optimisation step #2,2026-04-05T03:39:46,energy-efficiency-e2e,eae9802b-4bd5-4cef-b9ec-18fa0eeb85be,0.0032802335917949677,1.256025267369794e-09,3.844213191001474e-07,360.0,0.0,10.0,3.104384988546335e-07,0.0,8.56379047036158e-09,3.190022893249879e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Forward pass #3,2026-04-05T03:39:46,energy-efficiency-e2e,eae9802b-4bd5-4cef-b9ec-18fa0eeb85be,0.12639736384153366,6.895201241029374e-08,5.46752243904061e-07,360.0,131.34085564676198,10.0,1.2574799358844747e-05,4.588336992128461e-06,3.491306263539527e-07,1.7512266977327172e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Backward pass #3,2026-04-05T03:39:47,energy-efficiency-e2e,eae9802b-4bd5-4cef-b9ec-18fa0eeb85be,0.29138344153761864,1.8085997590693534e-07,6.213693883388119e-07,360.0,195.44965064954303,10.0,2.9244123771786677e-05,1.58780682681936e-05,8.121914954649082e-07,4.593438353544521e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Optimisation step #3,2026-04-05T03:39:47,energy-efficiency-e2e,eae9802b-4bd5-4cef-b9ec-18fa0eeb85be,0.0066075995564460754,1.4121187935968324e-09,2.1399979127766962e-07,360.0,0.0,10.0,3.4901686012743624e-07,0.0,9.629689157008884e-09,3.5864654928443327e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Forward pass #4,2026-04-05T03:39:47,energy-efficiency-e2e,eae9802b-4bd5-4cef-b9ec-18fa0eeb85be,0.12663979828357697,7.61936293140151e-08,6.028027926710369e-07,360.0,184.58219178714702,10.0,1.2561322003602971e-05,6.441394049261362e-06,3.4875944256782547e-07,1.935147549543217e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
