step,gpu_util_pct,gpu_mem_util_pct,gpu_power_w,gpu_mem_alloc_mb,gpu_mem_reserved_mb,cpu_util_pct,cpu_mem_mb,disk_read_mb,disk_write_mb
1,77.0,31.0,130.088,138.63134765625,5692.0,101.7,2620.671875,5063.1640625,0.0
2,100.0,36.0,164.523,138.63134765625,5692.0,97.8,2574.61328125,5063.36328125,0.0
3,100.0,37.0,193.274,138.63134765625,5692.0,101.3,2562.7578125,5063.38671875,0.0
4,100.0,38.0,215.042,138.63134765625,5692.0,99.2,2494.94921875,5063.44921875,0.0
5,94.0,36.0,218.092,138.63134765625,5692.0,99.2,2465.75390625,5063.49609375,0.0
6,93.0,38.0,216.739,138.63134765625,5692.0,101.2,2401.8984375,5063.52734375,0.0
7,100.0,38.0,215.923,138.63134765625,5692.0,99.1,2399.7421875,5063.52734375,0.0
8,100.0,37.0,216.852,138.63134765625,5692.0,98.7,2338.578125,5063.56640625,0.0
9,100.0,38.0,218.045,138.63134765625,5692.0,101.3,2333.19921875,5063.64453125,0.0
10,100.0,36.0,216.316,138.63134765625,5692.0,99.2,2250.84765625,5063.671875,0.0
11,100.0,37.0,217.42,138.63134765625,5692.0,99.4,2250.45703125,5063.6875,0.0
12,100.0,37.0,217.979,138.63134765625,5692.0,98.8,2191.125,5063.75390625,0.0
13,95.0,35.0,219.453,138.63134765625,5692.0,101.5,2185.2890625,5063.75390625,0.0
14,94.0,39.0,220.207,138.63134765625,5692.0,99.0,2103.4296875,5063.81640625,0.0
15,100.0,37.0,217.33,138.63134765625,5692.0,101.3,2102.734375,5063.82421875,0.0
16,100.0,37.0,217.406,138.63134765625,5692.0,98.8,2044.046875,5063.90234375,0.0
17,100.0,38.0,217.788,138.63134765625,5692.0,99.0,2036.92578125,5063.92578125,0.0
18,100.0,37.0,219.222,138.63134765625,5692.0,101.1,1955.3359375,5063.95703125,0.0
19,100.0,36.0,217.09,138.63134765625,5692.0,99.0,1955.296875,5063.96484375,0.0
20,100.0,38.0,217.738,138.63134765625,5692.0,101.2,1896.78515625,5063.9921875,0.0
21,96.0,36.0,218.243,138.63134765625,5692.0,98.7,1891.5546875,5064.0234375,0.0
22,100.0,37.0,211.928,138.63134765625,5692.0,100.0,1807.96875,5064.04296875,0.0
23,100.0,37.0,212.746,138.63134765625,5692.0,101.0,1808.046875,5064.1015625,0.0
24,100.0,38.0,217.524,138.63134765625,5692.0,98.8,1749.69140625,5064.1015625,0.0
25,100.0,36.0,219.574,138.63134765625,5692.0,101.1,1743.60546875,5064.15625,0.0
26,100.0,36.0,217.208,138.63134765625,5692.0,98.5,1660.75390625,5064.1640625,0.0
27,100.0,37.0,217.218,138.63134765625,5692.0,100.9,1660.06640625,5064.17578125,0.0
28,93.0,35.0,217.925,138.63134765625,5692.0,100.7,1602.5078125,5064.1875,0.0
29,94.0,39.0,216.792,138.63134765625,5692.0,98.4,1590.40234375,5064.19921875,0.0
30,100.0,37.0,215.82,138.63134765625,5692.0,100.6,1520.30859375,5064.19921875,0.0
31,100.0,37.0,216.141,138.63134765625,5692.0,99.9,1511.0625,5064.19921875,0.0
32,100.0,37.0,217.448,138.63134765625,5692.0,98.6,1454.65625,5064.22265625,0.0
33,100.0,36.0,216.926,138.63134765625,5692.0,100.7,1445.09765625,5064.24609375,0.0
34,100.0,37.0,216.171,138.63134765625,5692.0,100.5,1366.8359375,5064.24609375,0.0
35,96.0,36.0,217.564,138.63134765625,5692.0,99.1,1361.24609375,5064.29296875,0.0
36,94.0,39.0,218.534,138.63134765625,5692.0,99.5,1307.51171875,5064.29296875,0.0
37,94.0,38.0,216.531,138.63134765625,5692.0,101.7,1307.1875,5064.3203125,0.0
38,100.0,37.0,215.608,138.63134765625,5692.0,99.0,1277.6796875,5064.3203125,0.0
39,100.0,38.0,216.654,138.63134765625,5692.0,99.0,1226.83984375,5064.3203125,0.0
40,100.0,37.0,218.056,138.63134765625,5692.0,101.8,1160.58203125,5064.3203125,0.0
41,100.0,36.0,218.569,138.63134765625,5692.0,99.3,1146.5546875,5064.3203125,0.0
42,100.0,37.0,216.197,138.63134765625,5692.0,98.7,1071.6875,5064.35546875,0.0
43,100.0,38.0,217.008,138.63134765625,5692.0,101.4,1071.12890625,5064.35546875,0.0
44,93.0,37.0,217.579,138.63134765625,5692.0,98.7,1012.609375,5064.39453125,0.0
45,94.0,39.0,218.752,138.63134765625,5692.0,101.7,1011.5703125,5064.41015625,0.0
46,100.0,37.0,216.316,138.63134765625,5692.0,99.0,1011.625,5064.44921875,0.0
47,100.0,37.0,217.583,138.63134765625,5692.0,98.9,1011.02734375,5064.50390625,0.0
48,100.0,37.0,218.607,138.63134765625,5692.0,101.4,1011.109375,5064.51953125,0.0
49,100.0,36.0,219.326,138.63134765625,5692.0,99.3,1011.0390625,5064.51953125,0.0
50,100.0,37.0,216.989,138.63134765625,5692.0,96.7,1011.09375,5064.55078125,0.0
51,100.0,37.0,217.053,138.63134765625,5692.0,98.9,1011.63671875,5064.55859375,0.0
52,93.0,36.0,218.455,138.63134765625,5692.0,101.3,1011.63671875,5064.55859375,0.0
53,94.0,39.0,219.324,138.63134765625,5692.0,99.3,1011.09765625,5064.56640625,0.0
54,94.0,38.0,218.116,138.63134765625,5692.0,99.2,1010.734375,5064.58203125,0.0
55,100.0,37.0,218.547,138.63134765625,5692.0,101.9,1010.78125,5064.58203125,0.0
56,100.0,38.0,219.698,138.63134765625,5692.0,99.3,1010.73828125,5064.58203125,0.0
57,100.0,36.0,220.505,138.63134765625,5692.0,99.3,1010.7890625,5064.58984375,0.0
58,100.0,37.0,216.845,138.63134765625,5692.0,100.9,1011.34375,5064.58984375,0.0
59,100.0,38.0,216.246,138.63134765625,5692.0,98.7,1011.3515625,5064.59765625,0.0
60,97.0,37.0,218.428,138.63134765625,5692.0,101.6,1010.82421875,5064.60546875,0.0
61,94.0,39.0,220.002,138.63134765625,5692.0,99.2,1010.75390625,5064.60546875,0.0
62,94.0,38.0,219.272,138.63134765625,5692.0,98.7,1010.77734375,5064.60546875,0.0
63,100.0,37.0,216.66,138.63134765625,5692.0,101.0,1010.0,5064.640625,0.0
64,100.0,37.0,218.836,138.63134765625,5692.0,99.0,1010.73828125,5064.640625,0.0
65,100.0,36.0,219.602,138.63134765625,5692.0,101.2,1010.72265625,5064.640625,0.0
66,100.0,36.0,219.063,138.63134765625,5692.0,98.5,1011.28125,5064.6640625,0.0
67,100.0,38.0,216.52,138.63134765625,5692.0,101.3,1011.2890625,5064.67578125,0.0
68,97.0,37.0,219.212,138.63134765625,5692.0,99.0,1010.765625,5064.67578125,0.0
69,94.0,38.0,219.949,138.63134765625,5692.0,98.7,1010.75390625,5064.67578125,0.0
70,94.0,37.0,218.746,138.63134765625,5692.0,100.6,1010.76953125,5064.67578125,0.0
71,100.0,37.0,216.402,138.63134765625,5692.0,100.0,1010.7578125,5064.68359375,0.0
72,100.0,37.0,217.315,138.63134765625,5692.0,98.9,1010.73046875,5064.72265625,0.0
73,100.0,36.0,220.673,138.63134765625,5692.0,98.8,1011.27734375,5064.73828125,0.0
74,100.0,37.0,218.251,138.63134765625,5692.0,100.7,1011.27734375,5064.73828125,0.0
75,100.0,38.0,219.024,138.63134765625,5692.0,98.7,1010.765625,5064.73828125,0.0
76,94.0,38.0,220.136,138.63134765625,5692.0,103.5,1010.8359375,5064.77734375,0.0
77,94.0,38.0,221.34,138.63134765625,5692.0,98.8,1010.83203125,5064.77734375,0.0
78,94.0,38.0,218.072,138.63134765625,5692.0,98.3,1010.84765625,5064.78515625,0.0
79,100.0,37.0,219.304,138.63134765625,5692.0,101.2,1010.84375,5064.8046875,0.0
80,100.0,36.0,220.196,138.63134765625,5692.0,98.6,1010.86328125,5064.8046875,0.0
81,100.0,36.0,220.815,138.63134765625,5692.0,100.6,1011.39453125,5064.8046875,0.0
82,100.0,37.0,217.824,138.63134765625,5692.0,100.7,1010.40625,5064.8046875,0.0
83,95.0,35.0,218.512,138.63134765625,5692.0,98.2,1010.39453125,5064.8046875,0.0
84,93.0,38.0,218.711,138.63134765625,5692.0,100.4,1010.41796875,5064.82421875,0.0
85,94.0,37.0,216.769,138.63134765625,5692.0,101.0,1010.4140625,5064.82421875,0.0
86,100.0,37.0,218.273,138.63134765625,5692.0,98.3,999.56640625,5064.82421875,0.0
87,100.0,37.0,218.753,138.63134765625,5692.0,102.6,999.49609375,5064.83984375,0.0
88,100.0,36.0,219.739,138.63134765625,5692.0,98.1,986.05078125,5064.85546875,0.0
89,100.0,37.0,216.759,138.63134765625,5692.0,98.4,983.91796875,5064.85546875,0.0
90,98.0,37.0,218.866,138.63134765625,5692.0,100.4,940.10546875,5064.8671875,0.0
91,92.0,38.0,219.35,138.63134765625,5692.0,102.0,930.1953125,5064.875,0.0
92,94.0,37.0,220.866,138.63134765625,5692.0,98.6,878.34375,5064.875,0.0
93,100.0,37.0,219.393,138.63134765625,5692.0,100.4,870.3046875,5064.88671875,0.0
94,100.0,37.0,218.843,138.63134765625,5692.0,97.6,815.84375,5064.9140625,0.0
95,100.0,36.0,219.053,138.63134765625,5692.0,100.2,815.4921875,5064.921875,0.0
96,100.0,37.0,216.422,138.63134765625,5692.0,102.6,762.7265625,5064.9296875,0.0
97,96.0,36.0,218.302,138.63134765625,5692.0,97.8,751.98828125,5064.9921875,0.0
98,100.0,37.0,219.26,138.63134765625,5692.0,100.4,697.09765625,5064.9921875,0.0
99,100.0,37.0,220.483,138.63134765625,5692.0,100.5,697.10546875,5065.0078125,0.0
100,100.0,37.0,218.893,138.63134765625,5692.0,100.2,697.6484375,5065.0234375,0.0
101,100.0,37.0,218.839,138.63134765625,5692.0,98.2,697.65234375,5065.0234375,0.0
102,100.0,36.0,220.037,138.63134765625,5692.0,102.6,697.1171875,5065.0234375,0.0
103,100.0,37.0,217.529,138.63134765625,5692.0,98.2,697.10546875,5065.02734375,0.0
104,100.0,38.0,217.061,138.63134765625,5692.0,100.7,697.0703125,5065.046875,0.0
105,100.0,37.0,219.554,138.63134765625,5692.0,100.7,697.06640625,5065.06640625,0.0
106,100.0,37.0,220.231,138.63134765625,5692.0,98.2,697.07421875,5065.06640625,0.0
107,100.0,38.0,220.961,138.63134765625,5692.0,100.0,697.05859375,5065.06640625,0.0
108,100.0,36.0,219.883,138.63134765625,5692.0,100.1,697.07421875,5065.06640625,0.0
109,100.0,37.0,218.585,138.63134765625,5692.0,100.2,697.60546875,5065.06640625,0.0
110,100.0,37.0,217.545,138.63134765625,5692.0,99.8,697.59765625,5065.06640625,0.0
111,100.0,38.0,218.729,138.63134765625,5692.0,100.0,697.05078125,5065.0703125,0.0
112,100.0,37.0,221.351,138.63134765625,5692.0,98.0,697.046875,5065.0703125,0.0
113,100.0,37.0,220.166,138.63134765625,5692.0,103.1,697.03515625,5065.0703125,0.0
114,100.0,37.0,220.035,138.63134765625,5692.0,97.7,697.0234375,5065.0703125,0.0
115,100.0,36.0,220.174,138.63134765625,5692.0,99.8,697.015625,5065.078125,0.0
116,100.0,37.0,216.514,138.63134765625,5692.0,99.6,697.0234375,5065.078125,0.0
117,100.0,38.0,217.864,138.63134765625,5692.0,102.5,697.01171875,5065.09765625,0.0
118,100.0,37.0,218.683,138.63134765625,5692.0,99.6,697.01953125,5065.1015625,0.0
119,100.0,36.0,219.877,138.63134765625,5692.0,98.0,697.5703125,5065.109375,0.0
120,100.0,37.0,217.921,138.63134765625,5692.0,99.9,697.5546875,5065.15625,0.0
121,100.0,36.0,218.806,138.63134765625,5692.0,100.5,697.0078125,5065.15625,0.0
122,100.0,36.0,220.526,138.63134765625,5692.0,102.4,697.01953125,5065.1875,0.0
123,100.0,37.0,217.635,138.63134765625,5692.0,99.3,697.01953125,5065.1875,0.0
124,100.0,38.0,217.297,138.63134765625,5692.0,97.9,697.01953125,5065.203125,0.0
125,100.0,37.0,218.849,138.63134765625,5692.0,100.5,697.01171875,5065.2265625,0.0
126,100.0,36.0,218.391,138.63134765625,5692.0,100.0,697.03125,5065.2265625,0.0
127,100.0,37.0,217.374,138.63134765625,5692.0,97.7,697.015625,5065.2265625,0.0
128,100.0,36.0,217.208,138.63134765625,5692.0,99.9,697.01953125,5065.2265625,0.0
129,100.0,37.0,216.798,138.63134765625,5692.0,100.4,697.01171875,5065.23046875,0.0
130,100.0,37.0,217.459,138.63134765625,5692.0,100.1,697.01171875,5065.2421875,0.0
131,100.0,38.0,218.215,138.63134765625,5692.0,100.0,697.01953125,5065.26953125,0.0
132,100.0,37.0,217.945,138.63134765625,5692.0,99.3,697.58203125,5065.32421875,0.0
133,100.0,37.0,218.51,138.63134765625,5692.0,102.4,696.98046875,5065.3359375,0.0
134,100.0,36.0,216.752,138.63134765625,5692.0,96.7,696.98828125,5065.3359375,0.0
135,100.0,37.0,216.072,138.63134765625,5692.0,102.3,697.03515625,5065.35546875,0.0
136,100.0,37.0,218.723,138.63134765625,5692.0,97.8,697.0625,5065.375,0.0
137,100.0,38.0,217.767,138.63134765625,5692.0,102.7,696.984375,5065.375,0.0
138,100.0,36.0,217.852,138.63134765625,5692.0,100.1,697.06640625,5065.38671875,0.0
139,100.0,36.0,217.174,138.63134765625,5692.0,97.7,696.98828125,5065.38671875,0.0
140,100.0,37.0,217.404,138.63134765625,5692.0,102.3,697.0625,5065.38671875,0.0
141,100.0,36.0,219.193,138.63134765625,5692.0,100.3,697.03125,5065.38671875,0.0
142,100.0,37.0,219.211,138.63134765625,5692.0,97.5,696.96875,5065.41015625,0.0
143,99.0,38.0,218.168,138.63134765625,5692.0,99.9,697.0546875,5065.41015625,0.0
144,100.0,38.0,217.591,138.63134765625,5692.0,99.8,697.66015625,5065.43359375,0.0
145,100.0,37.0,216.801,138.63134765625,5692.0,100.0,697.69140625,5065.4375,0.0
146,100.0,37.0,218.753,138.63134765625,5692.0,100.1,697.19140625,5065.4453125,0.0
147,100.0,37.0,218.782,138.63134765625,5692.0,100.0,697.1640625,5065.44921875,0.0
148,100.0,36.0,218.323,138.63134765625,5692.0,99.9,697.27734375,5065.50390625,0.0
149,100.0,37.0,218.323,138.63134765625,5692.0,100.2,697.2578125,5065.50390625,0.0
150,100.0,38.0,218.326,138.63134765625,5692.0,99.9,697.3828125,5065.50390625,0.0
151,100.0,36.0,218.307,138.63134765625,5692.0,96.2,697.34375,5065.50390625,0.0
152,100.0,36.0,218.349,138.63134765625,5692.0,102.2,697.44921875,5065.50390625,0.0
153,100.0,38.0,218.692,138.63134765625,5692.0,100.1,697.4765625,5065.5078125,0.0
154,100.0,36.0,219.488,138.63134765625,5692.0,100.0,697.45703125,5065.515625,0.0
155,100.0,37.0,219.321,138.63134765625,5692.0,97.7,697.546875,5065.51953125,0.0
156,100.0,38.0,218.865,138.63134765625,5692.0,102.1,698.171875,5065.53125,0.0
157,100.0,37.0,218.157,138.63134765625,5692.0,99.7,698.1796875,5065.53125,0.0
158,100.0,36.0,216.972,138.63134765625,5692.0,99.8,697.6796875,5065.53125,0.0
159,100.0,37.0,218.717,138.63134765625,5692.0,100.0,697.6484375,5065.54296875,0.0
160,100.0,36.0,218.421,138.63134765625,5692.0,99.7,697.76953125,5065.57421875,0.0
161,100.0,36.0,217.616,138.63134765625,5692.0,100.1,697.73828125,5065.59765625,0.0
162,100.0,37.0,219.095,138.63134765625,5692.0,100.0,697.859375,5065.625,0.0
163,100.0,37.0,218.883,138.63134765625,5692.0,99.0,697.90234375,5065.64453125,0.0
164,100.0,36.0,218.153,138.63134765625,5692.0,99.7,697.89453125,5065.65625,0.0
165,100.0,36.0,217.538,138.63134765625,5692.0,99.7,697.984375,5065.65625,0.0
166,100.0,37.0,217.654,138.63134765625,5692.0,100.1,698.04296875,5065.6640625,0.0
167,100.0,36.0,219.034,138.63134765625,5692.0,100.1,698.0703125,5065.6640625,0.0
168,100.0,37.0,219.109,138.63134765625,5692.0,99.9,698.140625,5065.671875,0.0
169,99.0,37.0,218.497,138.63134765625,5692.0,99.9,698.75390625,5065.671875,0.0
170,100.0,37.0,219.36,138.63134765625,5692.0,100.1,698.75390625,5065.671875,0.0
171,100.0,36.0,219.54,138.63134765625,5692.0,102.1,698.25390625,5065.6796875,0.0
172,100.0,37.0,216.911,138.00634765625,5692.0,84.5,698.6484375,5069.17578125,0.0
