step,gpu_util_pct,gpu_mem_util_pct,gpu_power_w,gpu_mem_alloc_mb,gpu_mem_reserved_mb,cpu_util_pct,cpu_mem_mb,disk_read_mb,disk_write_mb
1,52.0,21.0,183.868,140.25634765625,11112.0,119.1,4554.78515625,65.9609375,0.0
2,100.0,40.0,169.62,140.35009765625,11112.0,150.2,4494.3515625,124.59375,0.0
3,100.0,40.0,193.189,140.35009765625,11112.0,125.0,4494.21484375,183.15625,0.0
4,100.0,40.0,179.48,140.35009765625,11112.0,133.7,4493.55859375,241.6875,0.0
5,100.0,40.0,192.235,140.35009765625,11112.0,127.5,4492.83984375,300.2734375,0.0
6,100.0,35.0,189.119,140.35009765625,11112.0,127.0,4492.64453125,358.8359375,0.0
7,100.0,36.0,186.441,140.35009765625,11112.0,132.8,4491.6953125,417.4140625,0.0
8,100.0,35.0,188.83,140.35009765625,11112.0,130.0,4491.47265625,475.7578125,0.0
9,100.0,40.0,193.766,140.35009765625,11112.0,127.3,4490.6328125,534.18359375,0.0
10,100.0,38.0,192.893,140.35009765625,11112.0,123.9,4490.70703125,592.390625,0.0
11,100.0,36.0,185.803,140.35009765625,11112.0,133.0,4490.28515625,650.55859375,0.0
12,100.0,40.0,184.939,140.35009765625,11112.0,131.3,4490.1875,709.08984375,0.0
13,100.0,37.0,189.213,140.35009765625,11112.0,130.7,4488.51953125,767.48046875,0.0
14,100.0,40.0,188.215,140.35009765625,11112.0,130.6,4488.08203125,826.07421875,0.0
15,100.0,35.0,192.013,140.35009765625,11112.0,127.8,4487.99609375,884.66796875,0.0
16,100.0,39.0,183.858,140.35009765625,11112.0,134.7,4486.8515625,943.234375,0.0
17,100.0,35.0,192.463,140.35009765625,11112.0,125.2,4486.6171875,1001.828125,0.0
18,100.0,35.0,195.169,140.35009765625,11112.0,126.1,4485.890625,1060.453125,0.0
19,100.0,39.0,191.241,140.35009765625,11112.0,125.8,4485.515625,1119.046875,0.0
20,100.0,37.0,188.101,140.35009765625,11112.0,129.8,4484.34375,1177.640625,0.0
21,100.0,37.0,193.647,140.35009765625,11112.0,125.4,4484.20703125,1236.234375,0.0
22,100.0,35.0,186.65,140.35009765625,11112.0,133.4,4483.94921875,1294.828125,0.0
23,100.0,37.0,189.26,140.35009765625,11112.0,125.3,4483.72265625,1352.765625,0.0
24,100.0,35.0,184.168,140.35009765625,11112.0,134.2,4483.625,1410.95703125,0.0
25,100.0,38.0,192.952,140.35009765625,11112.0,123.7,4482.59765625,1469.375,0.0
