step,forward_ms,backward_ms,optimizer_ms
1,302.156824,329.474637,41.411439
2,125.98585,291.376711,2.155639
3,123.684969,292.72442,1.788814
4,123.155563,292.673818,1.859745
5,124.559821,290.011993,1.788294
6,124.607052,291.150318,1.869765
7,124.260517,292.471696,1.780424
8,124.743092,291.587874,1.795144
9,124.387259,291.849737,1.793104
10,124.803024,292.274874,1.792124
11,124.463019,292.622907,1.799264
12,125.066577,291.759807,1.930896
13,124.558161,292.475815,1.796313
14,124.944746,291.871538,1.943066
15,125.388712,291.646795,1.776213
16,124.396919,293.514589,1.775683
17,125.416052,292.191593,1.932095
18,124.658533,292.879251,1.796234
19,125.138129,292.680289,1.863465
20,124.632702,292.208082,1.793264
21,125.181929,292.292654,1.776133
22,124.566211,293.697262,2.019987
23,124.435869,293.240606,1.797723
24,125.725567,293.342067,1.789834
25,125.061608,293.239816,1.861425
26,125.850198,294.033956,1.780414
27,125.2951,292.426276,1.781923
28,124.542861,293.488119,2.126909
29,125.555074,293.184476,1.802584
30,125.046207,293.927265,1.796444
31,125.792047,293.381108,1.828525
32,125.544564,292.672839,1.799754
33,124.482899,293.327688,1.790314
34,126.03659,293.995066,1.789124
35,125.791297,292.473737,2.004866
36,124.51872,293.067734,1.796164
37,125.605415,292.665249,1.790534
38,124.686963,293.51401,1.956485
39,125.594884,292.585448,1.779354
40,124.850255,292.423405,1.812134
41,124.785034,293.138715,1.774563
42,125.031926,292.466496,2.107518
43,124.549951,293.449278,1.789883
44,125.540583,293.391089,1.802074
45,124.845505,294.942918,1.782014
46,125.555474,292.992823,1.786584
47,125.566365,292.618797,1.795094
48,124.715232,293.743323,1.778593
49,125.845018,293.944025,1.785823
50,124.923165,293.370698,1.797874
51,125.783388,294.392401,2.021117
52,126.326244,294.948419,1.793394
53,125.377582,293.758973,1.806954
54,124.908555,293.803624,1.790054
55,126.167233,293.646561,1.958786
56,125.526593,293.246617,1.783493
57,125.452343,294.204608,1.790053
58,126.07843,295.356075,1.783983
59,125.558384,293.904475,1.785914
60,124.888705,293.341397,1.781473
61,125.588034,292.897102,2.124238
62,125.000026,295.614678,1.790814
63,125.879728,293.816014,1.796524
64,126.119621,294.667235,1.780784
65,125.250099,294.484133,1.766793
66,125.793117,294.989449,1.790593
67,126.80199,294.930879,1.800613
68,125.9609,294.191519,1.788854
69,125.074677,294.498384,1.788463
70,126.055651,293.758183,1.790374
71,125.898418,293.569061,1.798334
72,125.117188,295.722018,2.025287
73,126.219363,294.423162,1.797554
74,126.00488,294.955329,1.791264
75,125.649495,293.798523,1.804994
76,126.313494,294.393421,1.811644
77,126.396225,296.039513,1.776303
78,126.141391,293.019084,1.944746
79,124.656523,295.365424,1.832634
80,125.813537,295.00877,1.775723
81,125.328892,294.204558,1.776293
82,125.972399,293.622721,1.800743
83,126.049741,295.500186,1.787534
84,126.05764,296.491068,2.130858
85,126.02612,295.76308,1.808404
86,125.99562,293.824334,1.783154
87,125.128528,295.419625,1.785403
88,125.121968,294.742206,2.079017
89,126.360794,295.748589,1.813464
90,126.125151,293.908846,1.789864
91,125.047798,295.304983,2.2038
92,126.06414,295.326564,2.123178
93,126.116941,294.203929,2.028007
94,126.79254,295.88035,1.779014
95,126.248313,295.228523,1.790103
96,125.892738,293.847364,2.057507
97,125.082268,296.132965,2.037526
98,125.820887,294.954209,2.22664
99,126.481277,295.006039,1.801044
100,126.936992,293.909625,2.26821
101,126.434576,296.594451,2.226779
102,127.680292,293.921995,2.178729
103,126.383684,294.702496,1.778983
104,125.965299,293.982486,1.938946
105,124.646461,295.405455,1.780454
106,126.625048,294.699426,2.126088
107,127.559051,294.969648,2.149049
108,126.697209,294.387771,1.776704
109,125.826848,294.123888,2.106998
110,124.901335,295.450285,2.033797
111,126.051631,296.229776,1.923666
112,126.73127,294.632075,1.785763
113,126.672668,295.167001,1.781514
114,126.721379,293.772183,2.117598
115,125.336831,296.439948,2.133699
116,125.046546,295.533767,1.798504
117,126.656279,294.954079,1.785004
118,127.061253,296.028893,1.776494
119,126.555866,295.966902,1.789174
120,126.227483,294.387261,2.042847
121,125.710735,295.734529,2.133819
122,126.578238,294.016826,2.156749
123,126.930462,295.865751,1.923035
124,127.000622,294.102787,2.032357
125,125.594335,294.855417,1.803734
126,125.606974,295.377814,2.053367
127,125.773657,296.56731,2.053007
128,126.74377,296.57631,1.786524
129,126.639118,295.73495,1.813354
130,126.650638,296.013842,2.034397
131,127.045683,295.565337,1.780304
132,126.405435,295.667098,1.788314
133,126.70786,296.551729,1.775774
134,126.564107,295.431965,2.038817
135,127.255347,294.767896,1.926855
136,126.390405,294.423662,1.780974
137,125.408143,297.026316,1.784734
138,126.79825,295.642868,1.781223
139,126.75049,294.2422,1.950416
140,126.488877,295.575676,2.134148
141,126.156931,296.015253,2.148929
142,125.670006,297.035136,1.788214
143,126.07634,294.927168,1.934815
144,126.570548,296.372478,2.30444
145,126.080572,295.239412,1.770624
146,126.218643,296.50033,2.244069
147,125.113639,296.531279,2.110688
148,126.76821,294.789117,1.915945
149,126.213093,295.927272,1.798584
150,126.459216,295.219252,1.935796
151,125.478002,295.974552,2.19889
152,126.920373,294.381671,1.913445
153,126.395544,295.417506,1.780614
154,125.824078,296.092944,1.773804
155,127.006153,295.740069,1.792094
156,126.098581,295.123431,2.125708
157,127.204916,295.980802,2.203359
158,126.380355,295.700829,2.038157
159,125.863578,295.993533,1.949926
160,126.189183,295.498256,2.115388
161,126.052491,296.415728,1.778714
162,126.911012,295.266133,2.078598
163,126.125301,295.76016,1.791164
164,125.428033,297.149578,1.802574
165,126.122441,297.086748,1.797394
166,126.553906,295.738359,2.158719
167,126.811821,296.856643,1.775603
168,126.576667,295.700849,1.839594
169,125.97117,296.669331,1.799714
170,125.489683,297.817917,2.488272
171,126.704729,296.243627,2.211559
172,126.683999,296.700392,1.949536
173,127.135454,295.811041,1.785544
174,126.345195,296.439888,2.124618
175,126.301664,296.110554,1.781293
176,125.847417,297.914469,1.949916
177,126.577158,295.349454,1.796624
178,126.81638,295.128112,2.115248
179,126.344694,296.658282,1.777703
180,125.955779,295.0666,2.046457
181,125.570043,295.76841,1.937605
182,126.123102,295.337294,2.148428
183,127.040173,295.375135,1.782244
184,126.383086,294.956358,2.109938
185,125.019477,296.878114,2.219659
186,126.309704,296.764123,2.032967
187,127.081614,296.231096,2.119568
188,127.233636,295.73466,1.778883
189,125.925999,295.458495,1.791824
190,126.240693,297.420351,1.781314
191,125.486833,296.631471,1.793184
192,126.613498,296.444988,1.798034
193,126.741729,296.396749,2.228239
194,126.309904,296.081534,1.783434
195,126.0176,296.740022,2.045397
196,126.575898,296.256736,1.795194
197,126.574667,294.691075,2.016366
198,126.690879,295.409085,1.787284
199,125.97928,295.644458,1.944416
200,126.404825,297.198979,1.796554
201,126.160922,296.751293,1.790144
202,126.285683,296.097893,1.786054
203,126.818141,296.339817,1.784634
204,126.718429,295.336104,1.938016
205,126.116741,297.465082,1.952456
206,125.771126,297.527204,1.791464
207,126.906433,296.289766,2.097778
208,126.638688,296.780404,1.782294
209,126.911592,296.039384,2.153498
210,126.399425,295.85673,1.801324
211,126.00376,296.111464,1.808234
212,126.338525,296.061753,1.786893
213,127.033203,296.758543,2.037497
214,127.089714,297.076087,1.781044
215,127.367769,296.701431,1.775504
216,126.333354,295.905942,2.103068
217,126.224993,295.910472,1.783483
218,125.396701,296.019692,2.30735
219,126.271903,295.254743,1.777184
220,126.74183,296.928435,2.043587
221,126.8018,295.538857,1.925926
222,125.99232,295.415295,1.954586
223,126.002879,298.393434,1.784623
224,127.486779,296.246426,1.918386
225,126.718349,295.712519,1.793194
226,126.936302,296.803043,1.970156
227,127.063744,296.374768,1.793534
228,126.277454,295.84417,1.807464
229,126.894882,296.087644,1.828824
230,127.122925,296.312147,1.786473
231,126.420005,296.630691,1.948766
232,127.349047,295.994663,1.781524
233,126.831461,295.490326,1.789844
234,126.458966,295.995963,1.814214
235,125.94662,295.158481,1.780094
236,126.494576,296.961395,2.187009
237,126.710259,296.418219,2.136078
238,127.192746,296.100404,1.779724
239,127.101895,295.501236,1.785403
240,126.655159,296.174485,2.019317
241,126.441056,297.459432,2.24491
242,126.148142,296.222416,1.805264
243,126.508337,297.218769,1.782934
244,127.009133,296.208865,1.784354
245,126.904271,297.564964,1.815734
246,126.930323,296.265896,1.790564
247,126.7714,295.260803,1.964596
248,126.279494,297.731906,1.924066
249,126.824181,296.907415,2.032287
250,126.524677,297.572424,2.133498
251,126.71707,297.398381,2.052117
252,127.336087,297.006296,1.780034
253,126.493326,296.47526,2.118268
254,126.253384,296.056673,1.770844
255,125.925259,297.275049,2.108848
256,126.304784,297.800167,1.791594
257,127.135655,297.071447,2.101748
258,126.405985,296.630261,2.103898
259,126.958142,296.432849,1.796904
260,127.040424,296.975685,2.021307
261,126.590747,295.149362,1.790274
262,126.054961,295.84628,91.005716
263,125.904558,295.241962,1.783873
264,125.546944,297.058956,1.778904
265,126.296143,297.149599,1.783704
