step,gpu_util_pct,gpu_mem_util_pct,gpu_power_w,gpu_mem_alloc_mb,gpu_mem_reserved_mb,cpu_util_pct,cpu_mem_mb,disk_read_mb,disk_write_mb
1,0.0,0.0,59.015,32.06396484375,52.0,212.5,4465.49609375,115.671875,0.0
2,0.0,0.0,147.99,139.94384765625,22032.0,118.3,4431.40234375,237.8984375,0.0
3,0.0,0.0,176.756,139.31884765625,22032.0,119.8,4433.2109375,352.7109375,0.0
4,13.0,9.0,183.472,139.31884765625,22032.0,118.0,4434.15625,468.4140625,0.0
5,0.0,0.0,177.433,139.31884765625,22032.0,119.9,4433.4296875,585.40234375,0.0
6,0.0,0.0,183.281,139.31884765625,22032.0,118.8,4433.015625,701.6796875,0.0
7,0.0,0.0,176.507,139.31884765625,22032.0,119.3,4433.12109375,818.88671875,0.0
8,0.0,0.0,181.062,139.31884765625,22032.0,118.5,4431.72265625,935.99609375,0.0
9,23.0,17.0,174.347,139.31884765625,22032.0,118.7,4431.55078125,1052.234375,0.0
10,0.0,0.0,182.501,139.31884765625,22032.0,118.5,4429.91015625,1169.390625,0.0
11,0.0,0.0,176.643,139.31884765625,22032.0,118.8,4430.20703125,1286.5546875,0.0
12,0.0,0.0,182.45,139.31884765625,22032.0,120.2,4429.796875,1403.26953125,0.0
13,0.0,0.0,179.022,139.31884765625,22032.0,120.7,4430.3359375,1519.734375,0.0
14,0.0,0.0,181.277,139.31884765625,22032.0,119.5,4429.5859375,1636.765625,0.0
15,0.0,0.0,167.574,139.31884765625,22032.0,119.2,4428.3515625,1753.97265625,0.0
16,0.0,0.0,174.291,139.31884765625,22032.0,119.5,4428.58203125,1870.46875,0.0
17,0.0,0.0,138.428,139.31884765625,22032.0,140.6,4451.875,1987.51953125,0.0
18,0.0,0.0,166.269,139.31884765625,22032.0,119.6,4451.328125,2104.765625,0.0
19,0.0,0.0,166.764,139.31884765625,22032.0,120.9,4449.33203125,2221.98828125,0.0
20,0.0,0.0,169.194,139.31884765625,22032.0,120.7,4449.36328125,2339.17578125,0.0
21,0.0,0.0,169.958,139.31884765625,22032.0,120.4,4448.17578125,2456.36328125,0.0
22,0.0,0.0,169.429,139.31884765625,22032.0,121.1,4447.35546875,2573.5703125,0.0
23,0.0,0.0,170.446,139.31884765625,22032.0,120.3,4446.8125,2690.7578125,0.0
24,0.0,0.0,172.362,139.31884765625,22032.0,120.2,4445.5234375,2807.9609375,0.0
25,0.0,0.0,173.835,139.31884765625,22032.0,120.8,4445.140625,2925.1796875,0.0
26,0.0,0.0,176.069,139.31884765625,22032.0,118.4,4444.23828125,3042.4375,0.0
27,0.0,0.0,172.715,139.31884765625,22032.0,119.8,4443.85546875,3159.62890625,0.0
28,0.0,0.0,173.144,139.31884765625,22032.0,120.4,4443.34375,3276.87109375,0.0
29,0.0,0.0,165.121,139.31884765625,22032.0,120.5,4442.1640625,3394.1171875,0.0
30,0.0,0.0,168.194,139.31884765625,22032.0,122.0,4436.03125,3511.40625,0.0
31,0.0,0.0,179.59,139.31884765625,22032.0,111.7,4440.54296875,3628.640625,0.0
32,0.0,0.0,168.651,139.31884765625,22032.0,119.8,4431.48828125,3746.015625,0.0
33,0.0,0.0,170.09,139.31884765625,22032.0,120.6,4432.8125,3862.3515625,0.0
34,0.0,0.0,179.416,139.31884765625,22032.0,114.2,4433.08984375,3979.265625,0.0
35,9.0,5.0,185.238,139.31884765625,22032.0,110.3,4434.06640625,4095.7578125,0.0
36,0.0,0.0,183.455,139.31884765625,22032.0,110.2,4435.18359375,4212.21875,0.0
37,0.0,0.0,193.671,139.31884765625,22032.0,109.5,4435.6015625,4328.94140625,0.0
38,0.0,0.0,188.63,139.31884765625,22032.0,109.5,4436.2890625,4445.74609375,0.0
39,0.0,0.0,186.104,139.31884765625,22032.0,108.4,4437.421875,4562.0625,0.0
40,0.0,0.0,185.518,139.31884765625,22032.0,111.1,4437.984375,4678.8984375,0.0
41,0.0,0.0,185.27,139.31884765625,22032.0,111.0,4438.578125,4795.75,0.0
42,55.0,29.0,184.469,139.31884765625,22032.0,109.9,4439.5390625,4912.50390625,0.0
43,0.0,0.0,182.381,139.31884765625,22032.0,110.5,4440.60546875,5024.984375,0.0
