step,gpu_util_pct,gpu_mem_util_pct,gpu_power_w,gpu_mem_alloc_mb,gpu_mem_reserved_mb,cpu_util_pct,cpu_mem_mb,disk_read_mb,disk_write_mb
1,31.0,22.0,203.761,139.94384765625,22032.0,140.2,4553.28515625,124.40625,0.0
2,100.0,35.0,216.301,139.31884765625,22032.0,152.4,4432.73828125,241.6171875,0.0
3,100.0,41.0,217.191,139.31884765625,22032.0,127.0,4431.578125,358.77734375,0.0
4,100.0,40.0,217.44,139.31884765625,22032.0,128.1,4431.04296875,475.15234375,0.0
5,100.0,41.0,218.217,139.31884765625,22032.0,132.2,4430.08984375,591.58984375,0.0
6,100.0,41.0,220.433,139.31884765625,22032.0,131.7,4429.11328125,708.47265625,0.0
7,100.0,37.0,218.402,139.31884765625,22032.0,127.0,4427.578125,825.5546875,0.0
8,100.0,41.0,216.646,139.31884765625,22032.0,126.0,4424.87890625,942.75,0.0
9,100.0,41.0,219.726,139.31884765625,22032.0,129.8,4424.9765625,1059.9375,0.0
10,100.0,35.0,216.774,139.31884765625,22032.0,124.1,4423.3828125,1177.12109375,0.0
11,100.0,40.0,218.255,139.31884765625,22032.0,122.0,4422.75,1294.3203125,0.0
12,100.0,35.0,217.204,139.31884765625,22032.0,124.2,4422.21875,1410.58984375,0.0
13,100.0,42.0,217.04,139.31884765625,22032.0,122.7,4422.76953125,1526.5,0.0
14,100.0,38.0,216.575,139.31884765625,22032.0,124.6,4421.27734375,1643.546875,0.0
15,100.0,38.0,216.06,139.31884765625,22032.0,132.0,4419.2890625,1760.703125,0.0
16,100.0,37.0,217.136,139.31884765625,22032.0,123.5,4419.4140625,1877.1328125,0.0
17,100.0,41.0,217.406,139.31884765625,22032.0,146.5,4451.66015625,1993.72265625,0.0
18,100.0,37.0,217.59,139.31884765625,22032.0,128.2,4448.71875,2110.953125,0.0
19,100.0,34.0,216.954,139.31884765625,22032.0,127.4,4448.921875,2228.171875,0.0
20,100.0,41.0,219.317,139.31884765625,22032.0,124.3,4447.35546875,2345.359375,0.0
21,100.0,34.0,217.166,139.31884765625,22032.0,134.6,4446.4921875,2462.515625,0.0
22,100.0,34.0,216.395,139.31884765625,22032.0,126.7,4444.71484375,2579.75,0.0
23,100.0,41.0,218.122,139.31884765625,22032.0,124.5,4443.30859375,2696.921875,0.0
24,100.0,41.0,218.86,139.31884765625,22032.0,124.1,4442.48046875,2814.140625,0.0
25,100.0,38.0,218.831,139.31884765625,22032.0,125.0,4441.74609375,2931.40234375,0.0
26,100.0,40.0,218.563,139.31884765625,22032.0,128.8,4440.6875,3048.578125,0.0
27,100.0,39.0,219.059,139.31884765625,22032.0,124.9,4440.02734375,3165.84765625,0.0
28,100.0,35.0,217.165,139.31884765625,22032.0,124.6,4438.8984375,3283.06640625,0.0
29,100.0,34.0,216.886,139.31884765625,22032.0,124.2,4437.12109375,3400.27734375,0.0
30,100.0,41.0,217.81,139.31884765625,22032.0,123.0,4435.75390625,3517.52734375,0.0
31,100.0,40.0,217.636,139.31884765625,22032.0,112.2,4433.16796875,3634.765625,0.0
32,100.0,40.0,218.701,139.31884765625,22032.0,124.7,4427.05859375,3751.85546875,0.0
33,100.0,40.0,217.079,139.31884765625,22032.0,124.3,4428.03515625,3867.6328125,0.0
34,100.0,35.0,218.718,139.31884765625,22032.0,117.2,4429.4609375,3983.7578125,0.0
35,100.0,40.0,217.56,139.31884765625,22032.0,114.4,4430.375,4100.39453125,0.0
36,100.0,39.0,218.578,139.31884765625,22032.0,111.0,4431.23046875,4216.7578125,0.0
37,100.0,39.0,218.794,139.31884765625,22032.0,109.6,4432.62890625,4332.828125,0.0
38,100.0,39.0,218.406,139.31884765625,22032.0,111.0,4433.796875,4448.97265625,0.0
39,100.0,38.0,219.193,139.31884765625,22032.0,110.7,4435.015625,4565.4609375,0.0
40,100.0,40.0,218.767,139.31884765625,22032.0,113.9,4436.15234375,4681.7890625,0.0
41,100.0,41.0,218.319,139.31884765625,22032.0,115.4,4437.171875,4798.05078125,0.0
42,100.0,40.0,218.585,139.31884765625,22032.0,111.5,4438.16015625,4914.6328125,0.0
43,100.0,37.0,219.845,139.99560546875,22032.0,110.7,4443.390625,5030.921875,0.0
