task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Step #1,2026-04-01T22:22:59,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,2.6085938438773155,1.3825263036832177e-06,5.222046651481743e-07,360.0,105.9734153281201,10.0,0.0002655735597014427,7.818061808961829e-05,7.376541776789559e-06,0.00035113071956785057,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #2,2026-04-01T22:23:00,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.8393406271934509,5.165635340713146e-07,6.152907108462139e-07,360.0,191.44719733486372,10.0,8.412220776081084e-05,4.4736702449199583e-05,2.336659044441249e-06,0.00013119556925445165,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #3,2026-04-01T22:23:01,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.8520585782825947,5.323912028736626e-07,6.245357762442826e-07,360.0,200.84598916220088,10.0,8.52723438292742e-05,4.7574482508139226e-05,2.3686163334382908e-06,0.0001352154426708517,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #4,2026-04-01T22:23:02,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.8387794159352779,4.996338837567058e-07,5.951546782796899e-07,360.0,173.6204119820171,10.0,8.403352238237863e-05,4.0528087978941585e-05,2.3342068514062294e-06,0.00012689581721272644,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #5,2026-04-01T22:23:03,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.8389722816646099,5.429557680527216e-07,6.470719897273293e-07,360.0,221.53029041336757,10.0,8.392351716756817e-05,5.1643930206068944e-05,2.331158260090483e-06,0.00013789860563372764,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #6,2026-04-01T22:23:04,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.8413628414273262,5.197444880590254e-07,6.176641917392163e-07,360.0,194.67783772141323,10.0,8.415608219802383e-05,4.5509758635375874e-05,2.337619496716395e-06,0.00013200346033011615,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #7,2026-04-01T22:23:04,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.8401037789881229,5.213834370662242e-07,6.205461202023958e-07,360.0,197.2955819600042,10.0,8.403189443051818e-05,4.6053647977828405e-05,2.3341742654641484e-06,0.00013241971667381073,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #8,2026-04-01T22:23:05,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.8410694114863873,5.320672354261662e-07,6.323187194388969e-07,360.0,207.93402194128632,10.0,8.417524807155128e-05,4.8619761102486336e-05,2.3381530203753052e-06,0.00013513316219441302,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #9,2026-04-01T22:23:06,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.8425615318119526,5.181280593192437e-07,6.148741583043539e-07,360.0,191.88587675730747,10.0,8.431123197078709e-05,4.4939758183204503e-05,2.3419334760142702e-06,0.00013159292363000585,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #10,2026-04-01T22:23:07,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.8444045782089233,5.352548189704939e-07,6.336215460956465e-07,360.0,207.96987619861684,10.0,8.467428982257845e-05,4.891642801396756e-05,2.3520191924439535e-06,0.00013594273702898993,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #11,2026-04-01T22:23:08,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.8420728258788586,5.116144588382738e-07,6.078185260431596e-07,360.0,185.69027581071964,10.0,8.417948111891747e-05,4.3420868067300944e-05,2.3382657931910593e-06,0.00012993861497940943,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #12,2026-04-01T22:23:09,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.8454398810863495,5.163556803709843e-07,6.107516349876241e-07,360.0,188.4591900606933,10.0,8.453839123249052e-05,4.425614652348031e-05,2.3482413134641097e-06,0.00013114277906943494,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #13,2026-04-01T22:23:10,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.8443487249314785,5.300908141391812e-07,6.27776389183461e-07,360.0,203.950128134198,10.0,8.444469869136814e-05,4.7840871602033985e-05,2.345625155915816e-06,0.00013463119544931804,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #14,2026-04-01T22:23:10,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.8538053743541241,5.110893905498708e-07,5.989125940732176e-07,360.0,178.02247312879032,10.0,8.526973202824598e-05,4.216697819003912e-05,2.3685491747326345e-06,0.00012980525939301768,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #15,2026-04-01T22:23:11,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.8398980610072613,5.094334674875031e-07,6.066600066713038e-07,360.0,184.80740974058222,10.0,8.39540403336286e-05,4.309864559104426e-05,2.332006094770302e-06,0.00012938469201944323,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #16,2026-04-01T22:23:12,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.8404610864818096,5.147505142364691e-07,6.123620038562859e-07,360.0,192.59831479115618,10.0,8.365552052855491e-05,4.475586912633389e-05,2.323713163948724e-06,0.00013073510281883752,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #17,2026-04-01T22:23:13,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.8394437022507191,5.017223860631542e-07,5.975072219263785e-07,360.0,177.42187132868105,10.0,8.379879631102076e-05,4.1299755267232285e-05,2.3276984484659266e-06,0.0001274262500267193,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #18,2026-04-01T22:23:14,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.8354416079819202,5.149634190205225e-07,6.163084686962294e-07,360.0,191.3013095117134,10.0,8.38835284113883e-05,4.457559121817667e-05,2.330056236435972e-06,0.0001307891758660011,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #19,2026-04-01T22:23:15,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.8369401097297668,4.899178623126085e-07,5.852695982797309e-07,360.0,165.04789952438324,10.0,8.371957875788223e-05,3.838308627734932e-05,2.325500320229266e-06,0.00012442816535546087,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #20,2026-04-01T22:23:16,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.8416428714990616,5.115417931342932e-07,6.076177496650932e-07,360.0,185.39657311596045,10.0,8.42120546847582e-05,4.336892357059696e-05,2.3391812625858524e-06,0.0001299201595179409,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #21,2026-04-01T22:23:16,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.8399311304092407,4.906981839863166e-07,5.841703184228397e-07,360.0,164.07701701333212,10.0,8.400538004934796e-05,3.828753064283319e-05,2.3334388931592286e-06,0.00012462634958534035,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #22,2026-04-01T22:23:17,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.8394929952919483,4.952384112746373e-07,5.900472885813546e-07,360.0,169.79267868336711,10.0,8.388490043580534e-05,3.956447611130898e-05,2.3300890914267948e-06,0.0001257794656385411,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #23,2026-04-01T22:23:18,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.8409160412847996,4.988445383655436e-07,5.931512665346327e-07,360.0,174.75330989785604,10.0,8.372629247605781e-05,4.0643365835535405e-05,2.3256828491058617e-06,0.0001266953411606991,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #24,2026-04-01T22:23:19,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.840666126459837,5.199520640098077e-07,6.182488511288811e-07,360.0,193.52600612514658,10.0,8.43617055565119e-05,4.535114739212531e-05,2.3433270243306985e-06,0.0001320561799729677,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #25,2026-04-01T22:23:20,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.8418714962899685,5.379200694761784e-07,6.387094653842415e-07,360.0,214.0152845315767,10.0,8.421506993472588e-05,5.006531783635637e-05,2.3392631982763575e-06,0.00013661965096935843,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #26,2026-04-01T22:23:21,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.8421984501183033,5.121757470999916e-07,6.081620709242607e-07,360.0,186.18198974827237,10.0,8.419736437499529e-05,4.354503482772998e-05,2.3387704251540966e-06,0.00013008116962787922,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #27,2026-04-01T22:23:22,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.8412313349545002,5.146644133300573e-07,6.117330838276956e-07,360.0,188.98928470145052,10.0,8.418154567480093e-05,4.4193368680112144e-05,2.3383207619190235e-06,0.000130713235116832,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #28,2026-04-01T22:23:22,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.8422555178403854,5.280101368225835e-07,6.267801375672721e-07,360.0,202.7002488745984,10.0,8.429674394428745e-05,4.7464482420878085e-05,2.3415236423412903e-06,0.00013410275000750671,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #29,2026-04-01T22:23:23,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.8419342823326588,5.112524147594117e-07,6.070204186474107e-07,360.0,184.82170379220358,10.0,8.425163328647624e-05,4.325475681810076e-05,2.3402737867501017e-06,0.0001298466638913272,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #30,2026-04-01T22:23:24,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.8421837873756886,5.259152140256006e-07,6.244862628335765e-07,360.0,200.45875670378152,10.0,8.429229781031604e-05,4.6936982002421246e-05,2.341406719966066e-06,0.00013357068653270347,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #31,2026-04-01T22:23:25,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.848831869661808,5.107327661921762e-07,6.017730145542848e-07,360.0,179.9061010332643,10.0,8.491835109889498e-05,4.243753393495808e-05,2.35879975888464e-06,0.00012971468479273853,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #32,2026-04-01T22:23:26,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.8430652804672718,5.172321602609307e-07,6.133923314447498e-07,360.0,190.77255878946116,10.0,8.433254472911371e-05,4.469031354403796e-05,2.3425270596312217e-06,0.00013136538533278265,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #33,2026-04-01T22:23:27,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.8453948348760605,5.361833559703194e-07,6.340383521432824e-07,360.0,209.65174704926224,10.0,8.457509614527223e-05,4.925420606127773e-05,2.3492624258829455e-06,0.00013617856463243264,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #34,2026-04-01T22:23:28,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.8427721969783306,5.104537837977019e-07,6.056088036128013e-07,360.0,183.65880452915476,10.0,8.429671674966806e-05,4.3005589958511337e-05,2.341522804150974e-06,0.00012964382951233082,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #35,2026-04-01T22:23:28,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.8442472629249096,5.322112454712915e-07,6.302501633121822e-07,360.0,206.15809392127596,10.0,8.445758707821376e-05,4.8366149798084734e-05,2.3460006444818443e-06,0.00013516973752078065,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #36,2026-04-01T22:23:29,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.8441452346742153,5.054010974716351e-07,5.986295363989517e-07,360.0,176.74582481741015,10.0,8.45175858587028e-05,4.149531098107673e-05,2.347663500242768e-06,0.00012836056034002188,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #37,2026-04-01T22:23:30,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.8436949215829372,5.027193686707445e-07,5.957590450583409e-07,360.0,174.6808245254792,10.0,8.438786603510388e-05,4.094753276717711e-05,2.3440624794198345e-06,0.00012767946128170067,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #38,2026-04-01T22:23:31,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.8443020842969418,5.228218323723945e-07,6.192400489972226e-07,360.0,195.9623408071606,10.0,8.446220494806762e-05,4.597670344708149e-05,2.346128473679226e-06,0.00013278503686882815,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #39,2026-04-01T22:23:32,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.8439212255179882,4.969096308631357e-07,5.887317017029932e-07,360.0,168.2205851699745,10.0,8.441382683813592e-05,3.944530932642465e-05,2.3447818226284505e-06,0.00012620391798718895,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #40,2026-04-01T22:23:33,energy-efficiency-e2e,cd0a5c6e-2404-46d1-9a77-dee5e7c5de51,0.8502461388707161,5.162764087044743e-07,6.071266570238648e-07,360.0,185.47946151678053,10.0,8.497880212962605e-05,4.3783368369076925e-05,2.360475342720749e-06,0.00013112264584142375,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
