step,phase,gpu_util,cpu_util,gpu_mem_gb,cpu_mem_gb,ram_gb,io_read_gb,io_write_gb
1,forward,52.0,90.1,6.403457024,2.71699968,24.587829248,5.336813568,0.0
1,backward,83.0,89.4,6.770458624,2.736304128,24.58212352,5.338157056,0.0
1,optimizer,56.0,77.2,6.80820736,2.742910976,24.581935104,5.33972992,0.0
2,forward,56.0,97.1,6.80820736,2.742771712,24.573841408,5.34024192,0.0
2,backward,99.0,101.1,6.80820736,2.694479872,24.575934464,5.340270592,0.0
2,optimizer,99.0,0.0,6.80820736,2.694479872,24.57903104,5.340278784,0.0
3,forward,92.0,104.0,6.80820736,2.693173248,24.556580864,5.340360704,0.0
3,backward,100.0,97.8,6.80820736,2.669166592,24.56881152,5.340360704,0.0
3,optimizer,100.0,390.4,6.80820736,2.668658688,24.56881152,5.340389376,0.0
4,forward,93.0,96.6,6.80820736,2.653876224,24.56594432,5.340422144,0.0
4,backward,99.0,90.4,6.80820736,2.570612736,24.445054976,5.340422144,0.0
4,optimizer,99.0,440.4,6.80820736,2.570612736,24.445054976,5.340450816,0.0
5,forward,92.0,94.1,6.80820736,2.570498048,24.437542912,5.340471296,0.0
5,backward,99.0,101.0,6.80820736,2.55649792,24.47005696,5.340471296,0.0
5,optimizer,99.0,0.0,6.80820736,2.556403712,24.470573056,5.340479488,0.0
6,forward,100.0,96.9,6.80820736,2.547703808,24.47886336,5.340491776,0.0
6,backward,92.0,100.6,6.80820736,2.453692416,24.497123328,5.340491776,0.0
6,optimizer,92.0,220.8,6.80820736,2.451779584,24.497123328,5.340512256,0.0
7,forward,100.0,96.4,6.80820736,2.449022976,24.486879232,5.340536832,0.0
7,backward,100.0,100.8,6.80820736,2.441506816,24.524038144,5.340540928,0.0
7,optimizer,100.0,0.0,6.80820736,2.441494528,24.524038144,5.340540928,0.0
8,forward,100.0,104.0,6.80820736,2.416381952,24.533819392,5.340561408,0.0
8,backward,100.0,100.7,6.80820736,2.354638848,24.551469056,5.340561408,0.0
8,optimizer,100.0,0.0,6.80820736,2.354638848,24.551985152,5.340602368,0.0
9,forward,100.0,95.4,6.80820736,2.353917952,24.582115328,5.340639232,0.0
9,backward,99.0,100.7,6.80820736,2.340265984,24.575086592,5.340639232,0.0
9,optimizer,99.0,0.0,6.80820736,2.33998336,24.575086592,5.340667904,0.0
10,forward,92.0,103.0,6.80820736,2.329751552,24.584093696,5.34069248,0.0
10,backward,99.0,100.3,6.80820736,2.237452288,24.600510464,5.34069248,0.0
10,optimizer,99.0,0.0,6.80820736,2.236608512,24.600510464,5.34069248,0.0
11,forward,93.0,102.7,6.80820736,2.233688064,24.594481152,5.340725248,0.0
11,backward,100.0,100.6,6.80820736,2.222108672,24.630751232,5.340741632,0.0
11,optimizer,100.0,0.0,6.80820736,2.222108672,24.630751232,5.340741632,0.0
12,forward,93.0,96.5,6.80820736,2.194087936,24.639008768,5.340766208,0.0
12,backward,100.0,97.0,6.80820736,2.138451968,24.653246464,5.340766208,0.0
12,optimizer,100.0,434.2,6.80820736,2.138451968,24.653246464,5.34079488,0.0
13,forward,98.0,96.2,6.80820736,2.138210304,24.650149888,5.340823552,0.0
13,backward,95.0,100.7,6.80820736,2.119053312,24.677249024,5.340823552,0.0
13,optimizer,95.0,0.0,6.80820736,2.119077888,24.677249024,5.3408768,0.0
14,forward,100.0,102.4,6.80820736,2.107805696,24.675700736,5.340889088,0.0
14,backward,92.0,100.8,6.80820736,2.008276992,24.673255424,5.340889088,0.0
14,optimizer,92.0,0.0,6.80820736,2.008276992,24.673255424,5.3409792,0.0
15,forward,100.0,104.7,6.80820736,2.007830528,24.65550336,5.34099968,0.0
15,backward,100.0,100.2,6.80820736,2.004103168,24.686985216,5.34099968,0.0
15,optimizer,100.0,0.0,6.80820736,2.004103168,24.687501312,5.341057024,0.0
16,forward,100.0,95.9,6.80820736,1.976070144,24.697049088,5.341114368,0.0
16,backward,100.0,100.2,6.80820736,1.921978368,24.636157952,5.341114368,0.0
16,optimizer,100.0,0.0,6.80820736,1.921978368,24.609837056,5.341147136,0.0
17,forward,100.0,102.9,6.80820736,1.921429504,23.831494656,5.341147136,0.0
17,backward,99.0,96.9,6.80820736,1.898991616,23.293575168,5.341147136,0.0
17,optimizer,99.0,494.0,6.80820736,1.898991616,23.293575168,5.341147136,0.0
18,forward,93.0,102.9,6.80820736,1.886109696,23.29460736,5.341188096,0.0
18,backward,99.0,100.0,6.80820736,1.799172096,23.295696896,5.341188096,0.0
18,optimizer,99.0,0.0,6.80820736,1.799180288,23.295696896,5.341229056,0.0
19,forward,93.0,103.3,6.80820736,1.798565888,23.276085248,5.341249536,0.0
19,backward,99.0,100.5,6.80820736,1.790582784,23.295438848,5.341249536,0.0
19,optimizer,99.0,0.0,6.80820736,1.78997248,23.295438848,5.341249536,0.0
20,forward,94.0,96.3,6.80820736,1.760403456,23.293607936,5.34126592,0.0
20,backward,99.0,100.4,6.80820736,1.706262528,23.293546496,5.34126592,0.0
20,optimizer,99.0,0.0,6.80820736,1.706262528,23.293546496,5.34126592,0.0
21,forward,100.0,95.7,6.80820736,1.705910272,23.280893952,5.34130688,0.0
21,backward,93.0,100.1,6.80820736,1.683800064,23.2940544,5.34130688,0.0
21,optimizer,93.0,0.0,6.80820736,1.683800064,23.2940544,5.34130688,0.0
22,forward,100.0,102.2,6.80820736,1.66969344,23.293779968,5.341339648,0.0
22,backward,100.0,100.4,6.80820736,1.583403008,23.294795776,5.341339648,0.0
22,optimizer,100.0,0.0,6.80820736,1.583419392,23.294795776,5.341372416,0.0
23,forward,100.0,104.3,6.80820736,1.582792704,23.275896832,5.341380608,0.0
23,backward,100.0,100.1,6.80820736,1.57483008,23.294685184,5.341380608,0.0
23,optimizer,100.0,0.0,6.80820736,1.57483008,23.294685184,5.341405184,0.0
24,forward,100.0,103.3,6.80820736,1.543020544,23.29513984,5.341413376,0.0
24,backward,99.0,99.7,6.80820736,1.490014208,23.294857216,5.341413376,0.0
24,optimizer,99.0,0.0,6.80820736,1.490014208,23.294857216,5.341437952,0.0
25,forward,93.0,102.9,6.80820736,1.489395712,23.282470912,5.341478912,0.0
25,backward,99.0,99.8,6.80820736,1.466789888,23.306211328,5.341478912,0.0
25,optimizer,99.0,0.0,6.80820736,1.466097664,23.293308928,5.341478912,0.0
26,forward,93.0,94.6,6.80820736,1.450262528,23.295115264,5.341577216,0.0
26,backward,99.0,99.6,6.80820736,1.366663168,23.296200704,5.341577216,0.0
26,optimizer,99.0,0.0,6.80820736,1.366663168,23.296200704,5.341605888,0.0
27,forward,94.0,110.8,6.80820736,1.365880832,23.274524672,5.341630464,0.0
27,backward,99.0,100.0,6.80820736,1.358512128,23.29413632,5.341630464,0.0
27,optimizer,99.0,0.0,6.80820736,1.358512128,23.29413632,5.341638656,0.0
28,forward,100.0,96.3,6.80820736,1.327341568,23.294652416,5.341638656,0.0
28,backward,93.0,99.8,6.80820736,1.27463424,23.294787584,5.341638656,0.0
28,optimizer,93.0,0.0,6.80820736,1.27463424,23.294787584,5.341671424,0.0
29,forward,100.0,103.1,6.80820736,1.273393152,23.281876992,5.341671424,0.0
29,backward,100.0,100.0,6.80820736,1.251475456,23.294263296,5.341671424,0.0
29,optimizer,100.0,492.1,6.80820736,1.2512256,23.294263296,5.341671424,0.0
30,forward,100.0,88.7,6.80820736,1.247186944,23.294201856,5.341679616,0.0
30,backward,99.0,100.1,6.80820736,1.18136832,23.296135168,5.341679616,0.0
30,optimizer,99.0,0.0,6.80820736,1.18136832,23.296135168,5.341708288,0.0
31,forward,99.0,96.1,6.80820736,1.181339648,23.275491328,5.341720576,0.0
31,backward,100.0,100.2,6.80820736,1.174560768,23.295102976,5.341720576,0.0
31,optimizer,100.0,0.0,6.80820736,1.174560768,23.295102976,5.341720576,0.0
32,forward,93.0,95.0,6.80820736,1.142767616,23.295582208,5.341761536,0.0
32,backward,99.0,99.9,6.80820736,1.089630208,23.296139264,5.341761536,0.0
32,optimizer,99.0,0.0,6.80820736,1.089630208,23.296139264,5.341761536,0.0
33,forward,93.0,102.2,6.80820736,1.088720896,23.280132096,5.341806592,0.0
33,backward,99.0,99.9,6.80820736,1.073901568,23.295614976,5.341806592,0.0
33,optimizer,99.0,0.0,6.80820736,1.073639424,23.295614976,5.341851648,0.0
34,forward,94.0,102.8,6.80820736,1.061285888,23.370190848,5.341888512,0.0
34,backward,98.0,99.6,6.80820736,0.96534528,23.298445312,5.341888512,0.0
34,optimizer,98.0,0.0,6.80820736,0.96534528,23.298445312,5.341888512,0.0
35,forward,100.0,103.1,6.80820736,0.964722688,23.274446848,5.341917184,0.0
35,backward,93.0,99.5,6.80820736,0.961110016,23.29612288,5.341917184,0.0
35,optimizer,93.0,0.0,6.80820736,0.960761856,23.29612288,5.341917184,0.0
36,forward,100.0,102.5,6.80820736,0.939507712,23.296417792,5.341937664,0.0
36,backward,100.0,100.0,6.80820736,0.939507712,23.2966144,5.341937664,0.0
36,optimizer,100.0,0.0,6.80820736,0.939507712,23.2966144,5.3420032,0.0
37,forward,100.0,95.5,6.80820736,0.939626496,23.282163712,5.3420032,0.0
37,backward,99.0,99.5,6.80820736,0.939626496,23.29319424,5.3420032,0.0
37,optimizer,99.0,0.0,6.80820736,0.939626496,23.29319424,5.3420032,0.0
38,forward,99.0,102.7,6.80820736,0.939577344,23.295516672,5.34206464,0.0
38,backward,100.0,100.1,6.80820736,0.940171264,23.297769472,5.34206464,0.0
38,optimizer,100.0,0.0,6.80820736,0.940171264,23.297769472,5.34206464,0.0
39,forward,93.0,95.8,6.80820736,0.940183552,23.27840768,5.342093312,0.0
39,backward,99.0,99.7,6.80820736,0.940163072,23.297245184,5.342093312,0.0
39,optimizer,99.0,0.0,6.80820736,0.940163072,23.297245184,5.342093312,0.0
40,forward,93.0,102.3,6.80820736,0.939655168,23.298019328,5.342203904,0.0
40,backward,100.0,100.0,6.80820736,0.9396224,23.2973312,5.342203904,0.0
40,optimizer,100.0,379.3,6.80820736,0.9396224,23.2973312,5.34224896,0.0
41,forward,98.0,95.6,6.80820736,0.9396224,23.283109888,5.342265344,0.0
41,backward,95.0,99.3,6.80820736,0.9396224,23.294980096,5.342265344,0.0
41,optimizer,95.0,0.0,6.80820736,0.9396224,23.294980096,5.342265344,0.0
42,forward,100.0,94.9,6.80820736,0.939675648,23.297236992,5.342265344,0.0
42,backward,93.0,102.8,6.80820736,0.93667328,23.299653632,5.342265344,0.0
42,optimizer,93.0,0.0,6.80820736,0.93667328,23.299653632,5.342326784,0.0
43,forward,100.0,95.5,6.80820736,0.936656896,23.280852992,5.342343168,0.0
43,backward,100.0,99.8,6.80820736,0.936656896,23.298916352,5.342343168,0.0
43,optimizer,100.0,0.0,6.80820736,0.936656896,23.298400256,5.342363648,0.0
44,forward,100.0,90.1,6.80820736,0.937811968,23.296823296,5.343739904,0.0
44,backward,99.0,99.8,6.80820736,0.937811968,23.297900544,5.343739904,0.0
44,optimizer,99.0,0.0,6.80820736,0.937811968,23.297900544,5.343739904,0.0
45,forward,93.0,110.3,6.80820736,0.937824256,23.286030336,5.343756288,0.0
45,backward,99.0,99.5,6.80820736,0.937824256,23.297384448,5.343756288,0.0
45,optimizer,99.0,0.0,6.80820736,0.937824256,23.297384448,5.343756288,0.0
46,forward,94.0,95.6,6.80820736,0.937295872,23.29964544,5.343756288,0.0
46,backward,100.0,102.8,6.80820736,0.937295872,23.298822144,5.343756288,0.0
46,optimizer,100.0,0.0,6.80820736,0.937295872,23.298822144,5.343789056,0.0
47,forward,98.0,103.6,6.80820736,0.937324544,23.278178304,5.343789056,0.0
47,backward,95.0,99.1,6.80820736,0.937324544,23.297069056,5.343789056,0.0
47,optimizer,95.0,0.0,6.80820736,0.937324544,23.297069056,5.343789056,0.0
