step,forward_ms,backward_ms,optimizer_ms
1,526.151309,193.910313,114.200488
2,29.574328,75.046554,1.845655
3,29.812181,75.928195,1.786314
4,29.052471,75.796135,1.784333
5,29.105522,73.820018,1.786673
6,29.035111,73.514614,1.768713
7,29.194763,74.142763,1.785673
8,29.214953,74.352085,1.774824
9,29.093011,73.820438,1.775774
10,29.485777,74.008311,1.781943
11,29.211263,74.223864,1.776473
12,29.140342,73.672346,1.799433
13,29.145712,73.288952,1.763303
14,29.372165,77.293454,1.783194
15,29.205333,74.209283,1.799453
16,29.394386,75.296027,1.770453
17,29.074471,74.791901,1.784004
18,29.695759,75.227647,1.902384
19,29.164232,73.646886,1.796844
20,29.497177,74.049002,1.775023
21,29.216913,74.276384,1.772973
22,29.141032,73.670836,1.774453
23,29.119941,74.808262,1.797243
24,29.263704,74.462336,1.803194
25,29.404356,74.358165,1.780194
26,29.230323,73.844199,1.778963
27,29.239163,74.535067,1.801793
28,29.404005,74.666589,1.852914
29,29.174362,74.71785,1.812603
30,29.201963,73.692726,1.814083
31,29.477266,74.302034,1.804353
32,29.122932,74.911013,1.785263
33,29.74951,74.582028,1.797673
34,29.172043,73.556794,1.802164
35,29.442406,74.302765,1.781963
36,29.224863,73.733448,1.778653
37,29.153202,74.345635,1.797333
38,29.346435,74.296735,1.812134
39,29.226833,74.383976,1.777673
40,29.354825,74.72895,1.896885
41,29.253543,74.762791,1.788684
42,29.319195,75.614982,1.788973
43,30.033153,74.034111,1.778834
44,29.258724,73.392112,1.781123
45,29.227714,73.662855,1.774513
46,29.150323,74.984573,1.794004
47,29.445825,74.515448,1.771033
48,29.458857,75.209626,1.789473
49,30.644572,74.562009,1.784553
50,29.484877,74.396586,1.787714
51,29.395935,74.227534,1.774803
52,29.446137,75.46576,1.778733
53,29.481417,74.246724,1.766803
54,29.174252,74.323385,1.778923
55,29.172773,74.285125,1.811883
56,29.438366,75.155566,1.943536
57,29.285724,75.904735,1.820934
58,29.148322,75.168726,1.781683
59,29.75212,74.72963,1.790983
60,29.473677,75.626232,1.798923
61,29.383826,76.564253,1.779784
62,29.298443,75.48102,1.764113
63,29.198883,75.909085,1.777573
64,31.410112,74.694099,1.796804
65,29.467056,74.554667,1.912425
66,29.240353,75.43861,1.776173
67,29.263044,74.322965,1.780783
68,29.502007,75.421929,1.809784
69,29.585707,74.67119,1.783623
70,29.621119,75.799073,1.813423
71,29.669729,75.779874,1.773454
72,29.333884,74.306715,1.797723
73,29.479847,74.520007,1.801413
74,29.625249,75.018134,1.791774
75,29.471716,74.490677,1.785243
76,29.338945,75.130055,1.777773
77,29.466636,75.759193,1.938116
78,29.574049,74.71364,1.797403
79,29.629819,74.710619,1.778594
