step,phase,gpu_util,cpu_util,gpu_mem_gb,cpu_mem_gb,ram_gb,io_read_gb,io_write_gb
1,forward,14.0,0.0,2.2888448,4.612509696,20.317835264,0.014475264,0.0
1,backward,14.0,92.8,2.450325504,4.64754688,20.333563904,0.014917632,0.0
1,optimizer,35.0,87.5,2.485977088,4.66425856,20.344459264,0.01509376,0.0
2,forward,35.0,192.4,2.485977088,4.669865984,20.348215296,0.022654976,0.0
2,backward,17.0,106.7,2.523725824,4.669865984,20.348215296,0.022654976,0.0
2,optimizer,17.0,0.0,2.523725824,4.669865984,20.348215296,0.022654976,0.0
3,forward,17.0,196.8,2.523725824,4.664225792,20.342398976,0.03026944,0.0
3,backward,17.0,92.3,2.523725824,4.664225792,20.342398976,0.03026944,0.0
3,optimizer,17.0,0.0,2.523725824,4.664225792,20.342398976,0.03026944,0.0
4,forward,78.0,189.8,2.523725824,4.664905728,20.342136832,0.037924864,0.0
4,backward,78.0,105.6,2.523725824,4.664905728,20.342136832,0.037924864,0.0
4,optimizer,78.0,0.0,2.523725824,4.664905728,20.342136832,0.037924864,0.0
5,forward,78.0,163.0,2.523725824,4.673114112,20.348874752,0.045592576,0.0
5,backward,70.0,108.5,2.523725824,4.673114112,20.348874752,0.045592576,0.0
5,optimizer,70.0,0.0,2.523725824,4.673114112,20.348874752,0.045592576,0.0
6,forward,70.0,175.2,2.523725824,4.677632,20.353404928,0.05322752,0.0
6,backward,70.0,95.3,2.523725824,4.677632,20.354670592,0.05322752,0.0
6,optimizer,70.0,521.3,2.523725824,4.677632,20.354670592,0.05322752,0.0
7,forward,81.0,179.9,2.523725824,4.6631936,20.341706752,0.06084608,0.0
7,backward,81.0,94.5,2.523725824,4.6631936,20.342050816,0.06084608,0.0
7,optimizer,81.0,0.0,2.523725824,4.6631936,20.342050816,0.06084608,0.0
8,forward,81.0,169.0,2.523725824,4.678483968,20.352978944,0.068358144,0.0
8,backward,73.0,94.3,2.523725824,4.678483968,20.353236992,0.068358144,0.0
8,optimizer,73.0,0.0,2.523725824,4.678483968,20.353236992,0.068358144,0.0
9,forward,73.0,201.0,2.523725824,4.680044544,20.355100672,0.075943936,0.0
9,backward,73.0,94.9,2.523725824,4.680044544,20.35572736,0.075943936,0.0
9,optimizer,73.0,0.0,2.523725824,4.680044544,20.35572736,0.075943936,0.0
10,forward,80.0,176.6,2.523725824,4.667846656,20.344557568,0.083480576,0.0
10,backward,80.0,94.7,2.523725824,4.667846656,20.344922112,0.083480576,0.0
10,optimizer,80.0,0.0,2.523725824,4.667846656,20.344922112,0.083480576,0.0
11,forward,80.0,148.1,2.523725824,4.683091968,20.358201344,0.091045888,0.0
11,backward,75.0,94.4,2.523725824,4.683091968,20.358201344,0.091045888,0.0
11,optimizer,75.0,518.0,2.523725824,4.683091968,20.358201344,0.091045888,0.0
12,forward,75.0,182.3,2.523725824,4.684836864,20.360589312,0.0986112,0.0
12,backward,75.0,122.3,2.523725824,4.684836864,20.360839168,0.0986112,0.0
12,optimizer,75.0,0.0,2.523725824,4.684836864,20.360839168,0.0986112,0.0
13,forward,80.0,161.7,2.523725824,4.689379328,20.365770752,0.106102784,0.0
13,backward,80.0,109.3,2.523725824,4.689379328,20.365770752,0.106102784,0.0
13,optimizer,80.0,0.0,2.523725824,4.689379328,20.365770752,0.106102784,0.0
14,forward,80.0,173.2,2.523725824,4.689354752,20.367142912,0.11360256,0.0
14,backward,67.0,92.6,2.523725824,4.66659328,20.346036224,0.11360256,0.0
14,optimizer,67.0,282.6,2.523725824,4.66659328,20.346036224,0.11360256,0.0
15,forward,67.0,126.4,2.523725824,4.681875456,20.357373952,0.121184256,0.0
15,backward,67.0,107.9,2.523725824,4.681875456,20.357373952,0.121184256,0.0
15,optimizer,67.0,0.0,2.523725824,4.681875456,20.357373952,0.121184256,0.0
16,forward,88.0,193.8,2.523725824,4.690337792,20.367282176,0.128815104,0.0
16,backward,88.0,93.0,2.523725824,4.690337792,20.367282176,0.128815104,0.0
