timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-04-02T00:41:53,energy-efficiency,a04979e0-90ae-4fcf-b5f6-0f18083b7fff,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5316387191414833,0.0001313412029449,8.575207802171604e-05,360.0,86.29845903428148,10.0,0.0218880106251686,0.0108617259117096,0.0006079876352308,0.0333577241721091,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N,1.0,0.0
2026-04-05T02:55:11,energy-efficiency,bbf9d304-eab3-4243-807f-c36deb762ecd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5326597355306149,0.0001308145304129,8.535131926570105e-05,360.0,73.2813400500436,10.0,0.0217125823441892,0.0109082642822215,0.0006031145173745,0.0332239611437854,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N,1.0,0.0
2026-04-07T18:25:49,energy-efficiency,9109d84a-eed5-4dcf-98e0-130bba49f821,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5477695129811764,0.0001292019270200633,8.347620620282538e-05,360.0,89.29061535206544,10.0,0.021554283323884003,0.010661421584643449,0.0005986910875886675,0.03281439599611608,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N,1.0,0.0
