step,gpu_util_pct,gpu_mem_util_pct,gpu_power_w,gpu_mem_alloc_mb,gpu_mem_reserved_mb,cpu_util_pct,cpu_mem_mb,disk_read_mb,disk_write_mb
1,84.0,33.0,124.722,138.63134765625,5692.0,18.5,1355.38671875,0.0,0.0
2,85.0,33.0,189.226,138.63134765625,5692.0,98.6,1355.1015625,0.0,0.0
3,100.0,37.0,214.837,138.63134765625,5692.0,99.8,1355.8515625,0.0,0.0
4,100.0,37.0,218.452,138.63134765625,5692.0,100.4,1356.06640625,0.0,0.0
5,100.0,36.0,218.73,138.63134765625,5692.0,102.3,1355.4375,0.0,0.0
6,100.0,36.0,218.286,138.63134765625,5692.0,98.2,1355.54296875,0.0,0.0
7,100.0,37.0,218.454,138.63134765625,5692.0,99.9,1355.62890625,0.0,0.0
8,96.0,36.0,219.502,138.63134765625,5692.0,100.1,1356.1875,0.0,0.0
9,95.0,38.0,217.515,138.63134765625,5692.0,100.2,1356.2265625,0.0,0.0
10,100.0,36.0,216.441,138.63134765625,5692.0,100.0,1355.75390625,0.0,0.0
11,100.0,37.0,217.796,138.63134765625,5692.0,100.0,1356.3125,0.0,0.0
12,100.0,36.0,219.228,138.63134765625,5692.0,100.1,1356.35546875,0.0,0.0
13,100.0,36.0,218.499,138.63134765625,5692.0,100.5,1355.8359375,0.0,0.0
14,100.0,37.0,219.444,138.63134765625,5692.0,98.1,1355.921875,0.0,0.0
15,94.0,35.0,219.953,138.63134765625,5692.0,102.6,1355.98046875,0.0,0.0
16,94.0,38.0,218.727,138.63134765625,5692.0,97.7,1356.546875,0.0,0.0
17,100.0,36.0,218.143,138.63134765625,5692.0,102.8,1356.55859375,0.0,0.0
18,100.0,37.0,218.762,138.63134765625,5692.0,97.8,1356.03125,0.0,0.0
19,100.0,36.0,219.443,138.63134765625,5692.0,100.2,1356.671875,0.0,0.0
20,100.0,36.0,218.229,138.63134765625,5692.0,100.1,1356.71484375,0.0,0.0
21,100.0,36.0,218.938,138.63134765625,5692.0,100.5,1356.17578125,0.0,0.0
22,94.0,36.0,219.046,138.63134765625,5692.0,99.6,1356.81640625,0.0,0.0
23,94.0,38.0,217.932,138.63134765625,5692.0,99.8,1356.82421875,0.0,0.0
24,100.0,37.0,217.502,138.63134765625,5692.0,100.1,1356.35546875,0.0,0.0
25,100.0,37.0,219.602,138.63134765625,5692.0,100.1,1356.4140625,0.0,0.0
26,100.0,36.0,218.677,138.63134765625,5692.0,102.1,1356.96484375,0.0,0.0
27,100.0,37.0,217.367,138.63134765625,5692.0,97.6,1357.0078125,0.0,0.0
28,99.0,37.0,218.916,138.63134765625,5692.0,102.2,1356.53515625,0.0,0.0
29,95.0,38.0,219.545,138.63134765625,5692.0,97.7,1357.12109375,0.0,0.0
30,100.0,36.0,216.798,138.63134765625,5692.0,99.4,1357.125,0.0,0.0
31,100.0,37.0,217.889,138.63134765625,5692.0,102.1,1356.67578125,0.0,0.0
32,100.0,36.0,219.131,138.63134765625,5692.0,99.8,1357.2421875,0.0,0.0
33,100.0,36.0,219.013,138.63134765625,5692.0,97.7,1357.26953125,0.0,0.0
34,100.0,36.0,218.811,138.63134765625,5692.0,102.1,1356.77734375,0.0,0.0
35,94.0,36.0,218.118,138.63134765625,5692.0,99.4,1356.83203125,0.0,0.0
36,94.0,38.0,217.178,138.63134765625,5692.0,99.8,1356.8515625,0.0,0.0
37,100.0,36.0,217.841,138.63134765625,5692.0,100.3,1357.43359375,0.0,0.0
38,100.0,37.0,219.983,138.63134765625,5692.0,99.6,1357.46484375,0.0,0.0
39,100.0,36.0,219.049,138.63134765625,5692.0,99.5,1357.0078125,0.0,0.0
40,100.0,37.0,217.4,138.63134765625,5692.0,101.7,1356.97265625,0.0,0.0
41,97.0,36.0,218.451,138.63134765625,5692.0,100.0,1357.59765625,0.0,0.0
42,94.0,38.0,218.256,138.63134765625,5692.0,99.3,1357.62890625,0.0,0.0
43,100.0,36.0,216.844,138.63134765625,5692.0,99.7,1357.109375,0.0,0.0
44,100.0,37.0,219.047,138.63134765625,5692.0,100.0,1357.203125,0.0,0.0
45,100.0,36.0,220.856,138.63134765625,5692.0,100.3,1357.203125,0.0,0.0
46,100.0,36.0,219.47,138.63134765625,5692.0,99.4,1357.828125,0.0,0.0
47,100.0,36.0,218.455,138.63134765625,5692.0,101.4,1357.83203125,0.0,0.0
48,94.0,38.0,217.342,138.63134765625,5692.0,97.0,1357.37109375,0.0,0.0
49,95.0,37.0,216.575,138.63134765625,5692.0,102.3,1357.43359375,0.0,0.0
50,100.0,37.0,218.125,138.63134765625,5692.0,99.7,1357.9921875,0.0,0.0
51,100.0,36.0,219.377,138.63134765625,5692.0,99.7,1358.00390625,0.0,0.0
52,100.0,36.0,219.002,138.63134765625,5692.0,99.3,1357.48046875,0.0,0.0
53,100.0,36.0,218.79,138.63134765625,5692.0,99.9,1357.59765625,0.0,0.0
54,94.0,36.0,218.188,138.63134765625,5692.0,99.3,1357.62109375,0.0,0.0
55,94.0,37.0,217.057,138.63134765625,5692.0,101.9,1357.6171875,0.0,0.0
56,100.0,37.0,218.339,138.63134765625,5692.0,99.5,1358.24609375,0.0,0.0
57,100.0,36.0,219.732,138.63134765625,5692.0,99.7,1358.296875,0.0,0.0
58,100.0,36.0,220.483,138.63134765625,5692.0,99.4,1357.8359375,0.0,0.0
59,100.0,36.0,217.91,138.63134765625,5692.0,101.7,1357.88671875,0.0,0.0
60,94.0,35.0,219.297,138.63134765625,5692.0,99.5,1357.84765625,0.0,0.0
61,95.0,38.0,220.353,138.63134765625,5692.0,100.0,1357.97265625,0.0,0.0
62,100.0,36.0,218.067,138.63134765625,5692.0,101.0,1358.5234375,0.0,0.0
63,87.0,33.0,183.104,138.63134765625,5692.0,73.5,1358.5390625,29.3125,0.0
64,100.0,37.0,181.98,138.63134765625,5692.0,70.2,1358.41015625,58.62109375,0.0
65,100.0,36.0,177.178,138.63134765625,5692.0,73.2,1326.53125,87.90234375,0.0
66,100.0,37.0,182.213,138.63134765625,5692.0,70.9,1267.9140625,117.15234375,0.0
67,66.0,25.0,185.665,138.63134765625,5692.0,75.3,1209.70703125,146.43359375,0.0
68,89.0,34.0,177.801,138.63134765625,5692.0,73.2,1150.41796875,175.75,0.0
69,95.0,35.0,179.766,138.63134765625,5692.0,81.6,1108.453125,188.875,0.0
70,94.0,38.0,201.905,138.63134765625,5692.0,101.9,1078.71875,188.875,0.0
71,100.0,36.0,217.239,138.63134765625,5692.0,99.3,1049.8828125,188.93359375,0.0
72,100.0,37.0,218.531,138.63134765625,5692.0,101.5,1020.234375,188.95703125,0.0
73,100.0,36.0,218.611,138.63134765625,5692.0,97.1,990.265625,188.98046875,0.0
74,100.0,37.0,216.59,138.63134765625,5692.0,103.6,961.12890625,188.9921875,0.0
75,96.0,35.0,218.237,138.63134765625,5692.0,99.1,931.6328125,189.01953125,0.0
76,93.0,38.0,219.938,138.63134765625,5692.0,99.4,902.46875,189.02734375,0.0
77,94.0,37.0,219.209,138.63134765625,5692.0,97.0,872.890625,189.046875,0.0
78,100.0,37.0,219.687,138.63134765625,5692.0,103.4,851.58984375,189.08203125,0.0
79,100.0,36.0,219.065,138.63134765625,5692.0,98.5,852.21484375,189.109375,0.0
80,100.0,37.0,217.995,138.63134765625,5692.0,101.5,851.7265625,189.1328125,0.0
81,94.0,35.0,219.585,138.63134765625,5692.0,97.1,851.80078125,189.16015625,0.0
82,93.0,38.0,220.971,138.63134765625,5692.0,101.3,851.7890625,189.16015625,0.0
83,100.0,37.0,218.157,138.63134765625,5692.0,99.0,851.92578125,189.171875,0.0
84,100.0,36.0,218.547,138.63134765625,5692.0,98.9,851.89453125,189.19140625,0.0
85,100.0,36.0,218.435,138.63134765625,5692.0,99.7,852.05078125,189.23046875,0.0
86,100.0,37.0,219.892,138.63134765625,5692.0,101.5,852.640625,189.26171875,0.0
87,93.0,35.0,219.926,138.63134765625,5692.0,98.5,852.7109375,189.296875,0.0
88,93.0,37.0,220.148,138.63134765625,5692.0,99.2,852.23828125,189.30859375,0.0
89,100.0,37.0,217.603,138.63134765625,5692.0,99.4,852.25390625,189.32421875,0.0
90,100.0,36.0,218.767,138.63134765625,5692.0,101.0,852.36328125,189.35546875,0.0
91,100.0,36.0,220.191,138.63134765625,5692.0,98.8,852.390625,189.3671875,0.0
92,100.0,37.0,219.029,138.63134765625,5692.0,101.6,852.484375,189.390625,0.0
93,100.0,37.0,220.177,138.63134765625,5692.0,99.7,853.09375,189.3984375,0.0
94,100.0,36.0,222.294,138.63134765625,5692.0,98.9,853.09375,189.41015625,0.0
95,100.0,37.0,218.746,138.63134765625,5692.0,101.2,852.70703125,189.421875,0.0
96,100.0,36.0,218.22,138.63134765625,5692.0,99.0,852.75,189.453125,0.0
97,100.0,36.0,219.908,138.63134765625,5692.0,101.5,852.51171875,189.4609375,0.0
98,100.0,37.0,218.162,138.63134765625,5692.0,97.0,852.8671875,189.484375,0.0
99,100.0,37.0,218.088,138.63134765625,5692.0,101.2,852.94921875,189.484375,0.0
100,100.0,37.0,220.681,138.63134765625,5692.0,73.7,857.75,194.1640625,0.0
101,100.0,37.0,218.274,138.63134765625,5692.0,101.9,857.765625,194.17578125,0.0
102,100.0,36.0,219.333,138.63134765625,5692.0,99.0,857.77734375,194.1953125,0.0
103,100.0,36.0,222.217,138.63134765625,5692.0,99.1,857.30859375,194.2265625,0.0
104,100.0,36.0,218.759,138.63134765625,5692.0,101.1,857.3125,194.265625,0.0
105,100.0,37.0,218.141,138.63134765625,5692.0,96.9,857.3671875,194.28515625,0.0
106,100.0,36.0,220.237,138.63134765625,5692.0,101.3,857.390625,194.33203125,0.0
107,100.0,37.0,217.886,138.63134765625,5692.0,98.7,857.43359375,194.3515625,0.0
108,100.0,35.0,217.864,138.63134765625,5692.0,98.9,857.42578125,194.3828125,0.0
109,100.0,36.0,220.412,138.63134765625,5692.0,101.8,857.47265625,194.390625,0.0
110,100.0,37.0,219.0,138.63134765625,5692.0,99.1,857.46484375,194.39453125,0.0
111,100.0,37.0,218.438,138.63134765625,5692.0,100.7,857.99609375,194.421875,0.0
112,100.0,36.0,216.719,138.63134765625,5692.0,99.3,857.3671875,194.421875,0.0
113,100.0,37.0,219.689,138.63134765625,5692.0,99.8,857.44921875,194.4375,0.0
114,100.0,35.0,220.651,138.63134765625,5692.0,98.8,857.51953125,194.46484375,0.0
115,100.0,37.0,218.17,138.63134765625,5692.0,101.3,857.546875,194.48828125,0.0
116,100.0,37.0,219.319,138.63134765625,5692.0,98.9,857.49609375,194.5,0.0
117,100.0,37.0,218.728,138.63134765625,5692.0,101.5,857.58203125,194.51171875,0.0
118,100.0,36.0,216.789,138.63134765625,5692.0,98.6,857.5234375,194.54296875,0.0
119,100.0,37.0,218.972,138.63134765625,5692.0,99.3,857.62109375,194.546875,0.0
120,100.0,36.0,220.301,138.63134765625,5692.0,101.2,858.1171875,194.55078125,0.0
121,100.0,37.0,218.736,138.63134765625,5692.0,99.2,858.14453125,194.578125,0.0
122,100.0,37.0,219.447,138.63134765625,5692.0,99.2,857.6171875,194.59765625,0.0
123,100.0,36.0,220.72,138.63134765625,5692.0,101.7,851.3515625,194.61328125,0.0
124,100.0,36.0,219.361,138.63134765625,5692.0,100.9,816.6328125,194.63671875,0.0
125,100.0,36.0,218.61,138.63134765625,5692.0,99.2,816.39453125,194.671875,0.0
126,100.0,36.0,219.434,138.63134765625,5692.0,99.4,816.3984375,194.6875,0.0
127,100.0,36.0,218.877,138.63134765625,5692.0,99.0,816.4296875,194.69921875,0.0
128,100.0,37.0,219.668,138.63134765625,5692.0,101.7,816.359375,194.7109375,0.0
129,100.0,36.0,220.748,138.63134765625,5692.0,97.3,816.4609375,194.72265625,0.0
130,100.0,36.0,219.736,138.63134765625,5692.0,101.6,816.84375,194.7421875,0.0
131,100.0,36.0,219.484,138.63134765625,5692.0,98.2,816.3203125,194.76953125,0.0
132,100.0,36.0,217.945,138.63134765625,5692.0,101.7,815.83984375,194.828125,0.0
133,100.0,36.0,218.447,138.63134765625,5692.0,99.3,815.91015625,194.83203125,0.0
134,100.0,37.0,217.769,138.63134765625,5692.0,101.3,815.91015625,194.859375,0.0
135,100.0,36.0,218.079,138.63134765625,5692.0,99.1,815.9296875,194.8671875,0.0
136,100.0,36.0,220.0,138.63134765625,5692.0,101.5,815.921875,194.8828125,0.0
137,100.0,36.0,219.198,138.63134765625,5692.0,96.9,815.95703125,194.90625,0.0
138,100.0,36.0,218.615,138.63134765625,5692.0,101.8,815.97265625,194.921875,0.0
139,100.0,36.0,219.999,138.63134765625,5692.0,98.9,816.4921875,194.93359375,0.0
140,100.0,37.0,218.815,138.63134765625,5692.0,99.1,816.4921875,194.93359375,0.0
141,100.0,37.0,218.333,138.63134765625,5692.0,99.7,816.01171875,194.9453125,0.0
142,100.0,36.0,219.794,138.63134765625,5692.0,101.3,816.0,194.9609375,0.0
143,100.0,36.0,218.733,138.63134765625,5692.0,101.3,816.03125,194.9609375,0.0
144,100.0,36.0,218.641,138.63134765625,5692.0,97.3,816.01953125,194.96484375,0.0
145,100.0,36.0,220.253,138.63134765625,5692.0,101.7,816.03515625,194.96484375,0.0
146,100.0,37.0,219.004,138.63134765625,5692.0,98.9,816.03125,194.99609375,0.0
147,100.0,36.0,217.728,138.63134765625,5692.0,101.5,816.06640625,195.00390625,0.0
148,100.0,36.0,219.147,138.63134765625,5692.0,99.3,816.07421875,195.0234375,0.0
149,100.0,36.0,219.385,138.63134765625,5692.0,99.3,816.09765625,195.03515625,0.0
150,100.0,36.0,219.277,138.63134765625,5692.0,102.1,816.08984375,195.03515625,0.0
151,100.0,36.0,220.069,138.63134765625,5692.0,99.4,816.11328125,195.04296875,0.0
152,100.0,37.0,218.707,138.63134765625,5692.0,98.9,816.62890625,195.0703125,0.0
153,100.0,36.0,216.97,138.63134765625,5692.0,101.0,816.64453125,195.0859375,0.0
154,100.0,36.0,217.912,138.63134765625,5692.0,96.9,816.140625,195.0859375,0.0
155,100.0,36.0,218.483,138.63134765625,5692.0,101.7,816.1015625,195.09375,0.0
156,100.0,36.0,218.802,138.63134765625,5692.0,99.6,816.15234375,195.11328125,0.0
157,100.0,36.0,220.488,138.63134765625,5692.0,99.0,816.12890625,195.1328125,0.0
158,100.0,37.0,219.597,138.63134765625,5692.0,101.5,816.1953125,195.140625,0.0
159,100.0,36.0,219.517,138.63134765625,5692.0,97.5,816.2109375,195.140625,0.0
160,100.0,36.0,220.286,138.63134765625,5692.0,101.8,816.1328125,195.140625,0.0
161,100.0,36.0,219.425,138.63134765625,5692.0,101.1,816.2109375,195.1484375,0.0
162,100.0,36.0,219.213,138.63134765625,5692.0,97.3,816.1484375,195.1640625,0.0
163,100.0,36.0,219.947,138.63134765625,5692.0,101.8,816.2421875,195.18359375,0.0
164,100.0,37.0,218.763,138.63134765625,5692.0,97.0,816.75390625,195.1953125,0.0
165,100.0,36.0,217.762,138.63134765625,5692.0,101.1,816.765625,195.20703125,0.0
166,100.0,37.0,218.016,138.63134765625,5692.0,99.5,816.265625,195.2109375,0.0
167,100.0,36.0,218.554,138.63134765625,5692.0,101.7,816.28125,195.2265625,0.0
168,100.0,36.0,219.26,138.63134765625,5692.0,99.6,816.28125,195.23046875,0.0
169,100.0,36.0,218.224,138.63134765625,5692.0,101.2,816.3046875,195.23828125,0.0
170,100.0,37.0,218.059,138.63134765625,5692.0,99.5,816.29296875,195.25390625,0.0
171,100.0,36.0,219.208,138.63134765625,5692.0,99.3,816.32421875,195.25390625,0.0
172,100.0,36.0,219.218,138.63134765625,5692.0,101.4,816.31640625,195.265625,0.0
173,100.0,36.0,217.648,138.63134765625,5692.0,98.4,815.796875,195.2734375,0.0
174,100.0,36.0,217.117,138.63134765625,5692.0,99.4,815.8046875,195.3046875,0.0
175,100.0,36.0,218.45,138.63134765625,5692.0,101.7,815.8359375,195.3046875,0.0
176,100.0,37.0,218.607,138.63134765625,5692.0,96.6,815.82421875,195.3203125,0.0
177,100.0,36.0,217.561,138.63134765625,5692.0,100.9,816.0859375,195.34375,0.0
178,100.0,36.0,218.179,138.63134765625,5692.0,99.3,816.09765625,195.3671875,0.0
179,100.0,36.0,219.206,138.63134765625,5692.0,101.7,815.62109375,195.3828125,0.0
180,100.0,36.0,219.538,138.63134765625,5692.0,99.7,815.61328125,195.39453125,0.0
181,100.0,36.0,219.812,138.63134765625,5692.0,100.9,815.390625,195.41015625,0.0
182,100.0,37.0,218.894,138.63134765625,5692.0,99.4,815.3828125,195.4140625,0.0
183,100.0,36.0,217.607,138.63134765625,5692.0,101.6,815.40234375,195.421875,0.0
184,100.0,36.0,219.271,138.63134765625,5692.0,97.2,815.390625,195.42578125,0.0
185,100.0,36.0,219.414,138.63134765625,5692.0,101.1,815.125,195.4375,0.0
186,100.0,36.0,219.376,138.63134765625,5692.0,99.8,815.12109375,195.4375,0.0
187,100.0,36.0,220.53,138.63134765625,5692.0,99.3,815.13671875,195.453125,0.0
188,95.0,36.0,219.477,138.63134765625,5692.0,101.3,815.140625,195.46484375,0.0
189,100.0,36.0,217.616,138.63134765625,5692.0,98.6,815.40234375,195.47265625,0.0
190,100.0,37.0,218.285,138.63134765625,5692.0,101.4,815.40234375,195.4765625,0.0
191,100.0,36.0,218.545,138.63134765625,5692.0,97.0,814.9296875,195.49609375,0.0
192,100.0,36.0,217.286,138.63134765625,5692.0,101.6,814.921875,195.49609375,0.0
193,100.0,36.0,218.568,138.63134765625,5692.0,99.0,814.9375,195.49609375,0.0
194,100.0,37.0,219.251,138.63134765625,5692.0,101.3,814.9375,195.51953125,0.0
195,100.0,36.0,218.67,138.63134765625,5692.0,99.0,814.96484375,195.51953125,0.0
196,100.0,37.0,218.665,138.63134765625,5692.0,101.7,814.96484375,195.53125,0.0
197,100.0,36.0,217.8,138.63134765625,5692.0,98.5,814.72265625,195.5546875,0.0
198,100.0,36.0,217.208,138.63134765625,5692.0,99.2,814.73046875,195.57421875,0.0
199,100.0,36.0,218.273,138.63134765625,5692.0,101.7,814.7890625,195.57421875,0.0
200,100.0,37.0,217.838,138.63134765625,5692.0,99.2,814.81640625,195.5859375,0.0
201,100.0,35.0,217.33,138.63134765625,5692.0,101.1,814.88671875,195.59375,0.0
202,100.0,37.0,218.613,138.63134765625,5692.0,99.3,814.9140625,195.60546875,0.0
203,100.0,36.0,218.607,138.63134765625,5692.0,99.5,814.98828125,195.61328125,0.0
204,100.0,36.0,217.829,138.63134765625,5692.0,99.5,815.01171875,195.6171875,0.0
205,100.0,37.0,219.1,138.63134765625,5692.0,98.6,815.33984375,195.62890625,0.0
206,100.0,37.0,219.368,138.63134765625,5692.0,99.6,815.37109375,195.64453125,0.0
207,100.0,36.0,219.051,138.63134765625,5692.0,101.6,814.91796875,195.65625,0.0
208,100.0,37.0,219.329,138.63134765625,5692.0,99.0,814.890625,195.66796875,0.0
209,100.0,35.0,217.505,138.63134765625,5692.0,101.1,815.01953125,195.67578125,0.0
210,100.0,36.0,217.385,138.63134765625,5692.0,99.4,815.05078125,195.6875,0.0
211,100.0,38.0,219.886,138.63134765625,5692.0,99.4,815.07421875,195.7265625,0.0
212,100.0,37.0,219.043,138.63134765625,5692.0,99.4,815.17578125,195.74609375,0.0
213,100.0,36.0,217.614,138.63134765625,5692.0,100.9,814.91015625,195.76171875,0.0
214,100.0,37.0,219.185,138.63134765625,5692.0,99.5,815.01171875,195.77734375,0.0
215,100.0,35.0,220.058,138.63134765625,5692.0,99.7,815.07421875,195.77734375,0.0
216,100.0,36.0,219.66,138.63134765625,5692.0,99.4,815.04296875,195.78515625,0.0
217,100.0,37.0,219.936,138.63134765625,5692.0,101.2,786.48828125,195.79296875,0.0
218,95.0,38.0,219.232,138.63134765625,5692.0,102.0,786.46484375,195.796875,0.0
219,100.0,36.0,218.996,138.63134765625,5692.0,98.9,786.2578125,195.8125,0.0
220,100.0,37.0,219.562,138.63134765625,5692.0,99.3,786.34765625,195.81640625,0.0
221,100.0,35.0,218.813,138.63134765625,5692.0,99.0,757.59375,195.84375,0.0
222,100.0,36.0,218.614,138.63134765625,5692.0,99.1,728.37109375,195.84765625,0.0
223,100.0,37.0,219.766,138.63134765625,5692.0,101.7,698.37890625,195.85546875,0.0
224,94.0,38.0,218.287,138.63134765625,5692.0,99.3,668.7421875,195.8828125,0.0
225,100.0,36.0,217.902,138.63134765625,5692.0,101.2,639.609375,195.9140625,0.0
