task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Forward pass #1,2026-04-04T13:28:07,energy-efficiency-e2e,23eeb335-445a-4a68-b2a7-77c7d460c236,1.0083194635808468,5.460971919947808e-07,5.415814832313596e-07,360.0,125.59459117429886,10.0,0.00010074871070683001,3.514947255212064e-05,2.798273704118199e-06,0.00013869645696306884,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Backward pass #1,2026-04-04T13:28:08,energy-efficiency-e2e,23eeb335-445a-4a68-b2a7-77c7d460c236,1.1977021843194962,7.175702468064428e-07,5.99255540020666e-07,360.0,178.29261841106336,10.0,0.00011965967267751695,5.9263380762786255e-05,3.3237193193700576e-06,0.00018224677275967326,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Optimisation step #1,2026-04-04T13:28:08,energy-efficiency-e2e,23eeb335-445a-4a68-b2a7-77c7d460c236,0.1277422085404396,7.435369943941438e-08,5.832265369040598e-07,360.0,163.03220299065904,10.0,1.2753646820783625e-05,5.7763934933063865e-06,3.541341982781888e-07,1.8884174512368197e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Forward pass #2,2026-04-04T13:28:09,energy-efficiency-e2e,23eeb335-445a-4a68-b2a7-77c7d460c236,0.5060920268297195,3.1084980856421616e-07,6.145436068348995e-07,360.0,192.23738608902974,10.0,5.0550405308604233e-05,2.6994466054475197e-05,1.4040185552504322e-06,7.894888991832985e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Backward pass #2,2026-04-04T13:28:10,energy-efficiency-e2e,23eeb335-445a-4a68-b2a7-77c7d460c236,1.1152315996587276,6.79246029507454e-07,6.092113411522834e-07,360.0,187.20547739332952,10.0,0.00011145708337426184,5.796032414195906e-05,3.095872317337328e-06,0.00017251327983355824,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Optimisation step #2,2026-04-04T13:28:10,energy-efficiency-e2e,23eeb335-445a-4a68-b2a7-77c7d460c236,0.003297463059425354,1.3239604427915352e-09,3.9635308997368894e-07,360.0,0.0,10.0,3.2721981406213336e-07,0.0,9.03648841712185e-09,3.3625630247921794e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Forward pass #3,2026-04-04T13:28:11,energy-efficiency-e2e,23eeb335-445a-4a68-b2a7-77c7d460c236,0.5045998282730579,3.1632220003849034e-07,6.26874196776837e-07,360.0,203.31693494900057,10.0,5.0446222350001364e-05,2.8491411683262413e-05,1.4011207657555744e-06,8.03387547990194e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Backward pass #3,2026-04-04T13:28:12,energy-efficiency-e2e,23eeb335-445a-4a68-b2a7-77c7d460c236,1.1181948632001877,6.837860039977445e-07,6.117776202275151e-07,360.0,191.80449227524477,10.0,0.00011128357015550137,5.929171408070033e-05,3.0910474455191014e-06,0.00017366633168172077,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Optimisation step #3,2026-04-04T13:28:12,energy-efficiency-e2e,23eeb335-445a-4a68-b2a7-77c7d460c236,0.0034361854195594788,1.8271064816805265e-09,5.30078779639504e-07,360.0,0.0,10.0,4.515621811151905e-07,0.0,1.2481947325996867e-08,4.6404412844117723e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Forward pass #4,2026-04-04T13:28:13,energy-efficiency-e2e,23eeb335-445a-4a68-b2a7-77c7d460c236,0.49841681495308876,2.979011740493388e-07,5.978817037876253e-07,360.0,177.0009930980534,10.0,4.979413375258445e-05,2.4483075151238154e-05,1.3830178313785112e-06,7.566022673520111e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Backward pass #4,2026-04-04T13:28:15,energy-efficiency-e2e,23eeb335-445a-4a68-b2a7-77c7d460c236,1.1034503430128098,6.695479199235369e-07,6.069490345851847e-07,360.0,185.17232642478095,10.0,0.00011026812046766282,5.671921203997954e-05,3.0628446800013375e-06,0.0001700501771876436,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Optimisation step #4,2026-04-04T13:28:15,energy-efficiency-e2e,23eeb335-445a-4a68-b2a7-77c7d460c236,0.008890930563211441,1.2647607107355602e-09,1.4400756464718588e-07,360.0,0.0,10.0,3.1259730458256443e-07,0.0,8.623591727680854e-09,3.2122089631031643e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Forward pass #5,2026-04-04T13:28:16,energy-efficiency-e2e,23eeb335-445a-4a68-b2a7-77c7d460c236,0.49785612896084785,2.9867532536192485e-07,6.000267518559463e-07,360.0,179.12930039028564,10.0,4.973003938794137e-05,2.474557533105326e-05,1.3812291125456495e-06,7.585684383154025e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Backward pass #5,2026-04-04T13:28:17,energy-efficiency-e2e,23eeb335-445a-4a68-b2a7-77c7d460c236,1.1071920692920685,6.644563735754972e-07,6.003159275730791e-07,360.0,179.28991693381812,10.0,0.00011060138195753103,5.508365518380742e-05,3.0720012986825568e-06,0.00016875703844002098,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Optimisation step #5,2026-04-04T13:28:17,energy-efficiency-e2e,23eeb335-445a-4a68-b2a7-77c7d460c236,0.00345611572265625,1.356216706791494e-09,3.935879474040676e-07,360.0,0.0,10.0,3.3519938588146524e-07,0.0,9.249285277393768e-09,3.4444867115881496e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Forward pass #6,2026-04-04T13:28:18,energy-efficiency-e2e,23eeb335-445a-4a68-b2a7-77c7d460c236,0.4985843487083912,3.0300825860770844e-07,6.080461490938075e-07,360.0,186.3649096067457,10.0,4.9795376881957005e-05,2.5778909531481986e-05,1.3830254268315118e-06,7.695731184027051e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Backward pass #6,2026-04-04T13:28:19,energy-efficiency-e2e,23eeb335-445a-4a68-b2a7-77c7d460c236,1.1086655221879482,6.612414817537091e-07,5.966276654928504e-07,360.0,177.31006060148655,10.0,0.00011046443730592726,5.440782129539912e-05,3.0682693132095863e-06,0.00016794052791453597,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Optimisation step #6,2026-04-04T13:28:19,energy-efficiency-e2e,23eeb335-445a-4a68-b2a7-77c7d460c236,0.0035543255507946014,1.5820176442265808e-09,4.4479434800342286e-07,360.0,0.0,10.0,3.9099231362348455e-07,0.0,1.0804738849402097e-08,4.017970524729849e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Forward pass #7,2026-04-04T13:28:20,energy-efficiency-e2e,23eeb335-445a-4a68-b2a7-77c7d460c236,0.498861588537693,2.9163700330678556e-07,5.846903691705263e-07,360.0,164.9867595090351,10.0,4.984185881912705e-05,2.284307382183215e-05,1.384335011243819e-06,7.406926765220309e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
