step,gpu_util_pct,gpu_mem_util_pct,gpu_power_w,gpu_mem_alloc_mb,gpu_mem_reserved_mb,cpu_util_pct,cpu_mem_mb,disk_read_mb,disk_write_mb
1,1.0,0.0,39.335,32.06396484375,52.0,211.4,4360.484375,58.19921875,0.0
2,1.0,1.0,160.109,140.25634765625,11112.0,113.7,4444.84765625,123.34765625,0.0
3,100.0,35.0,187.15,140.35009765625,11112.0,121.2,4451.90625,181.640625,0.0
4,39.0,18.0,187.765,140.35009765625,11112.0,120.7,4453.3359375,240.15234375,0.0
5,62.0,27.0,186.933,140.35009765625,11112.0,122.1,4456.5859375,298.44921875,0.0
6,0.0,0.0,187.279,140.35009765625,11112.0,121.3,4460.46875,356.83203125,0.0
7,14.0,10.0,187.47,140.35009765625,11112.0,122.0,4462.40625,415.1171875,0.0
8,39.0,18.0,188.04,140.35009765625,11112.0,120.8,4464.16796875,473.0078125,0.0
9,61.0,26.0,186.747,140.35009765625,11112.0,120.6,4465.4296875,531.09375,0.0
10,0.0,0.0,186.786,140.35009765625,11112.0,122.8,4466.984375,589.51171875,0.0
11,9.0,7.0,187.278,140.35009765625,11112.0,122.2,4468.18359375,647.21484375,0.0
12,30.0,15.0,189.421,140.35009765625,11112.0,121.6,4470.5625,705.06640625,0.0
13,50.0,21.0,186.408,140.35009765625,11112.0,119.9,4470.625,762.94921875,0.0
14,70.0,30.0,187.218,140.35009765625,11112.0,121.9,4473.01171875,820.98828125,0.0
15,0.0,0.0,188.588,140.35009765625,11112.0,124.5,4478.17578125,879.28125,0.0
16,18.0,11.0,187.16,140.35009765625,11112.0,126.5,4483.578125,937.73046875,0.0
17,47.0,20.0,187.742,140.35009765625,11112.0,122.3,4484.24609375,995.796875,0.0
18,71.0,30.0,187.666,140.35009765625,11112.0,126.5,4486.171875,1054.37109375,0.0
19,1.0,1.0,187.732,140.35009765625,11112.0,125.2,4486.859375,1112.92578125,0.0
20,33.0,16.0,188.796,140.35009765625,11112.0,124.9,4490.15625,1171.50390625,0.0
21,61.0,26.0,188.505,140.35009765625,11112.0,124.0,4491.18359375,1229.5078125,0.0
22,86.0,37.0,187.575,140.35009765625,11112.0,124.4,4491.94140625,1288.1328125,0.0
23,12.0,9.0,188.019,140.35009765625,11112.0,123.3,4493.82421875,1346.7265625,0.0
24,36.0,17.0,187.892,140.35009765625,11112.0,123.3,4494.01171875,1405.3203125,0.0
25,65.0,27.0,188.511,140.35009765625,11112.0,125.7,4493.8515625,1463.921875,0.0
26,5.0,3.0,189.015,140.35009765625,11112.0,123.2,4494.75,1522.53125,0.0
27,42.0,19.0,187.884,140.35009765625,11112.0,123.2,4497.01171875,1581.125,0.0
28,68.0,28.0,188.391,140.35009765625,11112.0,123.6,4496.59765625,1639.71875,0.0
29,0.0,0.0,189.598,140.35009765625,11112.0,124.8,4498.6171875,1698.3125,0.0
30,25.0,13.0,188.988,140.35009765625,11112.0,123.5,4500.7578125,1756.90625,0.0
31,52.0,21.0,188.842,140.35009765625,11112.0,123.9,4500.12890625,1815.53125,0.0
32,0.0,0.0,188.483,140.35009765625,11112.0,121.8,4500.7421875,1874.125,0.0
33,30.0,15.0,189.779,140.35009765625,11112.0,122.9,4500.26171875,1932.71875,0.0
34,68.0,28.0,189.603,140.35009765625,11112.0,123.3,4499.953125,1991.3125,0.0
35,7.0,5.0,189.869,140.35009765625,11112.0,122.6,4499.3671875,2049.90625,0.0
36,42.0,19.0,188.252,140.35009765625,11112.0,123.0,4499.03515625,2108.5,0.0
37,83.0,35.0,188.269,140.35009765625,11112.0,122.8,4498.078125,2167.09375,0.0
38,24.0,13.0,190.932,140.35009765625,11112.0,123.3,4497.9375,2225.71875,0.0
39,60.0,25.0,189.412,140.35009765625,11112.0,122.0,4497.19140625,2284.375,0.0
40,0.0,0.0,189.726,140.35009765625,11112.0,122.6,4497.03515625,2342.90625,0.0
41,36.0,17.0,189.6,140.35009765625,11112.0,125.4,4497.0703125,2401.5,0.0
42,78.0,33.0,189.842,140.35009765625,11112.0,123.3,4496.50390625,2460.125,0.0
43,22.0,13.0,189.947,140.35009765625,11112.0,123.7,4495.703125,2518.71875,0.0
