step,gpu_util,cpu_util,gpu_mem_gb,cpu_mem_gb,ram_gb,io_read_gb,io_write_gb
1,18.0,0.0,1.781334016,4.773732352,24.164274176,0.01144832,0.0
2,18.0,0.0,1.781334016,4.774711296,24.163500032,0.015355904,0.0
3,18.0,0.0,1.781334016,4.774178816,24.162725888,0.019222528,0.0
4,18.0,0.0,1.781334016,4.773851136,24.163180544,0.023056384,0.0
5,18.0,0.0,1.781334016,4.774535168,24.163180544,0.02689024,0.0
6,69.0,0.0,1.781334016,4.773994496,24.162148352,0.030724096,0.0
7,69.0,0.0,1.781334016,4.774580224,24.161632256,0.034557952,0.0
8,69.0,0.0,1.781334016,4.773076992,24.16369664,0.038424576,0.0
9,75.0,0.0,1.781334016,4.773076992,24.163180544,0.042258432,0.0
10,75.0,0.0,1.781334016,4.774494208,24.163180544,0.046092288,0.0
11,75.0,0.0,1.781334016,4.773146624,24.16211968,0.049926144,0.0
12,77.0,0.0,1.781334016,4.773425152,24.162086912,0.05376,0.0
13,77.0,0.0,1.781334016,4.773773312,24.161861632,0.057593856,0.0
14,71.0,0.0,1.781334016,4.773748736,24.16105472,0.06146048,0.0
15,71.0,0.0,1.781334016,4.772491264,24.16128,0.065294336,0.0
16,71.0,0.0,1.781334016,4.773101568,24.16128,0.069128192,0.0
17,71.0,0.0,1.781334016,4.772118528,24.160247808,0.072962048,0.0
18,71.0,0.0,1.781334016,4.772663296,24.160473088,0.076795904,0.0
19,71.0,0.0,1.781334016,4.773187584,24.162185216,0.08062976,0.0
20,74.0,0.0,1.781334016,4.773060608,24.162123776,0.084463616,0.0
21,74.0,0.0,1.781334016,4.773052416,24.162639872,0.08833024,0.0
22,74.0,0.0,1.781334016,4.77249536,24.16183296,0.092065792,0.0
23,79.0,0.0,1.781334016,4.772122624,24.161316864,0.095858688,0.0
24,79.0,0.0,1.781334016,4.77259776,24.161800192,0.0996352,0.0
25,72.0,0.0,1.781334016,4.772614144,24.161284096,0.10334208,0.0
26,72.0,0.0,1.781334016,4.771774464,24.161476608,0.107180032,0.0
27,72.0,0.0,1.781334016,4.772286464,24.161476608,0.110931968,0.0
28,72.0,0.0,1.781334016,4.773015552,24.160763904,0.114618368,0.0
