step,phase,gpu_util,cpu_util,gpu_mem_gb,cpu_mem_gb,ram_gb,io_read_gb,io_write_gb
1,backward,4.333333333333333,86.23333333333333,2.450325504,3.8705001813333335,20.964059818666666,5.332168704,0.0
1,forward,11.333333333333334,0.0,2.2888448,3.850212693333333,20.964166314666667,5.330927616,0.0
1,optimizer,25.666666666666668,79.76666666666667,2.485977088,3.8756966399999997,20.964330154666666,5.333681493333334,0.0
2,backward,34.666666666666664,99.7,2.523725824,3.871763114666667,20.96242141866667,5.334151168000001,0.0
2,forward,34.666666666666664,76.3,2.485977088,3.875895978666667,20.959926954666667,5.334148437333333,0.0
2,optimizer,34.666666666666664,0.0,2.523725824,3.8715542186666667,20.96242141866667,5.334173013333333,0.0
3,backward,35.333333333333336,95.10000000000001,2.523725824,3.8496433493333337,20.962284885333336,5.334276778666667,0.0
3,forward,35.333333333333336,124.2,2.523725824,3.8673872213333333,20.961723733333333,5.334276778666667,0.0
3,optimizer,35.333333333333336,135.16666666666666,2.523725824,3.850581333333333,20.962284885333336,5.334320469333334,0.0
4,backward,81.66666666666667,95.66666666666667,2.523725824,3.830607872,20.961394688,5.334381909333334,0.0
4,forward,45.333333333333336,99.96666666666665,2.523725824,3.843448832,20.961472512,5.334381909333334,0.0
4,optimizer,81.66666666666667,259.43333333333334,2.523725824,3.832578048,20.961394688,5.334413312,0.0
5,backward,92.66666666666667,100.33333333333333,2.523725824,3.808145408,20.961245866666665,5.334499328,0.0
5,forward,81.66666666666667,93.63333333333333,2.523725824,3.8227421866666664,20.960944127999998,5.334499328,0.0
5,optimizer,92.66666666666667,129.9,2.523725824,3.8094848,20.961245866666665,5.334543018666667,0.0
6,backward,94.33333333333333,100.83333333333333,2.523725824,3.7952307199999997,20.961461589333336,5.3345689599999995,0.0
6,forward,92.66666666666667,94.60000000000001,2.523725824,3.806259882666667,20.959666176,5.3345689599999995,0.0
6,optimizer,94.33333333333333,0.0,2.523725824,3.7960485546666667,20.961450666666668,5.334608554666667,0.0
7,backward,92.66666666666667,96.7,2.523725824,3.7862946133333337,20.961060181333334,5.334644053333332,0.0
7,forward,94.33333333333333,106.93333333333334,2.523725824,3.7930011306666667,20.959290709333334,5.334644053333332,0.0
7,optimizer,92.66666666666667,124.46666666666665,2.523725824,3.7897639253333337,20.961060181333334,5.3346836479999995,0.0
8,backward,91.33333333333333,104.89999999999999,2.523725824,3.7789955413333334,20.961419264,5.3347382613333325,0.0
8,forward,92.66666666666667,96.0,2.523725824,3.7847463253333333,20.961232213333332,5.3347382613333325,0.0
8,optimizer,91.33333333333333,0.0,2.523725824,3.7801642666666666,20.961419264,5.334754645333334,0.0
9,backward,92.33333333333333,105.39999999999999,2.523725824,3.772716373333333,20.960429397333332,5.334792874666667,0.0
9,forward,91.33333333333333,85.83333333333333,2.523725824,3.779048789333333,20.95762363733333,5.334792874666667,0.0
9,optimizer,92.33333333333333,0.0,2.523725824,3.774787584,20.960429397333332,5.334811989333333,0.0
10,backward,94.0,100.2,2.523725824,3.7541314559999996,20.961031509333335,5.334839296000001,0.0
10,forward,94.0,104.7,2.523725824,3.770662912,20.960429397333332,5.334839296000001,0.0
10,optimizer,94.0,87.89999999999999,2.523725824,3.75709696,20.961031509333335,5.334873429333332,0.0
11,backward,92.33333333333333,101.13333333333333,2.523725824,3.732944213333333,20.961144832000002,5.334903466666667,0.0
11,forward,94.0,94.60000000000001,2.523725824,3.7519182506666664,20.960725674666666,5.334903466666667,0.0
11,optimizer,92.33333333333333,0.0,2.523725824,3.733878101333333,20.961230848,5.334929408000001,0.0
12,backward,92.66666666666667,100.60000000000001,2.523725824,3.7141531306666664,20.960830805333334,5.334975829333334,0.0
12,forward,92.33333333333333,102.60000000000001,2.523725824,3.7286802773333334,20.960568661333333,5.334975829333334,0.0
12,optimizer,92.66666666666667,0.0,2.523725824,3.7148221439999998,20.960830805333334,5.334990848,0.0
13,backward,93.33333333333333,99.86666666666667,2.523725824,3.705480533333333,20.961518933333334,5.335011328,0.0
13,forward,92.66666666666667,105.7,2.523725824,3.7099096746666667,20.961174869333334,5.335011328,0.0
13,optimizer,93.33333333333333,0.0,2.523725824,3.7063898453333337,20.961518933333334,5.335038634666667,0.0
14,backward,93.0,96.3,2.523725824,3.7016930986666665,20.961263616,5.335075498666666,0.0
14,forward,93.33333333333333,103.26666666666667,2.523725824,3.704291328,20.960575488,5.335075498666666,0.0
14,optimizer,93.0,163.06666666666666,2.523725824,3.704027818666667,20.961263616,5.335095978666668,0.0
15,backward,92.66666666666667,96.96666666666665,2.523725824,3.6996997119999997,20.961266346666665,5.335123285333334,0.0
15,forward,93.0,107.73333333333333,2.523725824,3.70149376,20.958081024,5.335117824,0.0
15,optimizer,92.66666666666667,71.3,2.523725824,3.703048874666667,20.961266346666665,5.335158784000001,0.0
16,backward,86.33333333333333,101.0,2.523725824,3.699063466666667,20.960799402666666,5.335205205333334,0.0
16,forward,92.66666666666667,92.73333333333333,2.523725824,3.699867648,20.95807419733333,5.335205205333334,0.0
16,optimizer,86.33333333333333,299.9,2.523725824,3.699063466666667,20.960799402666666,5.335216128,0.0
17,backward,76.66666666666667,99.93333333333334,2.523725824,3.6837389653333332,20.960012970666668,5.340499968,0.0
17,forward,87.33333333333333,62.79999999999999,2.523725824,3.6905069226666662,20.960007509333334,5.340499968,0.0
17,optimizer,76.66666666666667,164.70000000000002,2.523725824,3.683377152,20.960012970666668,5.340512256,0.0
18,backward,64.33333333333333,101.10000000000001,2.523725824,3.6659732480000002,20.960731136000003,5.345667754666667,0.0
18,forward,76.66666666666667,60.43333333333334,2.523725824,3.672027136,20.960473088,5.345667754666667,0.0
18,optimizer,64.33333333333333,0.0,2.523725824,3.665500842666667,20.960731136000003,5.345678677333333,0.0
19,backward,66.66666666666667,100.3,2.523725824,3.647284565333333,20.960899072,5.35087104,0.0
19,forward,66.33333333333333,64.39999999999999,2.523725824,3.6542982826666663,20.96072704,5.35087104,0.0
19,optimizer,66.66666666666667,170.70000000000002,2.523725824,3.6470265173333334,20.960899072,5.35087104,0.0
20,backward,61.666666666666664,97.43333333333334,2.523725824,3.618310826666667,20.96086903466667,5.354519210666666,0.0
20,forward,61.666666666666664,68.26666666666667,2.523725824,3.6250419199999997,20.96052497066667,5.354519210666666,0.0
20,optimizer,61.666666666666664,297.3666666666667,2.523725824,3.617886208,20.96086903466667,5.354539690666666,0.0
21,backward,73.66666666666667,100.60000000000001,2.523725824,3.6030231893333333,20.96103424,5.357166592,0.0
21,forward,53.0,73.8,2.523725824,3.6116671146666666,20.960862207999998,5.357166592,0.0
21,optimizer,73.66666666666667,152.23333333333332,2.523725824,3.6030245546666664,20.96103424,5.357184341333333,0.0
22,backward,77.33333333333333,100.83333333333333,2.523725824,3.5914178559999996,20.960890879999997,5.357432832,0.0
22,forward,73.66666666666667,92.76666666666667,2.523725824,3.60249344,20.958709077333335,5.357432832,0.0
22,optimizer,77.33333333333333,131.53333333333333,2.523725824,3.5914178559999996,20.960890879999997,5.3574765226666665,0.0
23,backward,82.66666666666667,96.56666666666666,2.523725824,3.581991594666667,20.960397994666668,5.35752704,0.0
23,forward,82.0,94.96666666666665,2.523725824,3.5876495360000002,20.960107178666664,5.35752704,0.0
23,optimizer,82.66666666666667,281.8333333333333,2.523725824,3.5831480320000004,20.960397994666668,5.357558442666666,0.0
24,backward,93.66666666666667,104.76666666666667,2.523725824,3.574569642666667,20.96094685866667,5.3575939413333336,0.0
24,forward,93.66666666666667,95.89999999999999,2.523725824,3.580523861333333,20.960907264,5.3575939413333336,0.0
24,optimizer,93.66666666666667,0.0,2.523725824,3.575735637333333,20.96094685866667,5.357604864,0.0
25,backward,92.66666666666667,105.0,2.523725824,3.568657749333333,20.95979588266667,5.357632170666666,0.0
25,forward,93.66666666666667,86.33333333333333,2.523725824,3.5741750613333334,20.95667746133333,5.357632170666666,0.0
25,optimizer,92.66666666666667,0.0,2.523725824,3.5693472426666664,20.95979588266667,5.357645824,0.0
26,backward,94.33333333333333,104.03333333333335,2.523725824,3.551895552,20.961344170666667,5.357694976,0.0
26,forward,92.66666666666667,74.43333333333334,2.523725824,3.566727168,20.960484010666665,5.357694976,0.0
26,optimizer,94.33333333333333,144.9,2.523725824,3.5528471893333333,20.961344170666667,5.357712725333333,0.0
27,backward,94.0,104.63333333333333,2.523725824,3.5329774933333336,20.961172138666665,5.357742762666667,0.0
27,forward,94.33333333333333,94.76666666666667,2.523725824,3.549073408,20.960311978666667,5.357742762666667,0.0
27,optimizer,94.0,0.0,2.523725824,3.534290944,20.961172138666665,5.357764608,0.0
28,backward,93.33333333333333,105.33333333333333,2.523725824,3.5163081386666666,20.961509376,5.357787818666666,0.0
28,forward,94.0,93.76666666666667,2.523725824,3.5278301866666664,20.961509376,5.357787818666666,0.0
28,optimizer,93.33333333333333,0.0,2.523725824,3.5158807893333335,20.961509376,5.357798741333333,0.0
29,backward,94.0,100.26666666666667,2.523725824,3.4976331093333335,20.960649216,5.357820586666667,0.0
29,forward,93.33333333333333,104.56666666666668,2.523725824,3.511585450666667,20.960477184,5.357820586666667,0.0
29,optimizer,94.0,0.0,2.523725824,3.497107456,20.960649216,5.357828778666668,0.0
30,backward,92.0,99.96666666666665,2.523725824,3.4858707626666665,20.960262826666664,5.357879296,0.0
30,forward,93.66666666666667,104.5,2.523725824,3.4968261973333337,20.958553429333335,5.357879296,0.0
30,optimizer,92.0,154.9,2.523725824,3.4858707626666665,20.960262826666664,5.357884757333333,0.0
31,backward,92.66666666666667,104.96666666666665,2.523725824,3.47836416,20.96178653866667,5.357899776,0.0
31,forward,92.66666666666667,86.26666666666667,2.523725824,3.484457642666667,20.961521664,5.357899776,0.0
31,optimizer,92.66666666666667,0.0,2.523725824,3.47836416,20.96178653866667,5.357918890666667,0.0
32,backward,93.0,100.56666666666666,2.523725824,3.473436672,20.961528490666666,5.3579557546666665,0.0
32,forward,94.0,103.76666666666667,2.523725824,3.4768295253333332,20.961442474666665,5.3579557546666665,0.0
32,optimizer,93.0,0.0,2.523725824,3.4734421333333336,20.961528490666666,5.357989888,0.0
33,backward,93.66666666666667,100.73333333333333,2.523725824,3.4704015360000002,20.960389802666665,5.358004906666667,0.0
33,forward,93.0,105.06666666666666,2.523725824,3.4734503253333333,20.956270592,5.358004906666667,0.0
33,optimizer,93.66666666666667,141.23333333333332,2.523725824,3.469817173333334,20.960389802666665,5.358013098666667,0.0
34,backward,93.66666666666667,100.23333333333333,2.523725824,3.453714432,20.960647850666664,5.358033578666666,0.0
34,forward,93.66666666666667,95.26666666666667,2.523725824,3.4671848106666663,20.959357610666668,5.358033578666666,0.0
34,optimizer,93.66666666666667,0.0,2.523725824,3.4536625493333335,20.960647850666664,5.35803904,0.0
35,backward,94.0,104.43333333333334,2.523725824,3.4334788266666667,20.960342016,5.358052693333334,0.0
35,forward,93.66666666666667,95.53333333333335,2.523725824,3.4508690773333335,20.959309824,5.358052693333334,0.0
35,optimizer,94.0,0.0,2.523725824,3.435412138666667,20.960342016,5.358084096,0.0
36,backward,94.33333333333333,96.63333333333333,2.523725824,3.417004714666666,20.961632256,5.358107306666667,0.0
36,forward,94.0,105.03333333333335,2.523725824,3.4285349546666666,20.961288192,5.358107306666667,0.0
36,optimizer,94.33333333333333,0.0,2.523725824,3.4191455573333336,20.961632256,5.358129152,0.0
37,backward,93.0,91.53333333333335,2.523725824,3.3976797866666666,20.960514047999997,5.358183765333333,0.0
37,forward,94.33333333333333,112.83333333333333,2.523725824,3.4106763946666665,20.960428032,5.358183765333333,0.0
37,optimizer,93.0,292.53333333333336,2.523725824,3.3988389546666666,20.960600064,5.358206976000001,0.0
38,backward,93.33333333333333,104.26666666666667,2.523725824,3.382732117333333,20.960589141333333,5.358228821333333,0.0
38,forward,93.33333333333333,96.23333333333333,2.523725824,3.396415488,20.95982592,5.358228821333333,0.0
38,optimizer,93.33333333333333,0.0,2.523725824,3.3838981120000002,20.960589141333333,5.358254762666667,0.0
39,backward,93.0,104.93333333333334,2.523725824,3.373270357333334,20.960321536,5.3582848,0.0
39,forward,93.33333333333333,95.13333333333333,2.523725824,3.3802594986666663,20.960149504,5.3582848,0.0
39,optimizer,93.0,0.0,2.523725824,3.3755805013333333,20.960363861333335,5.358310741333334,0.0
40,backward,93.66666666666667,105.73333333333333,2.523725824,3.362974378666667,20.960707925333335,5.35832576,0.0
40,forward,93.0,95.60000000000001,2.523725824,3.371674282666667,20.960535893333333,5.35832576,0.0
