step,gpu_util_pct,gpu_mem_util_pct,gpu_power_w,gpu_mem_alloc_mb,gpu_mem_reserved_mb,cpu_util_pct,cpu_mem_mb,disk_read_mb,disk_write_mb
1,0.0,0.0,55.007,32.06396484375,52.0,220.7,4468.3515625,117.1875,0.0
2,0.0,0.0,125.215,139.94384765625,22032.0,122.5,4431.76953125,240.69921875,0.0
3,0.0,0.0,168.209,139.31884765625,22032.0,121.3,4432.10546875,357.07421875,0.0
4,0.0,0.0,163.127,139.31884765625,22032.0,122.6,4431.88671875,473.6875,0.0
5,0.0,0.0,168.803,139.31884765625,22032.0,122.0,4431.0859375,590.6796875,0.0
6,0.0,0.0,165.835,139.31884765625,22032.0,121.8,4430.30078125,707.3828125,0.0
7,0.0,0.0,168.937,139.31884765625,22032.0,120.4,4429.375,824.46484375,0.0
8,0.0,0.0,163.095,139.31884765625,22032.0,124.9,4405.7734375,941.45703125,0.0
9,0.0,0.0,151.131,139.31884765625,22032.0,122.2,4396.03515625,1058.3359375,0.0
10,0.0,0.0,171.319,139.31884765625,22032.0,120.4,4401.16796875,1175.5234375,0.0
11,0.0,0.0,166.347,139.31884765625,22032.0,119.8,4412.453125,1292.7421875,0.0
12,0.0,0.0,162.604,139.31884765625,22032.0,121.9,4430.984375,1408.71484375,0.0
13,0.0,0.0,165.13,139.31884765625,22032.0,121.5,4432.99609375,1524.9140625,0.0
14,0.0,0.0,157.876,139.31884765625,22032.0,119.5,4420.33203125,1642.07421875,0.0
15,0.0,0.0,160.424,139.31884765625,22032.0,121.9,4393.08984375,1759.29296875,0.0
16,0.0,0.0,148.292,139.31884765625,22032.0,116.2,4403.0703125,1875.78125,0.0
17,0.0,0.0,133.022,139.31884765625,22032.0,140.8,4431.48828125,1992.67578125,0.0
18,0.0,0.0,142.567,139.31884765625,22032.0,115.3,4429.46875,2109.94921875,0.0
19,0.0,0.0,139.612,139.31884765625,22032.0,113.6,4421.37109375,2227.125,0.0
20,0.0,0.0,174.393,139.31884765625,22032.0,122.0,4450.97265625,2344.34375,0.0
21,0.0,0.0,164.548,139.31884765625,22032.0,123.4,4450.15625,2461.546875,0.0
22,0.0,0.0,172.86,139.31884765625,22032.0,122.1,4449.19140625,2578.734375,0.0
23,0.0,0.0,172.803,139.31884765625,22032.0,121.8,4448.41796875,2695.953125,0.0
24,0.0,0.0,174.452,139.31884765625,22032.0,121.9,4447.046875,2813.12890625,0.0
25,0.0,0.0,173.596,139.31884765625,22032.0,121.4,4446.80078125,2930.31640625,0.0
26,0.0,0.0,173.479,139.31884765625,22032.0,120.9,4445.96484375,3047.5234375,0.0
27,0.0,0.0,171.51,139.31884765625,22032.0,121.6,4444.7734375,3164.7421875,0.0
28,0.0,0.0,172.164,139.31884765625,22032.0,122.9,4444.234375,3281.9609375,0.0
29,0.0,0.0,174.211,139.31884765625,22032.0,122.3,4442.85546875,3399.1875,0.0
30,0.0,0.0,178.003,139.31884765625,22032.0,121.7,4440.55078125,3516.43359375,0.0
31,0.0,0.0,190.069,139.31884765625,22032.0,113.9,4441.28515625,3633.65625,0.0
32,0.0,0.0,178.685,139.31884765625,22032.0,122.8,4432.703125,3750.9765625,0.0
33,0.0,0.0,165.612,139.31884765625,22032.0,123.7,4431.39453125,3868.484375,0.0
34,0.0,0.0,185.162,139.31884765625,22032.0,116.1,4431.92578125,3985.8984375,0.0
35,0.0,0.0,188.836,139.31884765625,22032.0,111.7,4432.23046875,4102.875,0.0
36,24.0,18.0,176.467,139.31884765625,22032.0,111.5,4433.1796875,4219.609375,0.0
37,18.0,14.0,186.576,139.31884765625,22032.0,110.9,4434.01953125,4335.94921875,0.0
38,5.0,4.0,183.598,139.31884765625,22032.0,112.0,4435.01953125,4452.49609375,0.0
39,6.0,5.0,184.044,139.31884765625,22032.0,111.4,4436.02734375,4568.98828125,0.0
40,5.0,3.0,183.711,139.31884765625,22032.0,110.9,4436.62109375,4685.79296875,0.0
41,5.0,4.0,183.97,139.31884765625,22032.0,112.5,4437.703125,4802.17578125,0.0
42,6.0,5.0,184.402,139.31884765625,22032.0,111.3,4438.98828125,4918.5234375,0.0
43,5.0,4.0,184.479,139.31884765625,22032.0,112.5,4439.8125,5031.41015625,0.0
