step,gpu_util,cpu_util,gpu_mem_gb,cpu_mem_gb,ram_gb,io_read_gb,io_write_gb
1,36.0,0.0,2.485977088,4.760551424,21.285535744,0.01439744,0.0
2,1.0,0.0,2.523725824,4.754563072,21.277278208,0.020905984,0.0
3,1.0,0.0,2.523725824,4.756545536,21.275447296,0.026529792,0.0
4,69.0,0.0,2.523725824,4.76526592,21.2813824,0.03262464,0.0
5,68.0,0.0,2.523725824,4.7664128,21.28267264,0.039456768,0.0
6,56.0,0.0,2.523725824,4.752412672,21.268467712,0.045760512,0.0
7,65.0,0.0,2.523725824,4.767834112,21.278015488,0.052297728,0.0
8,53.0,0.0,2.523725824,4.77054976,21.281112064,0.058560512,0.0
9,56.0,6.2,2.523725824,4.75570176,21.26680064,0.065191936,0.0
10,56.0,0.0,2.523725824,4.770799616,21.278015488,0.071421952,0.0
11,78.0,0.0,2.523725824,4.773773312,21.281370112,0.077942784,0.0
12,61.0,0.0,2.523725824,4.77462528,21.28162816,0.084795392,0.0
13,65.0,0.0,2.523725824,4.775743488,21.282144256,0.091721728,0.0
14,51.0,0.0,2.523725824,4.776615936,21.28244736,0.098537472,0.0
15,52.0,0.0,2.523725824,4.77679616,21.282963456,0.105136128,0.0
16,56.0,0.0,2.523725824,4.779073536,21.28244736,0.111341568,0.0
17,56.0,0.0,2.523725824,4.780138496,21.283221504,0.118001664,0.0
18,65.0,6.3,2.523725824,4.78060544,21.282963456,0.120840192,0.0
19,75.0,0.0,2.523725824,4.780785664,21.282963456,0.120840192,0.0
20,75.0,5.9,2.523725824,4.780539904,21.282963456,0.121606144,0.0
21,90.0,0.0,2.523725824,4.781182976,21.282963456,0.12875776,0.0
22,80.0,0.0,2.523725824,4.7817728,21.283221504,0.136138752,0.0
23,80.0,0.0,2.523725824,4.781510656,21.282705408,0.143839232,0.0
24,66.0,0.0,2.523725824,4.757467136,21.260255232,0.151465984,0.0
25,80.0,0.0,2.523725824,4.764946432,21.264236544,0.15915008,0.0
26,80.0,0.0,2.523725824,4.779962368,21.279203328,0.166801408,0.0
27,78.0,0.0,2.523725824,4.78144512,21.280649216,0.17446912,0.0
28,84.0,0.0,2.523725824,4.781072384,21.280907264,0.182136832,0.0
29,84.0,0.0,2.523725824,4.779921408,21.281939456,0.189792256,0.0
30,67.0,0.0,2.523725824,4.77923328,21.282197504,0.197459968,0.0
31,83.0,0.0,2.523725824,4.780445696,21.281939456,0.205160448,0.0
32,68.0,0.0,2.523725824,4.780621824,21.293580288,0.212795392,0.0
33,68.0,0.0,2.523725824,4.780511232,21.304881152,0.220479488,0.0
34,83.0,0.0,2.523725824,4.780163072,21.2923392,0.228151296,0.0
35,68.0,0.0,2.523725824,4.779634688,21.311434752,0.235761664,0.0
36,68.0,0.0,2.523725824,4.779773952,21.301624832,0.243408896,0.0
37,76.0,0.0,2.523725824,4.778532864,21.283667968,0.2510848,0.0
38,80.0,0.0,2.523725824,4.76448768,21.267820544,0.258752512,0.0
39,80.0,0.0,2.523725824,4.77925376,21.2865024,0.266420224,0.0
40,74.0,0.0,2.523725824,4.779364352,21.332680704,0.274087936,0.0
41,78.0,0.0,2.523725824,4.77868032,21.457575936,0.281755648,0.0
42,67.0,0.0,2.523725824,4.76422144,21.476671488,0.289394688,0.0
43,88.0,0.0,2.523725824,4.77923328,21.505949696,0.296992768,0.0
44,88.0,0.0,2.523725824,4.779761664,21.524041728,0.304631808,0.0
45,63.0,0.0,2.523725824,4.779339776,21.536428032,0.312332288,0.0
46,83.0,0.0,2.523725824,4.7792128,21.546233856,0.319967232,0.0
47,83.0,0.0,2.523725824,4.778856448,21.557727232,0.327651328,0.0
48,68.0,0.0,2.523725824,4.778340352,21.571371008,0.335282176,0.0
49,83.0,0.0,2.523725824,4.778938368,21.590208512,0.342941696,0.0
50,83.0,6.7,2.523725824,4.77882368,21.610594304,0.350498816,0.0
51,74.0,0.0,2.523725824,4.778356736,21.620129792,0.358117376,0.0
52,77.0,0.0,2.523725824,4.756353024,21.608259584,0.365821952,0.0
53,77.0,0.0,2.523725824,4.771332096,21.62849792,0.373460992,0.0
54,80.0,0.0,2.523725824,4.779249664,21.648625664,0.38115328,0.0
55,74.0,0.0,2.523725824,4.778180608,21.66720512,0.38885376,0.0
56,78.0,0.0,2.523725824,4.777619456,21.688881152,0.396505088,0.0
57,78.0,0.0,2.523725824,4.778938368,21.699977216,0.404156416,0.0
58,67.0,0.0,2.523725824,4.778110976,21.71570176,0.411856896,0.0
59,82.0,0.0,2.523725824,4.76260352,21.711572992,0.419500032,0.0
60,82.0,0.0,2.523725824,4.7700992,21.722537984,0.427134976,0.0
61,74.0,0.0,2.523725824,4.778115072,21.735817216,0.434774016,0.0
62,82.0,0.0,2.523725824,4.778770432,21.737275392,0.442437632,0.0
63,82.0,0.0,2.523725824,4.762877952,21.723598848,0.450105344,0.0
64,71.0,0.0,2.523725824,4.778143744,21.735329792,0.457744384,0.0
65,82.0,0.0,2.523725824,4.77693952,21.737385984,0.465395712,0.0
66,82.0,0.0,2.523725824,4.778070016,21.796429824,0.473063424,0.0
67,68.0,11.8,2.523725824,4.777107456,21.949710336,0.48070656,0.0
68,75.0,0.0,2.523725824,4.777013248,22.0898304,0.488374272,0.0
69,75.0,0.0,2.523725824,4.777046016,22.228885504,0.496082944,0.0
70,83.0,0.0,2.523725824,4.778098688,22.369521664,0.503709696,0.0
71,65.0,0.0,2.523725824,4.777275392,22.514028544,0.511377408,0.0
72,82.0,0.0,2.523725824,4.775993344,22.652858368,0.51904512,0.0
73,82.0,0.0,2.523725824,4.777508864,22.790656,0.5267456,0.0
74,67.0,0.0,2.523725824,4.77749248,22.932324352,0.534401024,0.0
