task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Forward pass #1,2026-04-04T13:41:17,energy-efficiency-e2e,9a887291-5636-4132-952f-d3cdf1792592,0.6526365354657173,3.2156607017235064e-07,4.929121289598851e-07,360.0,81.2096056374296,10.0,6.516109108924866e-05,1.4699734009582244e-05,1.8097552781303726e-06,8.167058037696128e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Backward pass #1,2026-04-04T13:41:17,energy-efficiency-e2e,9a887291-5636-4132-952f-d3cdf1792592,0.4174959659576416,2.3016314473949403e-07,5.517563664671601e-07,360.0,134.3457247181554,10.0,4.172544591128825e-05,1.5571956879512072e-05,1.1588814875317947e-06,5.845628427833213e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Optimisation step #1,2026-04-04T13:41:17,energy-efficiency-e2e,9a887291-5636-4132-952f-d3cdf1792592,0.12609371915459633,5.84647999570287e-08,4.645960893947803e-07,360.0,55.93750623424929,10.0,1.2550014257431031e-05,1.950279340690031e-06,3.4845627637373076e-07,1.4848749874494778e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Forward pass #2,2026-04-04T13:41:17,energy-efficiency-e2e,9a887291-5636-4132-952f-d3cdf1792592,0.12810206785798073,6.709369006202509e-08,5.245880030295174e-07,360.0,124.47381044757046,10.0,1.2405846640467654e-05,4.2900034316062374e-06,3.4444464577568916e-07,1.7040294717849557e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Backward pass #2,2026-04-04T13:41:18,energy-efficiency-e2e,9a887291-5636-4132-952f-d3cdf1792592,0.2869652397930622,1.7096255990183456e-07,5.964213368526053e-07,360.0,174.89844952763286,10.0,2.8686451539397252e-05,1.3937511141648429e-05,7.966988409558936e-07,4.342066152200155e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Optimisation step #2,2026-04-04T13:41:18,energy-efficiency-e2e,9a887291-5636-4132-952f-d3cdf1792592,0.003410566598176956,1.279083482190265e-09,3.8257058090532057e-07,360.0,0.0,10.0,3.16131114959725e-07,0.0,8.727444542779181e-09,3.2485855950249655e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Forward pass #3,2026-04-04T13:41:18,energy-efficiency-e2e,9a887291-5636-4132-952f-d3cdf1792592,0.1270260363817215,6.186831001656682e-08,4.878771363509919e-07,360.0,74.57512728260777,10.0,1.2723771482706054e-05,2.6361132086094585e-06,3.532805169622105e-07,1.571316520827774e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Backward pass #3,2026-04-04T13:41:18,energy-efficiency-e2e,9a887291-5636-4132-952f-d3cdf1792592,0.2867523245513439,1.7137663234724666e-07,5.983702392751487e-07,360.0,177.68121221372903,10.0,2.8609860688447945e-05,1.4121400170097331e-05,7.945657914711368e-07,4.352582665001644e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Optimisation step #3,2026-04-04T13:41:18,energy-efficiency-e2e,9a887291-5636-4132-952f-d3cdf1792592,0.0033770352602005005,2.342000157686256e-09,6.95897490135169e-07,360.0,0.0,10.0,5.787961184978605e-07,0.0,1.601947264538897e-08,5.948155911432071e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Forward pass #4,2026-04-04T13:41:18,energy-efficiency-e2e,9a887291-5636-4132-952f-d3cdf1792592,0.12494471669197083,7.48918410375033e-08,6.004821539640464e-07,360.0,180.53719383628206,10.0,1.2437462061643602e-05,6.238060535679324e-06,3.4532782932122533e-07,1.9020850426644108e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Backward pass #4,2026-04-04T13:41:19,energy-efficiency-e2e,9a887291-5636-4132-952f-d3cdf1792592,0.2899616025388241,1.8081499698652933e-07,6.242750517898603e-07,360.0,202.03729088958016,10.0,2.8900280967354767e-05,1.622001298073883e-05,8.026659488677976e-07,4.592295989696145e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Optimisation step #4,2026-04-04T13:41:19,energy-efficiency-e2e,9a887291-5636-4132-952f-d3cdf1792592,0.003303512930870056,1.5164928757065046e-09,4.555505831025557e-07,360.0,0.0,10.0,3.747977316379697e-07,0.0,1.0357497053013484e-08,3.8515522869094843e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Forward pass #5,2026-04-04T13:41:19,energy-efficiency-e2e,9a887291-5636-4132-952f-d3cdf1792592,0.12531545385718346,8.673621617115109e-08,6.93085443336513e-07,360.0,265.7249643168437,10.0,1.2474094331264482e-05,9.208618450884387e-06,3.463436745935018e-07,2.2029056456742346e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Backward pass #5,2026-04-04T13:41:19,energy-efficiency-e2e,9a887291-5636-4132-952f-d3cdf1792592,0.29270487651228905,1.8028521936346592e-07,6.165814472705115e-07,360.0,203.1109262473548,10.0,2.8761556744575495e-05,1.622806854584269e-05,7.987829546133676e-07,4.578840824503153e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
