step,phase,gpu_util,cpu_util,gpu_mem_gb,cpu_mem_gb,ram_gb,io_read_gb,io_write_gb
1,forward,0.0,0.0,2.2888448,1.365590016,19.164123136,0.0,0.0
1,backward,17.0,104.7,2.450325504,1.452244992,19.231215616,0.0,0.0
1,optimizer,17.0,73.8,2.485977088,1.516724224,19.28976384,0.0,0.0
2,forward,17.0,120.0,2.485977088,1.516978176,19.299311616,0.0,0.0
2,backward,56.0,91.6,2.523725824,1.516978176,19.299311616,0.0,0.0
2,optimizer,56.0,504.0,2.523725824,1.516978176,19.299311616,0.0,0.0
3,forward,56.0,88.2,2.523725824,1.513730048,19.306663936,0.0,0.0
3,backward,56.0,90.7,2.523725824,1.513730048,19.306921984,0.0,0.0
3,optimizer,56.0,1023.4,2.523725824,1.513730048,19.306921984,0.0,0.0
4,forward,56.0,89.0,2.523725824,1.513771008,19.312082944,0.0,0.0
4,backward,95.0,103.5,2.523725824,1.513771008,19.312164864,0.0,0.0
4,optimizer,95.0,0.0,2.523725824,1.513771008,19.312164864,0.0,0.0
5,forward,95.0,86.0,2.523725824,1.517215744,19.319390208,0.0,0.0
5,backward,95.0,105.0,2.523725824,1.51754752,19.319390208,0.0,0.0
5,optimizer,95.0,0.0,2.523725824,1.517559808,19.319390208,0.0,0.0
6,forward,96.0,88.4,2.523725824,1.517559808,19.3268736,0.0,0.0
6,backward,96.0,103.9,2.523725824,1.517559808,19.3268736,0.0,0.0
6,optimizer,96.0,0.0,2.523725824,1.517559808,19.3268736,0.0,0.0
7,forward,96.0,87.6,2.523725824,1.514115072,19.326357504,0.0,0.0
7,backward,96.0,104.4,2.523725824,1.514115072,19.326357504,0.0,0.0
7,optimizer,96.0,0.0,2.523725824,1.514115072,19.326357504,0.0,0.0
8,forward,94.0,117.8,2.523725824,1.514119168,19.326357504,0.0,0.0
8,backward,94.0,103.8,2.523725824,1.514119168,19.326357504,0.0,0.0
8,optimizer,94.0,0.0,2.523725824,1.514119168,19.326357504,0.0,0.0
9,forward,94.0,86.6,2.523725824,1.514110976,19.3333248,0.0,0.0
9,backward,94.0,103.7,2.523725824,1.514110976,19.3333248,0.0,0.0
9,optimizer,94.0,0.0,2.523725824,1.514110976,19.3333248,0.0,0.0
10,forward,94.0,115.1,2.523725824,1.514119168,19.342614528,0.0,0.0
10,backward,94.0,91.3,2.523725824,1.514119168,19.342872576,0.0,0.0
10,optimizer,94.0,507.7,2.523725824,1.514119168,19.342872576,0.0,0.0
11,forward,94.0,86.0,2.523725824,1.517592576,19.350614016,0.0,0.0
11,backward,94.0,92.1,2.523725824,1.517592576,19.350614016,0.0,0.0
11,optimizer,94.0,493.2,2.523725824,1.517592576,19.350614016,0.0,0.0
12,forward,94.0,115.6,2.523725824,1.517596672,19.35783936,0.0,0.0
12,backward,94.0,90.2,2.523725824,1.517596672,19.35783936,0.0,0.0
12,optimizer,94.0,508.3,2.523725824,1.517596672,19.35783936,0.0,0.0
13,forward,96.0,86.1,2.523725824,1.51412736,19.365064704,0.0,0.0
13,backward,96.0,91.0,2.523725824,1.51412736,19.365158912,0.0,0.0
13,optimizer,96.0,510.7,2.523725824,1.51412736,19.365158912,0.0,0.0
14,forward,96.0,86.0,2.523725824,1.514135552,19.372384256,0.0,0.0
14,backward,96.0,104.8,2.523725824,1.514135552,19.372384256,0.0,0.0
14,optimizer,96.0,0.0,2.523725824,1.514135552,19.372384256,0.0,0.0
15,forward,93.0,86.8,2.523725824,1.514135552,19.380125696,0.0,0.0
15,backward,93.0,103.2,2.523725824,1.514135552,19.380383744,0.0,0.0
15,optimizer,93.0,0.0,2.523725824,1.514135552,19.380383744,0.0,0.0
16,forward,93.0,86.4,2.523725824,1.514151936,19.387092992,0.0,0.0
16,backward,93.0,103.9,2.523725824,1.514151936,19.38735104,0.0,0.0
16,optimizer,93.0,0.0,2.523725824,1.514151936,19.38735104,0.0,0.0
17,forward,93.0,114.7,2.523725824,1.514143744,19.397156864,0.0,0.0
17,backward,93.0,104.5,2.523725824,1.514143744,19.397156864,0.0,0.0
17,optimizer,93.0,0.0,2.523725824,1.514143744,19.397156864,0.0,0.0
18,forward,93.0,86.2,2.523725824,1.514151936,19.404898304,0.0,0.0
18,backward,94.0,103.6,2.523725824,1.514151936,19.404898304,0.0,0.0
18,optimizer,94.0,0.0,2.523725824,1.514151936,19.404898304,0.0,0.0
19,forward,94.0,115.7,2.523725824,1.51414784,19.411607552,0.0,0.0
19,backward,94.0,103.4,2.523725824,1.51414784,19.4118656,0.0,0.0
19,optimizer,94.0,0.0,2.523725824,1.51414784,19.4118656,0.0,0.0
20,forward,94.0,86.3,2.523725824,1.514156032,19.41960704,0.0,0.0
