step,phase,gpu_util,cpu_util,gpu_mem_gb,cpu_mem_gb,ram_gb,io_read_gb,io_write_gb
1,forward,54.0,85.5,22.717202432,1.598783488,26.016600064,5.288525824,0.0
1,backward,100.0,94.0,23.91048192,1.19543808,25.815445504,5.289742336,0.0
1,optimizer,100.0,87.9,23.9419392,1.260896256,25.883570176,5.290524672,0.0
2,forward,100.0,100.1,23.9419392,1.261068288,25.9504128,5.2905984,0.0
2,backward,100.0,99.7,23.9419392,1.221361664,26.121875456,5.290606592,0.0
2,optimizer,100.0,331.5,23.9419392,1.221361664,26.121875456,5.290614784,0.0
3,forward,100.0,69.4,23.9419392,1.221496832,26.105786368,5.33168128,0.0
3,backward,100.0,99.9,23.9419392,1.221586944,25.997758464,5.33168128,0.0
3,optimizer,100.0,0.0,23.9419392,1.221586944,25.997758464,5.331730432,0.0
4,forward,100.0,51.8,23.9419392,1.22064896,26.120884224,5.454159872,0.0
4,backward,100.0,99.5,23.9419392,1.22075136,26.127147008,5.454159872,0.0
4,optimizer,100.0,422.0,23.9419392,1.220755456,26.127147008,5.454163968,0.0
5,forward,100.0,98.9,23.9419392,1.22077184,26.070781952,5.454168064,0.0
5,backward,100.0,100.3,23.9419392,1.22077184,26.251157504,5.454168064,0.0
5,optimizer,100.0,0.0,23.9419392,1.22077184,26.251157504,5.454168064,0.0
6,forward,100.0,98.5,23.9419392,1.220800512,26.136092672,5.45419264,0.0
6,backward,100.0,100.3,23.9419392,1.220755456,26.336595968,5.45419264,0.0
6,optimizer,100.0,0.0,23.9419392,1.22077184,26.346917888,5.45419264,0.0
7,forward,100.0,97.4,23.9419392,1.220837376,26.091556864,5.454204928,0.0
7,backward,100.0,99.9,23.9419392,1.220837376,26.251177984,5.454204928,0.0
7,optimizer,100.0,392.5,23.9419392,1.220841472,26.251177984,5.454204928,0.0
8,forward,100.0,99.4,23.9419392,1.220861952,26.096082944,5.454241792,0.0
8,backward,100.0,100.1,23.9419392,1.220861952,26.129002496,5.454241792,0.0
8,optimizer,100.0,0.0,23.9419392,1.220861952,26.129002496,5.454241792,0.0
9,forward,100.0,99.5,23.9419392,1.220927488,26.187210752,5.454266368,0.0
9,backward,100.0,99.9,23.9419392,1.220923392,26.349740032,5.454266368,0.0
9,optimizer,100.0,0.0,23.9419392,1.220923392,26.318258176,5.454266368,0.0
10,forward,100.0,101.0,23.9419392,1.219108864,26.1963776,5.454266368,0.0
10,backward,100.0,100.7,23.9419392,1.2210176,26.228207616,5.454266368,0.0
10,optimizer,100.0,0.0,23.9419392,1.221021696,26.228207616,5.454266368,0.0
11,forward,100.0,99.3,23.9419392,1.221025792,26.189520896,5.454270464,0.0
11,backward,100.0,100.3,23.9419392,1.221025792,26.350432256,5.454270464,0.0
11,optimizer,100.0,0.0,23.9419392,1.221029888,26.350432256,5.454270464,0.0
12,forward,100.0,98.6,23.9419392,1.221046272,26.320969728,5.454286848,0.0
12,backward,100.0,100.5,23.9419392,1.220902912,26.355326976,5.454286848,0.0
12,optimizer,100.0,0.0,23.9419392,1.220902912,26.355326976,5.454286848,0.0
13,forward,100.0,100.5,23.9419392,1.220907008,26.311852032,5.45429504,0.0
13,backward,100.0,100.6,23.9419392,1.220907008,26.476118016,5.45429504,0.0
13,optimizer,100.0,0.0,23.9419392,1.220907008,26.476118016,5.454311424,0.0
14,forward,100.0,100.3,23.9419392,1.220911104,26.339180544,5.454311424,0.0
14,backward,100.0,99.5,23.9419392,1.220911104,26.478276608,5.454311424,0.0
14,optimizer,100.0,355.2,23.9419392,1.220911104,26.478276608,5.454311424,0.0
15,forward,100.0,96.2,23.9419392,1.220911104,26.316627968,5.454311424,0.0
15,backward,100.0,100.3,23.9419392,1.220911104,26.560888832,5.454311424,0.0
15,optimizer,100.0,0.0,23.9419392,1.220911104,26.560888832,5.454319616,0.0
16,forward,100.0,100.2,23.9419392,1.218301952,26.411257856,5.454344192,0.0
16,backward,100.0,100.3,23.9419392,1.220870144,26.56278528,5.454344192,0.0
16,optimizer,100.0,0.0,23.9419392,1.220882432,26.56278528,5.454360576,0.0
17,forward,100.0,97.9,23.9419392,1.220886528,26.42184192,5.454368768,0.0
17,backward,100.0,100.1,23.9419392,1.206583296,26.56104448,5.454368768,0.0
17,optimizer,100.0,0.0,23.9419392,1.206419456,26.56104448,5.454368768,0.0
18,forward,100.0,100.0,23.9419392,1.20291328,26.42907136,5.454368768,0.0
18,backward,100.0,99.9,23.9419392,1.186435072,26.667507712,5.454368768,0.0
18,optimizer,100.0,365.1,23.9419392,1.18624256,26.667507712,5.454368768,0.0
19,forward,100.0,100.2,23.9419392,1.184989184,26.535636992,5.454368768,0.0
19,backward,100.0,100.0,23.9419392,1.11710208,26.66207232,5.454368768,0.0
19,optimizer,100.0,0.0,23.9419392,1.116229632,26.66207232,5.454368768,0.0
20,forward,100.0,98.7,23.9419392,1.111330816,26.547675136,5.454368768,0.0
20,backward,100.0,100.1,23.9419392,1.048702976,26.661236736,5.454368768,0.0
20,optimizer,100.0,0.0,23.9419392,1.047937024,26.661236736,5.454368768,0.0
21,forward,100.0,102.0,23.9419392,1.04671232,26.554257408,5.454368768,0.0
21,backward,100.0,99.9,23.9419392,1.034850304,26.661208064,5.454368768,0.0
21,optimizer,100.0,0.0,23.9419392,1.034850304,26.661208064,5.454368768,0.0
22,forward,100.0,101.1,23.9419392,1.0323968,26.579156992,5.45441792,0.0
22,backward,100.0,99.5,23.9419392,0.97865728,26.665709568,5.45441792,0.0
22,optimizer,100.0,0.0,23.9419392,0.97865728,26.665709568,5.45441792,0.0
23,forward,100.0,98.1,23.9419392,0.980504576,26.582544384,5.45441792,0.0
23,backward,100.0,99.6,23.9419392,0.95070208,26.662539264,5.45441792,0.0
23,optimizer,100.0,0.0,23.9419392,0.950411264,26.662539264,5.45441792,0.0
24,forward,100.0,96.5,23.9419392,0.927215616,26.610147328,5.459079168,0.0
24,backward,100.0,99.5,23.9419392,0.907137024,26.661888,5.459079168,0.0
24,optimizer,100.0,412.1,23.9419392,0.907137024,26.661888,5.45908736,0.0
25,forward,100.0,98.4,23.9419392,0.904515584,26.677587968,5.459095552,0.0
25,backward,100.0,100.5,23.9419392,0.907128832,26.667139072,5.459095552,0.0
25,optimizer,100.0,0.0,23.9419392,0.907132928,26.667139072,5.459095552,0.0
26,forward,100.0,99.4,23.9419392,0.907132928,26.561724416,5.459095552,0.0
26,backward,100.0,100.2,23.9419392,0.907132928,26.665873408,5.459095552,0.0
26,optimizer,100.0,0.0,23.9419392,0.907132928,26.665873408,5.459103744,0.0
27,forward,100.0,52.6,23.9419392,0.906969088,26.663153664,5.582032896,0.0
27,backward,100.0,100.2,23.9419392,0.90712064,26.542047232,5.582032896,0.0
27,optimizer,100.0,0.0,23.9419392,0.90712064,26.542047232,5.582032896,0.0
28,forward,100.0,66.7,23.9419392,0.907157504,26.641948672,5.639380992,0.0
