step,forward_ms,backward_ms,optimizer_ms
1,1540.806019,463.827753,143.415861
2,2.952909,4.175866,1.170896
3,2.99006,3.906513,1.684662
4,2.852438,4.509541,1.156575
5,3.540167,3.259814,1.243186
6,3.042731,3.937163,1.367719
7,2.608395,3.898702,0.976943
8,2.625166,3.951622,0.965303
9,3.567498,6.829272,1.220166
10,2.998571,3.874911,1.115955
11,2.644895,3.893893,0.974743
12,2.609275,6.551329,0.980183
13,2.886389,3.903532,1.010074
14,2.805648,4.567601,1.311078
15,2.593115,3.883601,1.382359
16,3.041841,5.110398,1.385079
17,2.647045,3.888543,0.983803
18,3.197253,4.458949,1.020854
19,2.602656,3.83069,0.976924
20,2.601105,4.389299,0.935683
21,2.626595,3.915783,0.985033
22,2.602165,20.17791,1.039674
23,2.880148,3.912263,1.090974
24,2.586245,4.375878,0.967573
25,3.096742,3.273793,1.026264
26,2.907079,3.924253,1.178245
27,2.782317,4.000024,0.983683
28,2.578595,3.912052,0.992044
29,3.098682,3.265654,1.070964
30,3.207043,3.964383,1.238356
31,2.634927,3.890493,1.163776
32,2.591426,4.35226,0.986203
33,3.188354,4.058256,1.067914
34,2.613786,4.438181,1.002854
35,2.667616,3.912544,0.979003
36,2.602056,4.37434,0.994524
37,3.387937,3.241504,1.041164
38,3.040912,3.923234,1.348499
39,2.812619,4.144947,1.046644
40,2.641456,3.847823,0.983044
41,3.66447,3.252335,1.833105
42,3.102322,3.908105,1.280917
43,2.812138,3.875374,1.003543
44,3.130773,4.054376,1.110765
45,3.822453,3.288435,1.282717
46,3.028562,3.903694,1.390509
47,2.640126,3.890514,0.997994
48,2.611046,15.366871,1.008144
49,3.285285,4.208348,1.111155
50,3.272325,4.014425,1.174127
51,3.082012,3.867723,0.969703
52,2.610556,4.506572,1.113075
53,3.808063,3.300005,1.776785
54,3.044652,3.870483,1.43371
55,2.769028,3.859723,0.973573
56,2.608766,4.523282,1.561201
57,2.611256,3.837903,0.969563
58,3.123673,4.4117,1.076725
59,2.672017,3.851323,0.990894
60,2.601995,4.31633,0.972223
61,3.060702,5.609867,1.110005
62,2.954491,3.954955,1.319578
63,2.607926,3.874623,0.980163
64,2.577086,3.896724,0.950713
65,3.340045,7.134489,1.133356
66,3.106803,3.953684,1.104575
67,2.772029,3.897253,0.933633
68,2.657767,4.40622,1.657763
69,3.062193,6.661841,1.244697
70,3.031452,3.323015,1.261898
71,3.237575,3.268115,0.895972
72,3.479918,3.890384,0.945543
73,3.119782,2.751438,0.962074
74,3.337705,3.502328,0.945544
75,3.349446,3.453557,0.921693
76,3.461777,3.797573,0.976343
77,2.594076,2.658666,1.026744
78,2.999552,6.110904,1.061144
79,3.075242,3.361666,0.902033
80,3.220404,7.476222,1.336588
81,2.626256,2.679396,0.837252
82,3.159963,3.233165,1.173836
83,3.534989,3.232894,0.938343
84,3.307745,15.423592,1.039845
85,2.590956,2.664016,0.823031
86,2.990961,11.829313,0.971093
87,3.328556,5.435274,1.247728
88,2.962201,3.247094,1.040014
89,3.190003,2.685358,0.989513
90,3.70055,3.450317,1.052315
91,3.63099,3.171174,0.854012
92,3.115053,3.337896,0.959593
93,2.676237,2.758868,1.045794
94,2.826309,3.904284,1.383589
95,3.061822,3.290465,1.109245
96,3.437807,3.787782,1.025264
97,2.629626,2.725488,0.828851
98,3.087103,3.310425,0.950803
99,3.771311,3.496668,0.970544
100,3.569859,3.6314,1.016954
101,2.726157,2.680817,0.820751
102,3.101443,3.289025,1.008594
103,3.017481,3.234904,0.893653
104,3.399877,3.759491,0.930983
105,2.613126,2.749358,0.839922
106,2.84878,3.006701,0.928393
107,3.048942,3.261675,0.987354
108,3.314076,3.772751,1.039094
109,3.102322,2.695446,1.260318
110,2.95822,6.718453,1.042224
111,3.589859,4.187608,1.247937
112,3.392497,3.69431,1.029115
113,2.727958,2.625216,0.813781
114,2.837399,7.389752,1.014454
115,3.090032,3.292145,0.974584
116,3.470338,3.500288,1.071605
117,2.657037,2.646097,1.195906
118,3.251655,3.335276,0.991014
119,3.006751,3.274115,0.925583
120,3.600659,3.851673,1.052335
121,3.187883,2.611676,0.819552
122,3.028952,3.283875,0.944814
123,3.754572,3.63138,0.916042
124,3.506898,3.767772,1.003634
125,2.748218,2.650876,0.839892
126,3.049442,3.347776,0.970773
127,3.439577,3.285596,0.928713
128,3.63231,3.427657,1.027584
129,2.846319,2.692777,0.811861
130,3.089772,3.316476,1.022414
131,3.762162,3.467258,1.237617
