step,gpu_util,cpu_util,gpu_mem_gb,gpu_mem_pct,cpu_mem_gb,io_read_gb,io_write_gb
1.0,66.66666666666667,111.10000000000001,0.145365504,26.0,4.777959424,0.038453248,0.0
2.0,100.0,150.26666666666668,0.145365504,37.0,4.746164906666667,0.06923059200000001,0.0
3.0,93.66666666666667,131.29999999999998,0.145365504,35.333333333333336,4.746082986666667,0.09995878400000001,0.0
4.0,100.0,128.79999999999998,0.145365504,37.333333333333336,4.776558592000001,0.13065147733333335,0.0
5.0,99.33333333333333,140.03333333333333,0.145365504,37.333333333333336,4.775575552,0.16137420800000002,0.0
6.0,100.0,139.33333333333334,0.145365504,37.333333333333336,4.753895424,0.19207099733333333,0.0
7.0,96.66666666666667,129.0,0.145365504,35.666666666666664,4.753383424,0.22279099733333338,0.0
8.0,98.0,130.70000000000002,0.145365504,36.666666666666664,4.762821973333334,0.25349461333333334,0.0
9.0,100.0,139.99999999999997,0.145365504,37.0,4.773060608000001,0.2842200746666667,0.0
10.0,100.0,137.5666666666667,0.145365504,37.0,4.770861056000001,0.31491276799999995,0.0
11.0,100.0,135.93333333333334,0.145365504,37.0,4.749930496,0.3456546133333333,0.0
12.0,96.33333333333333,127.13333333333333,0.145365504,35.666666666666664,4.759796394666667,0.3763473066666667,0.0
13.0,100.0,126.66666666666667,0.145365504,37.0,4.748828671999999,0.4070181546666667,0.0
14.0,100.0,134.1,0.145365504,37.0,4.747924821333334,0.43746372266666667,0.0
15.0,100.0,128.4,0.145365504,37.0,4.7685632,0.46801032533333337,0.0
16.0,91.0,138.43333333333334,0.145365504,34.666666666666664,4.767853226666667,0.49848046933333334,0.0
17.0,96.66666666666667,135.70000000000002,0.145365504,35.666666666666664,4.746634581333334,0.5291567786666667,0.0
18.0,100.0,130.23333333333335,0.145365504,37.666666666666664,4.766048256,0.5597634560000001,0.0
19.0,100.0,140.4,0.145365504,37.0,4.745542314666667,0.5900711253333334,0.0
20.0,100.0,136.29999999999998,0.145365504,37.333333333333336,4.765125290666667,0.6206477653333333,0.0
21.0,91.0,134.53333333333333,0.145365504,34.0,4.764908202666667,0.6510701226666666,0.0
22.0,89.66666666666667,138.46666666666667,0.145365504,34.333333333333336,4.7641135786666675,0.6817437013333333,0.0
23.0,96.0,137.13333333333333,0.145365504,36.333333333333336,4.762420565333334,0.7124800853333334,0.0
24.0,99.0,138.1,0.145365504,37.333333333333336,4.761575424,0.7431604906666668,0.0
25.0,100.0,134.53333333333333,0.145365504,37.666666666666664,4.740799146666667,0.77385728,0.0
26.0,89.33333333333333,129.0666666666667,0.145365504,34.0,4.740217514666667,0.8044967253333334,0.0
27.0,98.33333333333333,127.73333333333335,0.145365504,37.0,4.759881045333334,0.8352126293333333,0.0
28.0,100.0,141.03333333333333,0.145365504,37.666666666666664,4.759487829333334,0.8659380906666666,0.0
29.0,100.0,136.5,0.145365504,36.666666666666664,4.717869738666667,0.8966539946666668,0.0
30.0,100.0,128.46666666666667,0.145365504,37.333333333333336,4.737901909333334,0.927379456,0.0
31.0,91.33333333333333,132.6,0.145365504,34.0,4.757574997333333,0.9581049173333334,0.0
32.0,95.66666666666667,147.76666666666668,0.145365504,36.0,4.756806314666666,0.988819456,0.0
33.0,100.0,136.76666666666665,0.145365504,37.0,4.755684010666667,1.0195449173333333,0.0
34.0,100.0,134.36666666666667,0.145365504,37.0,4.7141628586666675,1.0502485333333336,0.0
35.0,86.0,117.2,0.145365504,33.0,4.743984469333333,1.0809849173333335,0.0
36.0,96.66666666666667,132.86666666666667,0.145365504,36.333333333333336,4.7539814400000004,1.1117103786666667,0.0
37.0,90.66666666666667,132.79999999999998,0.145365504,34.0,4.733409962666666,1.1424249173333334,0.0
38.0,97.66666666666667,126.43333333333332,0.145365504,36.666666666666664,4.752984746666667,1.1731503786666668,0.0
39.0,100.0,141.4,0.145365504,37.0,4.751690410666666,1.2038649173333333,0.0
40.0,100.0,142.76666666666668,0.145365504,37.0,4.7299515733333335,1.2345903786666668,0.0
41.0,96.0,125.10000000000001,0.145365504,36.0,4.718809088,1.2653158400000002,0.0
42.0,100.0,146.33333333333334,0.145365504,37.0,4.739555328000001,1.2960126293333334,0.0
43.0,100.0,138.43333333333334,0.145365504,37.333333333333336,4.748917418666667,1.3267490133333333,0.0
44.0,100.0,140.1,0.145365504,37.666666666666664,4.747509760000001,1.3574539946666668,0.0
45.0,100.0,144.66666666666666,0.145365504,37.333333333333336,4.747057834666666,1.3880306346666667,0.0
46.0,100.0,147.66666666666669,0.145365504,38.0,4.705000106666668,1.4184871253333335,0.0
47.0,100.0,121.96666666666668,0.145365504,36.666666666666664,4.745026218666667,1.4489777493333333,0.0
48.0,100.0,140.03333333333333,0.145365504,37.0,4.745292458666667,1.4797032106666668,0.0
49.0,99.33333333333333,134.8,0.145365504,37.0,4.744374954666667,1.5104177493333335,0.0
