step,gpu_util,cpu_util,gpu_mem_gb,cpu_mem_gb,ram_gb,io_read_gb,io_write_gb
1,56,120.7,23.9419392,4.774514688,25.6063488,0.13049856,0.0
2,100,136.4,23.9419392,4.648787968,25.48043776,0.253411328,0.0
3,100,122.0,23.9419392,4.646965248,25.482391552,0.37625856,0.0
4,100,120.3,23.9419392,4.646772736,25.482797056,0.498622464,0.0
5,100,122.5,23.9419392,4.647067648,25.479716864,0.620863488,0.0
6,100,121.2,23.9419392,4.645617664,25.480507392,0.743174144,0.0
7,100,131.2,23.9419392,4.64519168,25.479491584,0.86597632,0.0
8,100,122.4,23.9419392,4.64361472,25.480671232,0.988688384,0.0
9,100,123.1,23.9419392,4.642566144,25.48185088,1.111601152,0.0
10,100,130.6,23.9419392,4.641390592,25.481740288,1.234481152,0.0
11,100,121.4,23.9419392,4.641296384,25.481629696,1.357348864,0.0
12,100,120.6,23.9419392,4.64113664,25.481777152,1.479200768,0.0
13,100,122.8,23.9419392,4.641632256,25.482182656,1.60086016,0.0
14,100,124.7,23.9419392,4.64084992,25.48258816,1.723695104,0.0
15,100,121.3,23.9419392,4.639346688,25.479766016,1.846575104,0.0
16,100,123.0,23.9419392,4.6383104,25.481719808,1.96872192,0.0
17,100,143.4,23.9419392,4.668071936,25.485504512,2.091257856,0.0
18,100,126.7,23.9419392,4.666589184,25.484169216,2.214203392,0.0
19,100,126.4,23.9419392,4.66614272,25.483153408,2.337050624,0.0
20,100,124.5,23.9419392,4.664516608,25.482395648,2.45993472,0.0
21,100,122.2,23.9419392,4.664410112,25.484312576,2.582880256,0.0
22,100,122.0,23.9419392,4.662575104,25.481457664,2.705801216,0.0
23,100,126.0,23.9419392,4.66169856,25.482764288,2.828681216,0.0
24,100,120.7,23.9419392,4.661174272,25.484460032,2.951569408,0.0
25,100,128.7,23.9419392,4.660514816,25.482153984,3.074482176,0.0
26,100,119.1,23.9419392,4.660473856,25.481138176,3.197452288,0.0
27,100,122.4,23.9419392,4.659060736,25.483350016,3.320365056,0.0
28,100,125.2,23.9419392,4.658323456,25.484787712,3.443306496,0.0
29,100,124.8,23.9419392,4.657590272,25.483501568,3.56620288,0.0
30,100,122.6,23.9419392,4.653871104,25.481969664,3.689099264,0.0
31,100,111.7,23.9419392,4.655788032,25.484181504,3.812151296,0.0
32,100,124.3,23.9419392,4.647231488,25.483554816,3.935113216,0.0
33,100,121.4,23.9419392,4.647149568,25.482248192,4.057059328,0.0
34,100,115.0,23.9419392,4.647985152,25.483423744,4.179304448,0.0
35,100,110.1,23.9419392,4.648558592,25.480343552,4.30190592,0.0
36,100,110.6,23.9419392,4.6492672,25.483329536,4.424597504,0.0
37,100,110.2,23.9419392,4.650180608,25.48502528,4.546859008,0.0
38,100,117.2,23.9419392,4.651163648,25.4830592,4.668903424,0.0
39,100,110.2,23.9419392,4.652077056,25.481785344,4.791140352,0.0
40,100,109.2,23.9419392,4.652888064,25.48154368,4.913545216,0.0
41,100,111.9,23.9419392,4.653510656,25.48375552,5.035876352,0.0
42,100,110.4,23.9419392,4.654514176,25.481965568,5.157965824,0.0
43,100,112.9,23.9419392,4.659232768,25.485594624,5.280817152,0.0
