step,phase,gpu_util,cpu_util,gpu_mem_gb,cpu_mem_gb,ram_gb,io_read_gb,io_write_gb
1,forward,4.0,0.0,1.244463104,4.75009024,21.090013184,0.008916992,0.0
1,backward,4.0,90.3,1.3451264,4.769644544,21.09052928,0.009330688,0.0
1,optimizer,11.0,99.2,1.380777984,4.7760384,21.0907136,0.009551872,0.0
2,forward,11.0,271.8,1.380777984,4.775694336,21.0907136,0.011485184,0.0
2,backward,11.0,97.4,1.43949824,4.775694336,21.0907136,0.011485184,0.0
2,optimizer,11.0,0.0,1.43949824,4.775694336,21.0907136,0.011485184,0.0
3,forward,11.0,256.2,1.43949824,4.775747584,21.0907136,0.013463552,0.0
3,backward,11.0,98.4,1.43949824,4.775747584,21.0907136,0.013463552,0.0
3,optimizer,11.0,0.0,1.43949824,4.775747584,21.0907136,0.013463552,0.0
4,forward,11.0,237.6,1.43949824,4.775862272,21.0907136,0.015396864,0.0
4,backward,11.0,98.3,1.43949824,4.775862272,21.0907136,0.015396864,0.0
4,optimizer,11.0,0.0,1.43949824,4.775862272,21.0907136,0.015396864,0.0
5,forward,11.0,298.9,1.43949824,4.77499392,21.0907136,0.017330176,0.0
5,backward,11.0,98.4,1.43949824,4.77499392,21.0907136,0.017330176,0.0
5,optimizer,11.0,0.0,1.43949824,4.77499392,21.0907136,0.017330176,0.0
6,forward,37.0,181.7,1.43949824,4.774805504,21.0907136,0.01923072,0.0
6,backward,37.0,147.8,1.43949824,4.774805504,21.0907136,0.01923072,0.0
6,optimizer,37.0,0.0,1.43949824,4.774805504,21.0907136,0.01923072,0.0
7,forward,37.0,247.6,1.43949824,4.774486016,21.0907136,0.021164032,0.0
7,backward,37.0,97.9,1.43949824,4.774486016,21.0907136,0.021164032,0.0
7,optimizer,37.0,0.0,1.43949824,4.774486016,21.0907136,0.021164032,0.0
8,forward,37.0,243.1,1.43949824,4.775100416,21.0907136,0.023064576,0.0
8,backward,37.0,96.5,1.43949824,4.775100416,21.0907136,0.023064576,0.0
8,optimizer,37.0,590.2,1.43949824,4.775100416,21.0907136,0.023064576,0.0
9,forward,37.0,188.1,1.43949824,4.775596032,21.0907136,0.024997888,0.0
9,backward,37.0,98.3,1.43949824,4.775596032,21.0907136,0.024997888,0.0
9,optimizer,37.0,0.0,1.43949824,4.775596032,21.0907136,0.024997888,0.0
10,forward,37.0,183.4,1.43949824,4.775960576,21.0907136,0.0269312,0.0
10,backward,37.0,99.0,1.43949824,4.775960576,21.0907136,0.0269312,0.0
10,optimizer,37.0,0.0,1.43949824,4.775960576,21.0907136,0.0269312,0.0
11,forward,76.0,272.9,1.43949824,4.776022016,21.0907136,0.028831744,0.0
11,backward,76.0,99.2,1.43949824,4.776022016,21.0907136,0.028831744,0.0
11,optimizer,76.0,0.0,1.43949824,4.776022016,21.0907136,0.028831744,0.0
12,forward,76.0,240.2,1.43949824,4.775460864,21.0907136,0.030765056,0.0
12,backward,76.0,99.3,1.43949824,4.775460864,21.0907136,0.030765056,0.0
12,optimizer,76.0,0.0,1.43949824,4.775460864,21.0907136,0.030765056,0.0
13,forward,76.0,266.5,1.43949824,4.774977536,21.0907136,0.0326656,0.0
13,backward,76.0,99.5,1.43949824,4.774977536,21.0907136,0.0326656,0.0
13,optimizer,76.0,0.0,1.43949824,4.774977536,21.0907136,0.0326656,0.0
14,forward,76.0,238.1,1.43949824,4.775022592,21.0907136,0.0346112,0.0
14,backward,76.0,100.1,1.43949824,4.775022592,21.090455552,0.0346112,0.0
14,optimizer,76.0,0.0,1.43949824,4.775022592,21.090455552,0.0346112,0.0
15,forward,76.0,180.4,1.43949824,4.776136704,21.090455552,0.036544512,0.0
15,backward,76.0,99.6,1.43949824,4.776136704,21.090455552,0.036544512,0.0
15,optimizer,76.0,0.0,1.43949824,4.776136704,21.090455552,0.036544512,0.0
16,forward,72.0,285.4,1.43949824,4.775796736,21.090455552,0.038445056,0.0
16,backward,72.0,98.8,1.43949824,4.775796736,21.090455552,0.038445056,0.0
16,optimizer,72.0,0.0,1.43949824,4.775796736,21.090455552,0.038445056,0.0
17,forward,72.0,211.4,1.43949824,4.775923712,21.090455552,0.040378368,0.0
17,backward,72.0,98.3,1.43949824,4.775923712,21.090455552,0.040378368,0.0
17,optimizer,72.0,0.0,1.43949824,4.775923712,21.090455552,0.040378368,0.0
18,forward,72.0,174.9,1.43949824,4.77566976,21.090455552,0.042278912,0.0
18,backward,72.0,99.3,1.43949824,4.77566976,21.090197504,0.042278912,0.0
18,optimizer,72.0,0.0,1.43949824,4.77566976,21.090197504,0.042278912,0.0
19,forward,72.0,288.0,1.43949824,4.77458432,21.090197504,0.044212224,0.0
19,backward,72.0,100.2,1.43949824,4.77458432,21.089939456,0.044212224,0.0
19,optimizer,72.0,0.0,1.43949824,4.77458432,21.089939456,0.044212224,0.0
20,forward,72.0,243.2,1.43949824,4.774494208,21.089939456,0.046145536,0.0
20,backward,72.0,99.1,1.43949824,4.774494208,21.089681408,0.046145536,0.0
20,optimizer,72.0,0.0,1.43949824,4.774494208,21.089681408,0.046145536,0.0
21,forward,73.0,238.8,1.43949824,4.774518784,21.089681408,0.04804608,0.0
21,backward,73.0,99.1,1.43949824,4.774518784,21.08942336,0.04804608,0.0
21,optimizer,73.0,0.0,1.43949824,4.774518784,21.08942336,0.04804608,0.0
22,forward,73.0,240.5,1.43949824,4.77499392,21.08942336,0.049979392,0.0
22,backward,73.0,99.5,1.43949824,4.77499392,21.08942336,0.049979392,0.0
22,optimizer,73.0,0.0,1.43949824,4.775211008,21.08942336,0.049979392,0.0
23,forward,73.0,271.1,1.43949824,4.774653952,21.089165312,0.051879936,0.0
23,backward,73.0,100.1,1.43949824,4.774653952,21.089165312,0.051879936,0.0
23,optimizer,73.0,0.0,1.43949824,4.774653952,21.089165312,0.051879936,0.0
24,forward,73.0,233.4,1.43949824,4.774125568,21.088907264,0.053813248,0.0
24,backward,73.0,100.0,1.43949824,4.774125568,21.088907264,0.053813248,0.0
24,optimizer,73.0,0.0,1.43949824,4.774125568,21.088907264,0.053813248,0.0
25,forward,73.0,266.5,1.43949824,4.774793216,21.088907264,0.055713792,0.0
