step,gpu_util,cpu_util,gpu_mem_gb,cpu_mem_gb,ram_gb,io_read_gb,io_write_gb
1.0,80.66666666666667,0.0,12.491489280000001,4.739136170666666,26.461413376,0.06897117866666667,0.0
2.0,100.0,0.0,12.491489280000001,4.670125397333334,26.406148778666665,0.12974626133333333,0.0
3.0,100.0,0.0,12.491489280000001,4.685580970666667,26.407096319999997,0.190418944,0.0
4.0,100.0,0.0,12.491489280000001,4.694250837333333,26.414500522666668,0.25075848533333334,0.0
5.0,100.0,0.0,12.491489280000001,4.702898858666667,26.422890495999997,0.311369728,0.0
6.0,100.0,0.0,12.491489280000001,4.703885994666667,26.424942591999997,0.371982336,0.0
7.0,100.0,0.0,12.491489280000001,4.704673792,26.414138709333333,0.4327601493333333,0.0
8.0,100.0,0.0,12.491489280000001,4.697761109333333,26.415396181333335,0.4935038293333333,0.0
9.0,100.0,0.0,12.491489280000001,4.705591296000001,26.425865557333335,0.5542338560000001,0.0
10.0,100.0,0.0,12.491489280000001,4.705890304,26.426550954666666,0.6152533333333333,0.0
11.0,100.0,1214.7666666666667,12.491489280000001,4.705789269333333,26.421417301333335,0.6761622186666667,0.0
12.0,100.0,0.0,12.491489280000001,4.706424149333333,26.427656874666667,0.7372158293333334,0.0
13.0,100.0,0.0,12.491489280000001,4.706500608,26.426983765333333,0.7984605866666666,0.0
14.0,100.0,0.0,12.491489280000001,4.706927957333333,26.39519061333333,0.8598623573333333,0.0
15.0,100.0,0.0,12.491489280000001,4.7087629653333325,26.396434432000003,0.9213023573333334,0.0
16.0,100.0,0.0,12.491489280000001,4.708962304,26.395478698666665,0.9826959360000002,0.0
17.0,100.0,0.0,12.491489280000001,4.710193834666667,26.397249536,1.0433549653333334,0.0
18.0,100.0,0.0,12.491489280000001,4.713444693333333,26.397562197333333,1.1047676586666668,0.0
19.0,100.0,0.0,12.491489280000001,4.713848832,26.398101504,1.1662185813333334,0.0
20.0,100.0,0.0,12.491489280000001,4.713593514666667,26.399350783999996,1.2276695039999999,0.0
21.0,100.0,0.0,12.491489280000001,4.713932117333333,26.400227328,1.2891040426666667,0.0
22.0,100.0,0.0,12.491489280000001,4.7134201173333325,26.39976448,1.3505440426666666,0.0
23.0,100.0,0.0,12.491489280000001,4.713335466666667,26.400021162666665,1.4119144106666666,0.0
24.0,100.0,0.0,12.491489280000001,4.713117013333334,26.399733077333337,1.4731796480000001,0.0
25.0,100.0,1197.1333333333334,12.491489280000001,4.712964096,26.400481279999997,1.5346305706666667,0.0
26.0,100.0,1119.4333333333334,12.491489280000001,4.713392810666666,26.401350997333335,1.596096512,0.0
27.0,100.0,0.0,12.491489280000001,4.712603647999999,26.40296618666667,1.657520128,0.0
28.0,100.0,1183.8,12.491489280000001,4.712299178666666,26.402676736,1.7189819733333334,0.0
29.0,100.0,0.0,12.491489280000001,4.7120629759999995,26.403486378666667,1.780420608,0.0
30.0,100.0,0.0,12.491489280000001,4.7116724906666665,26.401619968000002,1.8416831146666668,0.0
31.0,100.0,0.0,12.491489280000001,4.710989823999999,26.402151082666666,1.9031258453333333,0.0
32.0,100.0,0.0,12.491489280000001,4.710913365333333,26.403311615999996,1.9645112320000002,0.0
33.0,100.0,0.0,12.491489280000001,4.7107072,26.40348091733333,2.02582016,0.0
34.0,100.0,0.0,12.491489280000001,4.710232064,26.392743936,2.0871263573333336,0.0
35.0,100.0,1109.8333333333333,12.491489280000001,4.7164416,26.35388245333333,2.148069376,0.0
36.0,100.0,0.0,12.491489280000001,4.717361834666667,26.393407487999998,2.209203541333333,0.0
37.0,100.0,0.0,12.491489280000001,4.717341354666666,26.427314176,2.2702981120000003,0.0
38.0,100.0,0.0,12.491489280000001,4.715107669333333,26.435791530666666,2.3314541226666665,0.0
39.0,100.0,0.0,12.491489280000001,4.7110785706666665,26.43441800533333,2.3925295786666667,0.0
40.0,100.0,0.0,12.491489280000001,4.691879253333333,26.425948842666667,2.4536323413333334,0.0
41.0,100.0,1131.1333333333334,12.491489280000001,4.717561173333333,26.270868821333334,2.5147282773333335,0.0
42.0,100.0,1156.8333333333333,12.491489280000001,4.717705898666666,25.74289578666667,2.575783253333333,0.0
43.0,100.0,1201.4333333333334,12.491489280000001,4.717641728,25.069258069333333,2.636973397333333,0.0
44.0,100.0,0.0,12.491489280000001,4.717408256,25.090215936000003,2.6980980053333337,0.0
45.0,100.0,0.0,12.491489280000001,4.717139285333333,25.112876373333332,2.75920896,0.0
46.0,100.0,0.0,12.491489280000001,4.717289472,25.136368298666667,2.820325376,0.0
47.0,100.0,0.0,12.491489280000001,4.7172020906666665,25.150009343999997,2.881695744,0.0
48.0,100.0,0.0,12.491489280000001,4.717124266666667,25.164640256,2.9429172906666667,0.0
49.0,100.0,0.0,12.491489280000001,4.71707648,25.0330112,3.004081493333333,0.0
50.0,100.0,0.0,12.491489280000001,4.716765184,24.980602879999996,3.065341269333333,0.0
51.0,100.0,0.0,12.491489280000001,4.707915093333333,25.036406783999997,3.126461781333333,0.0
52.0,100.0,0.0,12.491489280000001,4.716934485333333,25.082899114666663,3.187744768,0.0
53.0,100.0,0.0,12.491489280000001,4.717126997333334,25.099269461333336,3.248982698666667,0.0
54.0,100.0,0.0,12.491489280000001,4.7171160746666665,25.110295893333333,3.310227456,0.0
55.0,100.0,0.0,12.491489280000001,4.716911274666667,25.132576767999996,3.3713493333333333,0.0
56.0,100.0,0.0,12.491489280000001,4.7166109013333335,25.199091711999998,3.4326432426666664,0.0
57.0,100.0,0.0,12.491489280000001,4.716675072,25.20616686933333,3.4939521706666667,0.0
58.0,100.0,0.0,12.491489280000001,4.716299605333333,25.21008810666667,3.5553334613333334,0.0
59.0,100.0,0.0,12.491489280000001,4.716287317333333,25.20931396266667,3.616464896,0.0
60.0,100.0,0.0,12.491489280000001,4.716283221333334,25.249543509333336,3.677629098666667,0.0
61.0,100.0,0.0,12.491489280000001,4.715794432,25.41495227733333,3.738925738666667,0.0
62.0,100.0,0.0,12.491489280000001,4.713249450666667,25.440286037333333,3.8001800533333334,0.0
63.0,100.0,0.0,12.491489280000001,4.713657685333334,25.440579584,3.8614766933333335,0.0
64.0,100.0,0.0,12.491489280000001,4.708874922666667,25.441675946666667,3.9226368,0.0
65.0,100.0,0.0,12.491489280000001,4.707740330666667,25.439780864,3.9837641386666665,0.0
66.0,100.0,0.0,12.491489280000001,4.707942399999999,25.568438954666664,4.044831402666667,0.0
67.0,100.0,0.0,12.491489280000001,4.707908266666666,25.569084757333332,4.106215423999999,0.0
68.0,100.0,0.0,12.491489280000001,4.708274176,25.569305941333337,4.167535274666666,0.0
69.0,100.0,0.0,12.491489280000001,4.708588202666667,25.568589141333334,4.2287800319999995,0.0
70.0,100.0,0.0,12.491489280000001,4.708896768,25.570323114666667,4.290127189333333,0.0
71.0,100.0,1188.3,12.491489280000001,4.709463381333333,25.64356232533333,4.3513309866666665,0.0
72.0,100.0,0.0,12.491489280000001,4.710457343999999,25.643465386666666,4.4124788053333335,0.0
73.0,100.0,0.0,12.491489280000001,4.7108573866666665,25.640599551999998,4.473727658666667,0.0
74.0,100.0,0.0,12.491489280000001,4.711180970666667,25.643528192,4.534942378666667,0.0
75.0,100.0,0.0,12.491489280000001,4.711777621333334,24.466468864000003,4.596084736,0.0
76.0,100.0,0.0,12.491489280000001,4.711870464,24.510204586666664,4.657396394666667,0.0
77.0,100.0,0.0,12.491489280000001,4.712270506666666,24.555642879999997,4.7185223679999995,0.0
78.0,100.0,0.0,12.491489280000001,4.712924501333333,24.605513045333335,4.779626496,0.0
79.0,100.0,1181.0,12.491489280000001,4.713298602666667,24.6294528,4.840757930666666,0.0
80.0,100.0,1205.7,12.491489280000001,4.713604437333333,24.61077230933333,4.902095530666667,0.0
81.0,100.0,0.0,12.491489280000001,4.713903445333333,24.655510186666664,4.963469994666666,0.0
82.0,100.0,0.0,12.491489280000001,4.714418176,24.731911509333333,5.02470656,0.0
83.0,100.0,0.0,12.491489280000001,4.714868736,24.799495509333337,5.085918549333333,0.0
84.0,100.0,0.0,12.491489280000001,4.715589632,24.784886442666664,5.147277994666667,0.0
85.0,100.0,0.0,12.491489280000001,4.717068288,24.79990647466667,5.208662016,0.0
86.0,100.0,0.0,12.491489280000001,4.721829205333333,24.802779135999998,5.270250837333333,0.0
