step,phase,gpu_util,cpu_util,gpu_mem_gb,cpu_mem_gb,ram_gb,io_read_gb,io_write_gb
1,forward,4.0,0.0,1.244463104,4.614647808,22.26200576,0.009023488,0.0
1,backward,4.0,86.5,1.3451264,4.649197568,22.277296128,0.009433088,0.0
1,optimizer,11.0,93.7,1.380777984,4.667518976,22.28873216,0.009670656,0.0
2,forward,11.0,264.4,1.380777984,4.667830272,22.289260544,0.0115712,0.0
2,backward,11.0,98.6,1.43949824,4.667830272,22.289260544,0.0115712,0.0
2,optimizer,11.0,584.2,1.43949824,4.667830272,22.289260544,0.0115712,0.0
3,forward,11.0,190.9,1.43949824,4.667871232,22.28977664,0.013570048,0.0
3,backward,11.0,148.6,1.43949824,4.667871232,22.290219008,0.013570048,0.0
3,optimizer,11.0,0.0,1.43949824,4.667871232,22.290219008,0.013570048,0.0
4,forward,11.0,270.2,1.43949824,4.6682112,22.291275776,0.015511552,0.0
4,backward,11.0,98.9,1.43949824,4.6682112,22.291386368,0.015511552,0.0
4,optimizer,11.0,0.0,1.43949824,4.6682112,22.291386368,0.015511552,0.0
5,forward,11.0,216.8,1.43949824,4.668444672,22.291386368,0.017412096,0.0
5,backward,11.0,99.7,1.43949824,4.668444672,22.291472384,0.017412096,0.0
5,optimizer,11.0,0.0,1.43949824,4.668444672,22.291472384,0.017412096,0.0
6,forward,11.0,272.9,1.43949824,4.668657664,22.291542016,0.019345408,0.0
6,backward,46.0,100.2,1.43949824,4.668657664,22.291542016,0.019345408,0.0
6,optimizer,46.0,0.0,1.43949824,4.668657664,22.291542016,0.019345408,0.0
7,forward,46.0,243.6,1.43949824,4.669169664,22.292058112,0.021245952,0.0
7,backward,46.0,99.7,1.43949824,4.669169664,22.292230144,0.021245952,0.0
7,optimizer,46.0,0.0,1.43949824,4.669169664,22.292230144,0.021245952,0.0
8,forward,46.0,240.9,1.43949824,4.668977152,22.292230144,0.023179264,0.0
8,backward,46.0,99.8,1.43949824,4.668977152,22.292279296,0.023179264,0.0
8,optimizer,46.0,0.0,1.43949824,4.668977152,22.292279296,0.023179264,0.0
9,forward,46.0,190.3,1.43949824,4.669648896,22.292799488,0.025112576,0.0
9,backward,46.0,99.6,1.43949824,4.669648896,22.29280768,0.025112576,0.0
9,optimizer,46.0,612.9,1.43949824,4.669648896,22.29280768,0.025112576,0.0
10,forward,46.0,274.6,1.43949824,4.67011584,22.292992,0.02701312,0.0
10,backward,46.0,100.5,1.43949824,4.67011584,22.293069824,0.02701312,0.0
10,optimizer,46.0,0.0,1.43949824,4.67011584,22.293069824,0.02701312,0.0
11,forward,46.0,232.5,1.43949824,4.670685184,22.293069824,0.028946432,0.0
11,backward,76.0,100.5,1.43949824,4.670685184,22.29315584,0.028946432,0.0
11,optimizer,76.0,0.0,1.43949824,4.670685184,22.29315584,0.028946432,0.0
12,forward,76.0,285.2,1.43949824,4.670255104,22.293704704,0.030846976,0.0
12,backward,76.0,99.9,1.43949824,4.670255104,22.293704704,0.030846976,0.0
12,optimizer,76.0,0.0,1.43949824,4.670255104,22.293704704,0.030846976,0.0
13,forward,76.0,246.6,1.43949824,4.670189568,22.293704704,0.032780288,0.0
13,backward,76.0,100.1,1.43949824,4.670189568,22.293999616,0.032780288,0.0
13,optimizer,76.0,0.0,1.43949824,4.670189568,22.293999616,0.032780288,0.0
14,forward,76.0,271.4,1.43949824,4.671451136,22.293999616,0.0347136,0.0
14,backward,76.0,100.5,1.43949824,4.671451136,22.29420032,0.0347136,0.0
14,optimizer,76.0,0.0,1.43949824,4.671451136,22.29420032,0.0347136,0.0
15,forward,76.0,182.7,1.43949824,4.672053248,22.294724608,0.036646912,0.0
15,backward,76.0,101.3,1.43949824,4.672053248,22.294740992,0.036646912,0.0
15,optimizer,76.0,0.0,1.43949824,4.672053248,22.294740992,0.036646912,0.0
16,forward,76.0,322.6,1.43949824,4.672176128,22.295318528,0.038580224,0.0
