step,phase,gpu_util,cpu_util,gpu_mem_gb,cpu_mem_gb,ram_gb,io_read_gb,io_write_gb
1,forward,5.0,0.0,2.2888448,1.87357184,17.74422016,0.0,0.0
1,backward,5.0,96.2,2.450325504,1.956941824,17.808216064,0.0,0.0
1,optimizer,34.0,104.6,2.485977088,2.001752064,17.846407168,0.0,0.0
2,forward,34.0,183.3,2.485977088,2.001956864,17.8487296,0.0,0.0
2,backward,34.0,93.0,2.523725824,2.001956864,17.8487296,0.0,0.0
2,optimizer,34.0,0.0,2.523725824,2.001956864,17.8487296,0.0,0.0
3,forward,34.0,230.1,2.523725824,2.001944576,17.848213504,0.0,0.0
3,backward,70.0,104.8,2.523725824,2.002239488,17.848213504,0.0,0.0
3,optimizer,70.0,0.0,2.523725824,2.002239488,17.848213504,0.0,0.0
4,forward,70.0,233.4,2.523725824,2.00992768,17.854148608,0.0,0.0
4,backward,70.0,105.6,2.523725824,2.00992768,17.854148608,0.0,0.0
4,optimizer,70.0,0.0,2.523725824,2.00992768,17.854148608,0.0,0.0
5,forward,70.0,205.1,2.523725824,2.017640448,17.861369856,0.0,0.0
5,backward,96.0,107.7,2.523725824,2.017640448,17.861369856,0.0,0.0
5,optimizer,96.0,0.0,2.523725824,2.017640448,17.861369856,0.0,0.0
6,forward,96.0,211.4,2.523725824,2.00261632,17.847435264,0.0,0.0
6,backward,96.0,93.3,2.523725824,2.00261632,17.847435264,0.0,0.0
6,optimizer,96.0,507.2,2.523725824,2.00261632,17.847435264,0.0,0.0
7,forward,94.0,205.2,2.523725824,2.0099072,17.854005248,0.0,0.0
7,backward,94.0,107.8,2.523725824,2.0099072,17.854005248,0.0,0.0
7,optimizer,94.0,0.0,2.523725824,2.0099072,17.854005248,0.0,0.0
8,forward,94.0,236.9,2.523725824,2.0174848,17.862004736,0.0,0.0
8,backward,94.0,92.7,2.523725824,2.0174848,17.862004736,0.0,0.0
8,optimizer,94.0,508.9,2.523725824,2.0174848,17.862004736,0.0,0.0
9,forward,93.0,209.8,2.523725824,2.00261632,17.847554048,0.0,0.0
9,backward,93.0,94.4,2.523725824,2.00261632,17.847554048,0.0,0.0
9,optimizer,93.0,0.0,2.523725824,2.00261632,17.847554048,0.0,0.0
10,forward,93.0,207.6,2.523725824,2.00992768,17.853349888,0.0,0.0
10,backward,94.0,105.7,2.523725824,2.00992768,17.853349888,0.0,0.0
10,optimizer,94.0,0.0,2.523725824,2.00992768,17.853349888,0.0,0.0
11,forward,94.0,234.7,2.523725824,2.017509376,17.861607424,0.0,0.0
11,backward,94.0,93.8,2.523725824,2.017509376,17.861607424,0.0,0.0
11,optimizer,94.0,0.0,2.523725824,2.017509376,17.861607424,0.0,0.0
12,forward,94.0,216.5,2.523725824,2.017845248,17.861607424,0.0,0.0
