step,forward_ms,backward_ms,optimizer_ms
1,1064.578448,1205.948338,126.671081
2,2.854717,3.327033,0.983472
3,2.767666,3.252372,0.983313
4,2.633624,3.370764,1.009813
5,2.734255,3.308913,0.995653
6,3.156121,3.422554,1.090225
7,2.735666,3.291693,0.985353
8,3.253732,3.452186,1.088114
9,2.661104,3.303163,0.961663
10,2.924258,3.481135,1.033294
11,2.926508,4.416957,1.027633
12,2.626094,3.296603,0.976772
13,2.528553,3.267013,0.996773
14,2.651325,3.348483,0.976953
15,2.656964,3.300973,1.016353
16,2.666705,3.312382,0.983773
17,4.927464,5.197917,1.361968
18,3.479584,3.493076,1.140044
19,2.739485,3.340394,1.097264
20,2.980478,3.469245,1.063084
21,2.612783,3.353734,1.023133
22,2.687145,3.348914,1.019483
23,2.670114,2.808407,0.901331
24,2.768636,3.340753,1.024504
25,3.06555,2.903478,1.007373
26,3.205981,2.954398,1.379688
27,3.287433,2.867747,1.210356
28,2.723855,2.909398,0.823181
29,3.295023,2.777806,1.204856
30,3.175511,2.801026,1.368158
31,3.476006,2.780326,1.285677
32,2.609604,2.803037,1.477059
33,2.902039,2.728505,1.391889
34,3.392764,2.749527,1.049704
35,3.216262,2.759977,1.025503
36,3.325534,3.03595,0.812661
37,3.02472,3.373294,0.885842
38,3.578917,2.837137,1.392678
39,2.907469,2.768796,1.105525
40,4.085874,2.906858,0.944112
41,3.278174,2.874107,1.053394
42,2.98979,2.945179,0.80983
43,39.52821,50.009879,1.248366
