task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Forward pass #1,2026-04-07T18:18:21,energy-efficiency,96373a48-f58d-4375-bf6e-51ff4ad85436,0.7076448388397694,4.1136388516379305e-07,5.813212999447285e-07,360.0,161.59116486477186,10.0,7.075285576283927e-05,3.175919204068123e-05,1.9651665662725772e-06,0.0001044772143697932,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Backward pass #1,2026-04-07T18:18:22,energy-efficiency,96373a48-f58d-4375-bf6e-51ff4ad85436,1.0987355969846249,6.703272751496458e-07,6.102818000636109e-07,360.0,188.24487632002925,10.0,0.00010978887937963008,5.740976814649912e-05,3.0494684353470787e-06,0.00017024811596147633,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Optimisation step #1,2026-04-07T18:18:23,energy-efficiency,96373a48-f58d-4375-bf6e-51ff4ad85436,0.042619455605745316,1.880855157569942e-08,4.4635192439037304e-07,360.0,0.0,10.0,4.647965729236581e-06,0.0,1.2898515495989087e-07,4.776950884196425e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Forward pass #2,2026-04-07T18:18:23,energy-efficiency,96373a48-f58d-4375-bf6e-51ff4ad85436,0.006294433027505875,2.00784140699182e-09,3.0974322552072856e-07,360.0,0.0,10.0,4.962701350450871e-07,0.0,1.367661688062824e-08,5.099467519257628e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Backward pass #2,2026-04-07T18:18:23,energy-efficiency,96373a48-f58d-4375-bf6e-51ff4ad85436,0.00665447860956192,2.6492236705851063e-09,4.057611794332641e-07,360.0,0.0,10.0,6.547369062900009e-07,0.0,1.8106576883130965e-08,6.728434831731285e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Optimisation step #2,2026-04-07T18:18:23,energy-efficiency,96373a48-f58d-4375-bf6e-51ff4ad85436,0.0032283514738082886,1.4817716487717067e-09,4.610000327135497e-07,360.0,0.0,10.0,3.6623589694500646e-07,0.0,1.0100917683706316e-08,3.7633681462866195e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Forward pass #3,2026-04-07T18:18:24,energy-efficiency,96373a48-f58d-4375-bf6e-51ff4ad85436,0.006480574607849121,3.288465170157923e-09,4.928455803895125e-07,360.0,0.0,10.0,8.12729075551008e-07,0.0,2.2467432750594664e-08,8.351965083016298e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Backward pass #3,2026-04-07T18:18:24,energy-efficiency,96373a48-f58d-4375-bf6e-51ff4ad85436,0.006440743803977966,2.431305244500426e-09,3.826317856147147e-07,360.0,0.0,10.0,6.008841097355231e-07,0.0,1.661297347810555e-08,6.17497083213632e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Optimisation step #3,2026-04-07T18:18:24,energy-efficiency,96373a48-f58d-4375-bf6e-51ff4ad85436,0.004435107111930847,2.259788536581178e-09,5.110704177404333e-07,360.0,0.0,10.0,5.584944039583152e-07,0.0,1.544127654698265e-08,5.739356805053216e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Forward pass #4,2026-04-07T18:18:26,energy-efficiency,96373a48-f58d-4375-bf6e-51ff4ad85436,0.0066584572196006775,1.969272859357346e-09,2.893291900662501e-07,360.0,0.0,10.0,4.867423325777406e-07,0.0,1.3408871988456367e-08,5.001512045661868e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
