step,gpu_util_pct,gpu_mem_util_pct,gpu_power_w,gpu_mem_alloc_mb,gpu_mem_reserved_mb,cpu_util_pct,cpu_mem_mb,disk_read_mb,disk_write_mb
1,77.0,31.0,97.076,138.63134765625,5692.0,104.6,1346.33984375,0.0,0.0
2,100.0,38.0,188.895,138.63134765625,5692.0,108.7,1346.40234375,0.0,0.0
3,100.0,38.0,213.037,138.63134765625,5692.0,114.0,1346.47265625,0.0,0.0
4,100.0,37.0,216.807,138.63134765625,5692.0,114.2,1376.08984375,0.0,0.0
5,100.0,37.0,218.386,138.63134765625,5692.0,112.0,1405.25,0.0,0.0
6,100.0,36.0,218.312,138.63134765625,5692.0,114.1,1434.87890625,0.0,0.0
7,100.0,36.0,219.553,138.63134765625,5692.0,108.9,1434.87890625,0.0,0.0
8,100.0,36.0,220.326,138.63134765625,5692.0,108.1,1376.41015625,0.0,0.0
9,100.0,36.0,218.198,138.63134765625,5692.0,114.0,1405.15625,0.0,0.0
10,100.0,37.0,216.785,138.63134765625,5692.0,115.2,1434.890625,0.0,0.0
11,100.0,37.0,217.175,138.63134765625,5692.0,108.7,1434.9296875,0.0,0.0
12,100.0,36.0,218.079,138.63134765625,5692.0,109.6,1376.67578125,0.0,0.0
13,100.0,37.0,218.051,138.63134765625,5692.0,110.0,1376.70703125,0.0,0.0
14,100.0,36.0,218.588,138.63134765625,5692.0,116.2,1405.63671875,0.0,0.0
15,100.0,36.0,218.186,138.63134765625,5692.0,108.9,1405.63671875,0.0,0.0
16,100.0,36.0,220.007,138.63134765625,5692.0,109.0,1405.63671875,0.0,0.0
17,98.0,36.0,219.938,138.63134765625,5692.0,108.6,1405.74609375,0.0,0.0
18,100.0,37.0,221.616,138.63134765625,5692.0,106.7,1405.74609375,0.0,0.0
19,100.0,37.0,219.908,138.63134765625,5692.0,113.7,1434.95703125,0.0,0.0
20,100.0,37.0,219.342,138.63134765625,5692.0,108.3,1435.22265625,0.0,0.0
21,100.0,37.0,217.696,138.63134765625,5692.0,108.2,1435.27734375,0.0,0.0
22,100.0,36.0,218.058,138.63134765625,5692.0,110.8,1435.3046875,0.0,0.0
23,100.0,36.0,218.116,138.63134765625,5692.0,109.2,1377.16796875,0.0,0.0
24,100.0,36.0,218.617,138.63134765625,5692.0,108.2,1377.16796875,0.0,0.0
25,100.0,37.0,218.643,138.63134765625,5692.0,108.6,1377.16796875,0.0,0.0
26,100.0,37.0,220.49,138.63134765625,5692.0,114.2,1405.9296875,0.0,0.0
27,100.0,36.0,220.434,138.63134765625,5692.0,108.4,1405.9296875,0.0,0.0
28,100.0,37.0,220.872,138.63134765625,5692.0,108.4,1405.9296875,0.0,0.0
29,100.0,36.0,218.573,138.63134765625,5692.0,108.2,1406.1171875,0.0,0.0
30,100.0,36.0,219.834,138.63134765625,5692.0,109.8,1406.59375,0.0,0.0
31,100.0,37.0,220.099,138.63134765625,5692.0,108.4,1406.64453125,0.0,0.0
32,100.0,36.0,221.563,138.63134765625,5692.0,108.7,1406.67578125,0.0,0.0
33,100.0,37.0,220.122,138.63134765625,5692.0,112.6,1406.6953125,0.0,0.0
34,100.0,37.0,221.551,138.63134765625,5692.0,106.3,1406.75,0.0,0.0
35,100.0,36.0,220.291,138.63134765625,5692.0,110.0,1406.7734375,0.0,0.0
36,100.0,37.0,218.443,138.63134765625,5692.0,111.6,1406.81640625,0.0,0.0
37,100.0,36.0,218.285,138.63134765625,5692.0,110.2,1406.88671875,0.0,0.0
38,100.0,36.0,218.663,138.63134765625,5692.0,108.2,1406.90625,0.0,0.0
39,100.0,37.0,218.57,138.63134765625,5692.0,110.2,1406.97265625,0.0,0.0
40,99.0,37.0,218.907,138.63134765625,5692.0,106.2,1407.0078125,0.0,0.0
41,100.0,37.0,219.697,138.63134765625,5692.0,108.2,1407.0078125,0.0,0.0
42,100.0,37.0,220.577,138.63134765625,5692.0,108.5,1407.0078125,0.0,0.0
43,100.0,36.0,220.334,138.63134765625,5692.0,110.4,1407.12890625,0.0,0.0
44,100.0,37.0,219.503,138.63134765625,5692.0,109.4,1407.15625,0.0,0.0
45,100.0,36.0,220.136,138.63134765625,5692.0,110.9,1407.15625,0.0,0.0
46,100.0,36.0,220.377,138.63134765625,5692.0,107.8,1407.234375,0.0,0.0
47,100.0,36.0,220.207,138.63134765625,5692.0,110.2,1407.2578125,0.0,0.0
48,98.0,36.0,218.351,138.63134765625,5692.0,110.6,1407.3203125,0.0,0.0
49,100.0,37.0,219.451,138.63134765625,5692.0,108.4,1407.3203125,0.0,0.0
50,100.0,36.0,218.427,138.63134765625,5692.0,107.8,1407.39453125,0.0,0.0
51,100.0,37.0,219.024,138.63134765625,5692.0,110.0,1407.41015625,0.0,0.0
52,100.0,36.0,218.865,138.63134765625,5692.0,109.3,1407.4453125,0.0,0.0
53,100.0,35.0,219.95,138.63134765625,5692.0,108.1,1407.52734375,0.0,0.0
54,100.0,37.0,219.114,138.63134765625,5692.0,110.5,1407.54296875,0.0,0.0
55,100.0,36.0,220.302,138.63134765625,5692.0,108.0,1407.58984375,0.0,0.0
56,98.0,39.0,220.171,138.63134765625,5692.0,108.3,1407.58984375,0.0,0.0
57,100.0,36.0,221.004,138.63134765625,5692.0,108.1,1407.58984375,0.0,0.0
58,100.0,36.0,221.424,138.63134765625,5692.0,110.7,1407.58984375,0.0,0.0
59,100.0,37.0,221.598,138.63134765625,5692.0,107.9,1407.58984375,0.0,0.0
60,100.0,36.0,219.669,138.63134765625,5692.0,108.1,1407.58984375,0.0,0.0
61,100.0,36.0,218.561,138.63134765625,5692.0,107.8,1407.58984375,0.0,0.0
62,100.0,37.0,217.886,138.63134765625,5692.0,113.7,1407.58984375,0.0,0.0
63,98.0,36.0,219.21,138.63134765625,5692.0,107.9,1407.58984375,0.0,0.0
64,100.0,37.0,218.938,138.63134765625,5692.0,108.2,1407.58984375,0.0,0.0
65,100.0,37.0,218.296,138.63134765625,5692.0,107.6,1407.58984375,0.0,0.0
66,100.0,36.0,219.299,138.63134765625,5692.0,110.3,1407.58984375,0.0,0.0
67,100.0,37.0,219.27,138.63134765625,5692.0,110.3,1407.59765625,0.0,0.0
