task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Step #1,2026-04-07T18:04:28,energy-efficiency,4ddf2b86-dd77-4cf7-a0a2-01aa490763e8,0.721745066344738,3.913743994747363e-07,5.403496903351356e-07,360.0,124.29029571209603,10.0,7.239468730986118e-05,2.4994742233275247e-05,2.010903124594026e-06,9.940033266773044e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #2,2026-04-07T18:04:28,energy-efficiency,4ddf2b86-dd77-4cf7-a0a2-01aa490763e8,0.41990283131599426,2.451126676341779e-07,5.839143985201196e-07,360.0,164.42689439644505,10.0,4.1934525594115263e-05,1.9153904219137985e-05,1.1646984869407282e-06,6.225312830019397e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #3,2026-04-07T18:04:28,energy-efficiency,4ddf2b86-dd77-4cf7-a0a2-01aa490763e8,0.41570981964468956,2.400443019924269e-07,5.776027966566657e-07,360.0,158.10105312790938,10.0,4.1559362784028065e-05,1.825223679929877e-05,1.1542773495117828e-06,6.0965876932838584e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #4,2026-04-07T18:04:29,energy-efficiency,4ddf2b86-dd77-4cf7-a0a2-01aa490763e8,0.4184371195733547,2.4076032252159076e-07,5.754375279275547e-07,360.0,156.44215919602988,10.0,4.181467592716216e-05,1.8171681233525305e-05,1.161372951335377e-06,6.114773011202287e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #5,2026-04-07T18:04:29,energy-efficiency,4ddf2b86-dd77-4cf7-a0a2-01aa490763e8,0.4190455749630928,2.459871021892501e-07,5.871552785470019e-07,360.0,167.27343304845724,10.0,4.186114929616451e-05,1.945140445513971e-05,1.1626613429851006e-06,6.247521509428932e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #6,2026-04-07T18:04:30,energy-efficiency,4ddf2b86-dd77-4cf7-a0a2-01aa490763e8,0.41562575846910477,2.3481632352558319e-07,5.650711509183122e-07,360.0,146.93726892489883,10.0,4.1532142087817174e-05,1.6952513561818705e-05,1.1534318327903742e-06,5.963808748242629e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #7,2026-04-07T18:04:30,energy-efficiency,4ddf2b86-dd77-4cf7-a0a2-01aa490763e8,0.41662150248885155,2.3685039376832342e-07,5.689393854150512e-07,360.0,150.6045039751385,10.0,4.159688614308835e-05,1.7402513918796103e-05,1.1552957093550095e-06,6.0154695771239485e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #8,2026-04-07T18:04:31,energy-efficiency,4ddf2b86-dd77-4cf7-a0a2-01aa490763e8,0.41928092390298843,2.588102469536607e-07,6.176313877212266e-07,360.0,197.98072887778522,10.0,4.1662093251943583e-05,2.2912796083573994e-05,1.1571173556149e-06,6.573200669113255e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #9,2026-04-07T18:04:31,energy-efficiency,4ddf2b86-dd77-4cf7-a0a2-01aa490763e8,0.4162668026983738,2.3584849667112547e-07,5.667907795757502e-07,360.0,148.52748351180924,10.0,4.158683493733404e-05,1.715834707738395e-05,1.1550543312397262e-06,5.990023634595766e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #10,2026-04-07T18:04:31,energy-efficiency,4ddf2b86-dd77-4cf7-a0a2-01aa490763e8,0.41600945964455605,2.3516094267470227e-07,5.655814858643955e-07,360.0,147.32310804402493,10.0,4.156209640204908e-05,1.7009180282911984e-05,1.1543363436228694e-06,5.97256130285839e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #11,2026-04-07T18:04:32,energy-efficiency,4ddf2b86-dd77-4cf7-a0a2-01aa490763e8,0.41804638504981995,2.387698118397574e-07,5.712727711074076e-07,360.0,153.0545967392372,10.0,4.1737600043415966e-05,1.774529195586183e-05,1.1592929768893448e-06,6.064218497616716e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #12,2026-04-07T18:04:32,energy-efficiency,4ddf2b86-dd77-4cf7-a0a2-01aa490763e8,0.4193645641207695,2.576400826586018e-07,6.151158278188404e-07,360.0,189.93300580223496,10.0,4.206931218504902e-05,2.2197239985644046e-05,1.168258995231655e-06,6.543481116592475e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #13,2026-04-07T18:04:33,energy-efficiency,4ddf2b86-dd77-4cf7-a0a2-01aa490763e8,0.418526116758585,2.553489705951477e-07,6.102054109783021e-07,360.0,188.40208856658006,10.0,4.181000106036662e-05,2.188168417660563e-05,1.1612347741093885e-06,6.485292001108165e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
