step,gpu_util,cpu_util,gpu_mem_gb,gpu_mem_pct,cpu_mem_gb,io_read_gb,io_write_gb
1.0,93.0,106.73333333333333,0.13696908950805664,36.333333333333336,1.3627128601074219,0.0,0.0
2.0,100.0,109.7,0.13706064224243164,37.0,1.3632469177246094,0.0,0.0
3.0,100.0,110.26666666666667,0.13706064224243164,37.666666666666664,1.363141377766927,0.0,0.0
4.0,100.0,110.2,0.13706064224243164,37.0,1.3632367451985676,0.0,0.0
5.0,100.0,109.33333333333333,0.13706064224243164,36.666666666666664,1.3632837931315105,0.0,0.0
6.0,100.0,109.86666666666667,0.13706064224243164,37.666666666666664,1.3632303873697917,0.0,0.0
7.0,100.0,109.73333333333333,0.13706064224243164,36.666666666666664,1.3631451924641926,0.0,0.0
8.0,100.0,111.16666666666667,0.13706064224243164,36.666666666666664,1.3633842468261719,0.0,0.0
9.0,100.0,110.2,0.13706064224243164,36.666666666666664,1.3634134928385417,0.0,0.0
10.0,100.0,109.2,0.13706064224243164,38.333333333333336,1.3634503682454426,0.0,0.0
11.0,100.0,110.23333333333333,0.13706064224243164,37.333333333333336,1.3635419209798176,0.0,0.0
12.0,100.0,110.16666666666667,0.13706064224243164,35.0,1.3634389241536458,0.0,0.0
13.0,100.0,110.0,0.13706064224243164,37.333333333333336,1.3634223937988281,0.0,0.0
14.0,100.0,109.3,0.13706064224243164,36.0,1.363599141438802,0.0,0.0
15.0,100.0,111.8,0.13706064224243164,36.666666666666664,1.363843282063802,0.0,0.0
16.0,100.0,109.40000000000002,0.13706064224243164,35.666666666666664,1.3636703491210938,0.0,0.0
17.0,100.0,109.93333333333334,0.13706064224243164,37.666666666666664,1.3636105855305989,0.0,0.0
18.0,100.0,109.36666666666667,0.13706064224243164,37.0,1.3636334737141926,0.0,0.0
19.0,100.0,110.13333333333333,0.13706064224243164,35.333333333333336,1.3637377421061199,0.0,0.0
20.0,100.0,110.76666666666667,0.13706064224243164,36.0,1.3638903299967449,0.0,0.0
21.0,100.0,109.5,0.13706064224243164,39.333333333333336,1.3639119466145833,0.0,0.0
22.0,100.0,109.86666666666667,0.13706064224243164,38.0,1.3638280232747395,0.0,0.0
23.0,100.0,109.93333333333334,0.13706064224243164,35.333333333333336,1.3639081319173176,0.0,0.0
24.0,100.0,111.60000000000001,0.13706064224243164,36.666666666666664,1.3640365600585938,0.0,0.0
25.0,100.0,109.66666666666667,0.13706064224243164,37.666666666666664,1.3639933268229167,0.0,0.0
26.0,100.0,109.5,0.13706064224243164,37.0,1.3640696207682292,0.0,0.0
27.0,100.0,108.86666666666667,0.13706064224243164,37.0,1.3641738891601562,0.0,0.0
28.0,100.0,109.56666666666666,0.13706064224243164,36.666666666666664,1.3641255696614583,0.0,0.0
29.0,100.0,110.33333333333333,0.13706064224243164,38.333333333333336,1.3642679850260417,0.0,0.0
30.0,100.0,110.06666666666666,0.13706064224243164,35.0,1.3641611735026042,0.0,0.0
31.0,100.0,109.76666666666665,0.13706064224243164,38.0,1.3642285664876301,0.0,0.0
32.0,100.0,109.39999999999999,0.13706064224243164,37.0,1.3642616271972656,0.0,0.0
33.0,100.0,109.23333333333335,0.13706064224243164,36.333333333333336,1.3642921447753906,0.0,0.0
34.0,100.0,109.59999999999998,0.13706064224243164,36.333333333333336,1.3644676208496094,0.0,0.0
35.0,100.0,110.90000000000002,0.13706064224243164,38.333333333333336,1.3645070393880208,0.0,0.0
36.0,100.0,110.36666666666667,0.13706064224243164,39.666666666666664,1.3643836975097656,0.0,0.0
37.0,100.0,109.60000000000001,0.13706064224243164,35.0,1.3644688924153645,0.0,0.0
38.0,100.0,109.93333333333332,0.13706064224243164,37.0,1.3645579020182292,0.0,0.0
39.0,100.0,109.7,0.13706064224243164,35.666666666666664,1.3646303812662761,0.0,0.0
40.0,100.0,110.26666666666667,0.13706064224243164,37.0,1.3646697998046875,0.0,0.0
41.0,100.0,109.40000000000002,0.13706064224243164,36.333333333333336,1.3646316528320312,0.0,0.0
42.0,100.0,109.66666666666667,0.13706064224243164,37.0,1.3644663492838542,0.0,0.0
43.0,100.0,114.63333333333333,0.13706064224243164,39.0,1.3646392822265625,0.0,0.0
44.0,100.0,108.5,0.13706064224243164,35.333333333333336,1.364789326985677,0.0,0.0
45.0,100.0,108.23333333333333,0.13706064224243164,36.666666666666664,1.3649660746256511,0.0,0.0
46.0,100.0,108.76666666666667,0.13706064224243164,37.666666666666664,1.3649482727050781,0.0,0.0
