step,gpu_util_pct,gpu_mem_util_pct,gpu_power_w,gpu_mem_alloc_mb,gpu_mem_reserved_mb,cpu_util_pct,cpu_mem_mb,disk_read_mb,disk_write_mb
1,100.0,35.0,183.607,140.25634765625,11112.0,106.7,1388.86328125,0.0,0.0
2,100.0,39.0,215.925,140.35009765625,11112.0,110.0,1389.2421875,0.0,0.0
3,100.0,35.0,218.729,140.35009765625,11112.0,109.8,1389.125,0.0,0.0
4,100.0,36.0,219.794,140.35009765625,11112.0,112.3,1389.375,0.0,0.0
5,100.0,37.0,219.496,140.35009765625,11112.0,108.7,1389.27734375,0.0,0.0
6,100.0,39.0,219.855,140.35009765625,11112.0,110.7,1389.40234375,0.0,0.0
7,100.0,35.0,218.308,140.35009765625,11112.0,108.4,1389.01953125,0.0,0.0
8,100.0,37.0,217.802,140.35009765625,11112.0,109.5,1389.21484375,0.0,0.0
9,100.0,36.0,219.202,140.35009765625,11112.0,110.5,1389.359375,0.0,0.0
10,100.0,39.0,218.755,140.35009765625,11112.0,109.5,1389.4921875,0.0,0.0
11,100.0,35.0,220.487,140.35009765625,11112.0,109.5,1389.4453125,0.0,0.0
12,100.0,35.0,216.237,140.35009765625,11112.0,111.8,1389.55859375,0.0,0.0
13,100.0,36.0,220.009,140.35009765625,11112.0,109.3,1389.43359375,0.0,0.0
14,100.0,37.0,218.427,140.35009765625,11112.0,109.5,1389.5625,0.0,0.0
15,100.0,34.0,218.615,140.35009765625,11112.0,109.5,1389.75,0.0,0.0
16,100.0,34.0,218.111,140.35009765625,11112.0,109.2,1389.61328125,0.0,0.0
17,100.0,37.0,218.99,140.35009765625,11112.0,110.3,1389.8046875,0.0,0.0
18,100.0,37.0,218.568,140.35009765625,11112.0,109.2,1389.6796875,0.0,0.0
19,100.0,34.0,220.495,140.35009765625,11112.0,110.3,1389.62890625,0.0,0.0
20,100.0,34.0,219.021,140.35009765625,11112.0,112.0,1390.05859375,0.0,0.0
21,100.0,39.0,221.166,140.35009765625,11112.0,109.2,1390.078125,0.0,0.0
22,100.0,37.0,221.188,140.35009765625,11112.0,109.4,1389.765625,0.0,0.0
23,100.0,36.0,220.064,140.35009765625,11112.0,110.1,1389.85546875,0.0,0.0
24,100.0,35.0,218.935,140.35009765625,11112.0,110.1,1389.79296875,0.0,0.0
25,100.0,40.0,220.816,140.35009765625,11112.0,109.4,1389.9296875,0.0,0.0
26,100.0,35.0,219.525,140.35009765625,11112.0,109.0,1390.09765625,0.0,0.0
27,100.0,37.0,220.945,140.35009765625,11112.0,109.3,1390.28515625,0.0,0.0
