step,phase,gpu_util,cpu_util,gpu_mem_gb,cpu_mem_gb,ram_gb,io_read_gb,io_write_gb
1,backward,10.333333333333334,92.5,2.450325504,4.761560405333333,17.672261632,0.014944938666666666,0.0
1,forward,12.666666666666666,0.0,2.2888448,4.741887317333333,17.671847936000002,0.014547626666666666,0.0
1,optimizer,28.0,91.03333333333335,2.485977088,4.767469568,17.672324437333334,0.015153834666666666,0.0
2,backward,21.666666666666668,100.3,2.523725824,4.767730346666667,17.671542101333333,0.022795605333333333,0.0
2,forward,31.333333333333332,193.76666666666665,2.485977088,4.767730346666667,17.67137006933333,0.022795605333333333,0.0
2,optimizer,21.666666666666668,0.0,2.523725824,4.767730346666667,17.671542101333333,0.022795605333333333,0.0
3,backward,38.333333333333336,92.10000000000001,2.523725824,4.759975253333334,17.663112533333333,0.030505642666666666,0.0
3,forward,38.333333333333336,189.33333333333334,2.523725824,4.759975253333334,17.663026517333332,0.030505642666666666,0.0
3,optimizer,38.333333333333336,337.7,2.523725824,4.759975253333334,17.663112533333333,0.030505642666666666,0.0
4,backward,74.33333333333333,101.39999999999999,2.523725824,4.759908352,17.661113685333333,0.038143317333333336,0.0
4,forward,62.333333333333336,170.36666666666667,2.523725824,4.759908352,17.661027669333333,0.038143317333333336,0.0
4,optimizer,74.33333333333333,0.0,2.523725824,4.759908352,17.661113685333333,0.038143317333333336,0.0
5,backward,74.0,105.10000000000001,2.523725824,4.767724885333333,17.667949909333334,0.045811029333333336,0.0
5,forward,74.33333333333333,163.6,2.523725824,4.767724885333333,17.667907584,0.045811029333333336,0.0
5,optimizer,74.0,0.0,2.523725824,4.767724885333333,17.667949909333334,0.045811029333333336,0.0
6,backward,76.0,101.06666666666666,2.523725824,4.767308458666666,17.668552021333333,0.05346235733333333,0.0
6,forward,76.0,190.66666666666666,2.523725824,4.767308458666666,17.668552021333333,0.05346235733333333,0.0
6,optimizer,76.0,169.79999999999998,2.523725824,4.767308458666666,17.668552021333333,0.05346235733333333,0.0
