task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Step #1,2026-04-07T13:29:23,energy-efficiency,fea501b2-199b-4923-94c7-140eff5413a1,1.5894492268562317,8.619074010762367e-07,5.420288092525934e-07,360.0,125.58085952131209,10.0,0.0001590169347822666,5.547115549120463e-05,4.417087251527442e-06,0.00021890517752499867,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #2,2026-04-07T13:29:24,energy-efficiency,fea501b2-199b-4923-94c7-140eff5413a1,0.8189266920089722,4.875532850714317e-07,5.953480127856491e-07,360.0,174.52801266418237,10.0,8.186483867466448e-05,3.968892062289342e-05,2.273856393165058e-06,0.00012382761569072295,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #3,2026-04-07T13:29:25,energy-efficiency,fea501b2-199b-4923-94c7-140eff5413a1,0.8220092840492725,4.944529203869526e-07,6.014869456092178e-07,360.0,180.02691370648716,10.0,8.21933399885893e-05,4.110364398002275e-05,2.2829845754636655e-06,0.00012557996854407574,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #4,2026-04-07T13:29:26,energy-efficiency,fea501b2-199b-4923-94c7-140eff5413a1,0.8243478164076805,4.750525812496828e-07,5.762783644392553e-07,360.0,158.56648859132986,10.0,8.217465952038765e-05,3.619558452783167e-05,2.2824728240569438e-06,0.00012065271687227629,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #5,2026-04-07T13:29:28,energy-efficiency,fea501b2-199b-4923-94c7-140eff5413a1,0.8199321031570435,4.775112739781687e-07,5.823097056950693e-07,360.0,162.8601601706173,10.0,8.193439245224001e-05,3.706697410166271e-05,2.2758032091789785e-06,0.00012127716976308167,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #6,2026-04-07T13:29:29,energy-efficiency,fea501b2-199b-4923-94c7-140eff5413a1,0.8217076286673546,4.892126824223242e-07,5.954045269042779e-07,360.0,173.2731118138331,10.0,8.233326673507692e-05,3.9628920575296434e-05,2.2868781454033324e-06,0.00012424906545577665,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #7,2026-04-07T13:29:30,energy-efficiency,fea501b2-199b-4923-94c7-140eff5413a1,0.8234916590154171,4.881887204518993e-07,5.927768639845277e-07,360.0,172.17005302070197,10.0,8.232807219028478e-05,3.9374198166797214e-05,2.286731689754458e-06,0.00012398900204683646,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #8,2026-04-07T13:29:31,energy-efficiency,fea501b2-199b-4923-94c7-140eff5413a1,0.8290557265281677,5.084218050050435e-07,6.131923336677876e-07,360.0,193.26914303802968,10.0,8.25284671038389e-05,4.430697987345411e-05,2.2923054277069036e-06,0.000129127752405,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #9,2026-04-07T13:29:32,energy-efficiency,fea501b2-199b-4923-94c7-140eff5413a1,0.8295172899961472,5.220945108784234e-07,6.294206748607782e-07,360.0,208.2381904209166,10.0,8.255393989384176e-05,4.775337154683257e-05,2.2930020569927156e-06,0.00013260031349766714,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #10,2026-04-07T13:29:33,energy-efficiency,fea501b2-199b-4923-94c7-140eff5413a1,0.8222186900675297,4.992949424312847e-07,6.07326009483111e-07,360.0,185.35238066745876,10.0,8.220229297876362e-05,4.232420053540409e-05,2.283240192466311e-06,0.00012680973370663394,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
