step,gpu_util_pct,gpu_mem_util_pct,gpu_power_w,gpu_mem_alloc_mb,gpu_mem_reserved_mb,cpu_util_pct,cpu_mem_mb,disk_read_mb,disk_write_mb
1,29.0,12.0,129.267,138.63134765625,5692.0,102.6,2617.12109375,5087.26171875,0.0
2,100.0,37.0,171.124,138.63134765625,5692.0,97.9,2570.76953125,5087.85546875,0.0
3,100.0,38.0,191.375,138.63134765625,5692.0,99.3,2558.46484375,5087.984375,0.0
4,100.0,36.0,220.858,138.63134765625,5692.0,97.9,2459.703125,5088.12890625,0.0
5,100.0,38.0,216.212,138.63134765625,5692.0,97.6,2450.80078125,5088.265625,0.0
6,98.0,38.0,217.749,138.63134765625,5692.0,101.8,2393.5859375,5088.390625,0.0
7,94.0,38.0,220.975,138.63134765625,5692.0,99.4,2393.18359375,5088.4765625,0.0
8,94.0,39.0,220.19,138.63134765625,5692.0,99.3,2334.6640625,5088.53515625,0.0
9,93.0,37.0,216.94,138.63134765625,5692.0,98.8,2333.17578125,5088.57421875,0.0
10,100.0,37.0,217.303,138.63134765625,5692.0,101.0,2246.30859375,5088.6953125,0.0
11,100.0,37.0,218.573,138.63134765625,5692.0,98.9,2246.13671875,5088.80078125,0.0
12,100.0,36.0,220.27,138.63134765625,5692.0,99.0,2187.94921875,5088.91015625,0.0
13,100.0,38.0,217.342,138.63134765625,5692.0,100.8,2183.98046875,5088.96875,0.0
14,99.0,38.0,217.359,138.63134765625,5692.0,100.5,2099.0546875,5089.05859375,0.0
15,93.0,38.0,217.805,138.63134765625,5692.0,99.1,2097.8984375,5089.1640625,0.0
16,94.0,38.0,219.457,138.63134765625,5692.0,100.9,2040.62890625,5089.234375,0.0
17,100.0,37.0,216.76,138.63134765625,5692.0,98.4,2040.671875,5089.2578125,0.0
18,100.0,38.0,217.789,138.63134765625,5692.0,98.5,1951.75390625,5089.41015625,0.0
19,100.0,37.0,218.722,138.63134765625,5692.0,101.0,1951.4609375,5089.48828125,0.0
20,100.0,37.0,218.766,138.63134765625,5692.0,98.8,1893.02734375,5089.54296875,0.0
21,100.0,38.0,216.839,138.63134765625,5692.0,100.9,1889.09375,5089.66015625,0.0
22,100.0,38.0,218.415,138.63134765625,5692.0,98.4,1805.13671875,5089.7265625,0.0
23,100.0,38.0,219.451,138.63134765625,5692.0,101.1,1803.96484375,5089.81640625,0.0
24,100.0,37.0,218.991,138.63134765625,5692.0,98.9,1745.8125,5089.83984375,0.0
25,100.0,37.0,217.244,138.63134765625,5692.0,100.5,1745.73828125,5089.87109375,0.0
26,100.0,37.0,216.894,138.63134765625,5692.0,100.1,1658.0078125,5089.93359375,0.0
27,100.0,36.0,218.47,138.63134765625,5692.0,98.8,1656.23046875,5089.94921875,0.0
28,100.0,37.0,218.283,138.63134765625,5692.0,100.7,1598.4609375,5090.0859375,0.0
29,100.0,38.0,218.815,138.63134765625,5692.0,99.5,1597.46484375,5090.1171875,0.0
30,100.0,38.0,218.599,138.63134765625,5692.0,98.8,1510.94921875,5090.19921875,0.0
31,100.0,38.0,218.748,138.63134765625,5692.0,101.8,1509.70703125,5090.30859375,0.0
32,100.0,37.0,216.663,138.63134765625,5692.0,99.5,1451.4375,5090.32421875,0.0
