step,gpu_util,cpu_util,gpu_mem_gb,gpu_mem_pct,cpu_mem_gb,io_read_gb,io_write_gb
1.0,53.666666666666664,100.23333333333335,0.13696908950805664,23.666666666666668,2.0541458129882812,4.962345123291016,0.0
2.0,100.0,98.46666666666665,0.13706064224243164,35.0,2.0371309916178384,4.962879180908203,0.0
3.0,100.0,99.26666666666667,0.13706064224243164,37.666666666666664,1.9994659423828125,4.963061014811198,0.0
4.0,100.0,99.93333333333334,0.13706064224243164,39.0,1.9467188517252605,4.963249206542969,0.0
5.0,100.0,99.33333333333333,0.13706064224243164,36.0,1.8904215494791667,4.963473002115886,0.0
6.0,100.0,100.10000000000001,0.13706064224243164,37.666666666666664,1.8355038960774739,4.963589986165364,0.0
7.0,100.0,99.46666666666665,0.13706064224243164,35.333333333333336,1.771881103515625,4.963731129964192,0.0
8.0,100.0,100.16666666666667,0.13706064224243164,37.333333333333336,1.7115084330240886,4.963840484619141,0.0
9.0,100.0,100.13333333333333,0.13706064224243164,39.0,1.6558990478515625,4.963890075683594,0.0
10.0,100.0,99.0,0.13706064224243164,36.666666666666664,1.6057904561360676,4.963947296142578,0.0
11.0,100.0,100.09999999999998,0.13706064224243164,37.666666666666664,1.531908671061198,4.964003245035808,0.0
12.0,100.0,99.33333333333333,0.13706064224243164,35.666666666666664,1.470354715983073,4.964078267415364,0.0
13.0,100.0,100.26666666666665,0.13706064224243164,37.333333333333336,1.4056841532389324,4.964191436767578,0.0
14.0,100.0,99.43333333333334,0.13706064224243164,39.0,1.3490257263183594,4.964253743489583,0.0
15.0,100.0,100.03333333333335,0.13706064224243164,36.333333333333336,1.3045603434244792,4.964307149251302,0.0
16.0,100.0,99.7,0.13706064224243164,38.0,1.2503674825032551,4.964365641276042,0.0
17.0,100.0,100.03333333333335,0.13706064224243164,35.666666666666664,1.2015584309895833,4.964422861735026,0.0
18.0,100.0,100.23333333333333,0.13706064224243164,38.0,1.1331253051757812,4.964438120524089,0.0
19.0,100.0,99.66666666666667,0.13706064224243164,39.0,1.0775807698567708,4.964529673258464,0.0
