step,phase,gpu_util,cpu_util,gpu_mem_gb,cpu_mem_gb,ram_gb,io_read_gb,io_write_gb
1,backward,4.666666666666667,97.66666666666667,1.3451264,1.9113792853333333,17.760900437333333,0.0,0.0
1,forward,4.666666666666667,0.0,1.244463104,1.827618816,17.696905898666667,0.0,0.0
1,optimizer,4.666666666666667,113.66666666666667,1.380777984,1.9627991040000001,17.806230869333334,0.0,0.0
2,backward,4.666666666666667,115.5,1.4325077333333336,1.9640784213333333,17.807607125333334,0.0,0.0
2,forward,4.666666666666667,327.7,1.380777984,1.9640784213333333,17.807607125333334,0.0,0.0
2,optimizer,4.666666666666667,0.0,1.4325077333333336,1.9640784213333333,17.807607125333334,0.0,0.0
3,backward,8.333333333333334,142.43333333333334,1.4325077333333336,1.9654492159999999,17.808897365333333,0.0,0.0
3,forward,8.333333333333334,337.3,1.4325077333333336,1.9654492159999999,17.808897365333333,0.0,0.0
3,optimizer,8.333333333333334,194.0,1.4325077333333336,1.9654492159999999,17.808897365333333,0.0,0.0
4,backward,8.333333333333334,142.5666666666667,1.4325077333333336,1.96560896,17.808897365333333,0.0,0.0
4,forward,8.333333333333334,380.8,1.4325077333333336,1.96560896,17.808897365333333,0.0,0.0
4,optimizer,8.333333333333334,0.0,1.4325077333333336,1.96560896,17.808897365333333,0.0,0.0
5,backward,26.333333333333332,142.6,1.4325077333333336,1.96560896,17.808897365333333,0.0,0.0
5,forward,8.333333333333334,306.0333333333333,1.4325077333333336,1.96560896,17.808897365333333,0.0,0.0
5,optimizer,26.333333333333332,0.0,1.4325077333333336,1.96560896,17.808897365333333,0.0,0.0
6,backward,26.333333333333332,111.5,1.4325077333333336,1.96560896,17.808897365333333,0.0,0.0
6,forward,26.333333333333332,309.1666666666667,1.4325077333333336,1.96560896,17.808897365333333,0.0,0.0
6,optimizer,26.333333333333332,195.76666666666665,1.4325077333333336,1.96560896,17.808897365333333,0.0,0.0
7,backward,26.333333333333332,95.26666666666667,1.4325077333333336,1.96560896,17.808897365333333,0.0,0.0
7,forward,26.333333333333332,340.76666666666665,1.4325077333333336,1.96560896,17.808897365333333,0.0,0.0
7,optimizer,26.333333333333332,0.0,1.4325077333333336,1.96560896,17.808897365333333,0.0,0.0
8,backward,26.333333333333332,95.16666666666667,1.4325077333333336,1.96560896,17.808897365333333,0.0,0.0
8,forward,26.333333333333332,339.0333333333333,1.4325077333333336,1.96560896,17.808897365333333,0.0,0.0
8,optimizer,26.333333333333332,0.0,1.4325077333333336,1.96560896,17.808897365333333,0.0,0.0
9,backward,47.333333333333336,111.7,1.4325077333333336,1.96560896,17.808897365333333,0.0,0.0
9,forward,47.333333333333336,372.8,1.4325077333333336,1.96560896,17.808897365333333,0.0,0.0
9,optimizer,47.333333333333336,0.0,1.4325077333333336,1.96560896,17.808897365333333,0.0,0.0
10,backward,47.333333333333336,158.53333333333333,1.4325077333333336,1.96560896,17.808897365333333,0.0,0.0
10,forward,47.333333333333336,338.43333333333334,1.4325077333333336,1.96560896,17.808897365333333,0.0,0.0
10,optimizer,47.333333333333336,193.4333333333333,1.4325077333333336,1.96560896,17.808897365333333,0.0,0.0
11,backward,86.66666666666667,142.4,1.4325077333333336,1.96560896,17.808897365333333,0.0,0.0
11,forward,47.333333333333336,273.1666666666667,1.4325077333333336,1.96560896,17.808897365333333,0.0,0.0
11,optimizer,86.66666666666667,0.0,1.4325077333333336,1.96560896,17.808897365333333,0.0,0.0
12,backward,86.66666666666667,97.7,1.4325077333333336,1.96560896,17.808897365333333,0.0,0.0
12,forward,86.66666666666667,342.56666666666666,1.4325077333333336,1.96560896,17.808897365333333,0.0,0.0
12,optimizer,86.66666666666667,387.8666666666666,1.4325077333333336,1.96560896,17.808897365333333,0.0,0.0
13,backward,86.66666666666667,112.26666666666665,1.4325077333333336,1.96560896,17.808897365333333,0.0,0.0
13,forward,86.66666666666667,309.76666666666665,1.4325077333333336,1.96560896,17.808897365333333,0.0,0.0
13,optimizer,86.66666666666667,0.0,1.4325077333333336,1.96560896,17.808897365333333,0.0,0.0
14,backward,86.66666666666667,111.96666666666665,1.4325077333333336,1.96560896,17.808897365333333,0.0,0.0
