task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Forward pass #1,2026-04-07T17:33:56,energy-efficiency,a78d5955-694b-483f-af5b-263c1413b3eb,0.672434389591217,3.8731718794414757e-07,5.762806211653545e-07,360.0,154.9908720285969,10.0,6.745434924960136e-05,2.9041967678722358e-05,1.873574871569872e-06,9.83698917998936e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Backward pass #1,2026-04-07T17:33:57,energy-efficiency,a78d5955-694b-483f-af5b-263c1413b3eb,1.119688007980585,6.674846908584455e-07,5.963396071595631e-07,360.0,175.48837056370596,10.0,0.00011187966838479043,5.453893251683439e-05,3.1075623093379866e-06,0.0001695261632109628,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Optimisation step #1,2026-04-07T17:33:57,energy-efficiency,a78d5955-694b-483f-af5b-263c1413b3eb,0.04665837809443474,1.8506500618370455e-08,4.012545143916292e-07,360.0,0.0,10.0,4.573324695229537e-06,0.0,1.2691201021273968e-07,4.700236705442254e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Forward pass #2,2026-04-07T17:33:57,energy-efficiency,a78d5955-694b-483f-af5b-263c1413b3eb,0.00878080353140831,1.819252776242472e-09,2.0809021733587376e-07,360.0,0.0,10.0,4.496656358242055e-07,0.0,1.2383827318747784e-08,4.620494631429558e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Backward pass #2,2026-04-07T17:33:57,energy-efficiency,a78d5955-694b-483f-af5b-263c1413b3eb,0.005317240953445435,2.6614951107973842e-09,5.105799046136641e-07,360.0,0.0,10.0,6.577540189027801e-07,0.0,1.8206135266357145e-08,6.759601541691195e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Optimisation step #2,2026-04-07T17:33:57,energy-efficiency,a78d5955-694b-483f-af5b-263c1413b3eb,0.0026320703327655792,1.0480797979845441e-09,4.0914525407647535e-07,360.0,0.0,10.0,2.590481191873579e-07,0.0,7.14067783620656e-09,2.661887970235475e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Forward pass #3,2026-04-07T17:33:59,energy-efficiency,a78d5955-694b-483f-af5b-263c1413b3eb,0.008625444024801254,1.4416412678858632e-08,1.6692041874354504e-06,360.0,2279.818980866797,10.0,4.963666200637922e-07,3.1513914393599407e-06,1.3687906579838455e-08,3.6614459660035646e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Backward pass #3,2026-04-07T17:33:59,energy-efficiency,a78d5955-694b-483f-af5b-263c1413b3eb,0.005470391362905502,2.2328665812845735e-09,4.199327826068243e-07,360.0,0.0,10.0,5.518294870853304e-07,0.0,1.5268619689676537e-08,5.670981067750196e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Optimisation step #3,2026-04-07T17:33:59,energy-efficiency,a78d5955-694b-483f-af5b-263c1413b3eb,0.002780027687549591,1.23522202161666e-09,4.494776115249663e-07,360.0,0.0,10.0,3.05295363068589e-07,0.0,8.423367722167112e-09,3.137187307907527e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Forward pass #4,2026-04-07T17:34:01,energy-efficiency,a78d5955-694b-483f-af5b-263c1413b3eb,0.006528127938508987,2.5463906028410913e-09,3.885319401758338e-07,360.0,0.0,10.0,6.29349425435076e-07,0.0,1.7376761469576342e-08,6.46726186904643e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
