step,forward_ms,backward_ms,optimizer_ms
1,574.225872,170.325219,126.754688
2,15.851998,38.300973,1.738383
3,15.844979,37.457752,1.716513
4,15.609295,37.816537,1.834814
5,15.936179,38.621768,1.729063
6,16.056081,37.747106,1.726632
7,15.735857,37.545594,1.713182
8,15.99518,37.754377,1.718833
9,15.838888,37.24875,1.730703
10,15.661186,37.571754,1.686242
11,15.98279,37.649585,1.713512
12,15.725658,37.26948,1.719502
13,16.504377,39.622361,1.708423
14,15.912909,37.192639,1.784164
15,15.798138,38.151752,1.821914
16,16.114713,37.790887,1.716482
17,16.573818,39.648651,1.824504
18,15.864108,37.918699,1.741823
19,15.98243,38.200453,1.746353
20,16.045571,37.729536,1.713413
21,15.800918,37.508293,1.725073
22,15.945159,38.04661,1.737203
23,16.041041,37.458983,1.691523
24,15.757458,37.786197,1.742473
25,17.219897,38.06371,1.736783
26,16.00755,37.653325,1.703492
27,15.924869,38.423176,1.733962
28,15.97531,38.084131,1.712143
29,16.058751,37.639436,1.684592
30,15.857169,38.207022,1.742403
31,16.125872,38.134441,1.760683
32,16.026661,37.575134,1.724593
33,15.789957,37.643785,1.711313
34,15.903669,38.189522,2.021707
35,15.99771,37.492223,1.717952
36,15.660125,37.099857,1.741644
37,15.888528,38.476177,1.742393
38,16.093232,37.773287,1.699002
39,15.749807,37.651015,1.754203
40,16.008681,37.871858,1.725373
41,15.94981,37.590094,1.715703
42,15.758807,37.746676,1.727703
43,15.99353,38.182353,1.728863
44,16.048301,37.622055,1.723923
45,15.709547,37.820007,1.754203
46,16.020651,38.260283,1.750843
47,16.02896,37.512444,1.709042
48,15.94488,38.703589,1.725253
49,16.331185,37.663046,1.720642
50,15.671726,37.26633,1.691892
51,15.971469,38.180362,1.719413
52,15.971,37.464343,1.722503
53,15.718617,37.717376,1.680992
54,15.9723,38.084291,1.748443
55,16.004831,37.419082,1.732773
56,15.896929,38.530776,1.676902
57,16.105331,37.779258,1.727403
58,15.878939,37.589365,1.718702
59,15.798208,37.824407,1.678431
60,16.021341,37.765137,1.726443
61,15.96738,37.831488,1.726572
62,15.999031,38.399424,1.701602
