step,gpu_util,cpu_util,gpu_mem_gb,cpu_mem_gb,ram_gb,io_read_gb,io_write_gb
1,42,106.7,6.80820736,4.73677824,27.728687104,0.03823616,0.0
2,100,154.0,6.80820736,4.711211008,27.701837824,0.068923392,0.0
3,100,119.8,6.80820736,4.712906752,27.702358016,0.099561472,0.0
4,100,125.0,6.80820736,4.744146944,27.73356544,0.130121728,0.0
5,100,165.7,6.80820736,4.748980224,27.740389376,0.160608256,0.0
6,100,139.5,6.80820736,4.748509184,27.741097984,0.191307776,0.0
7,100,124.3,6.80820736,4.748566528,27.74099968,0.22204416,0.0
8,100,127.1,6.80820736,4.68606976,27.678240768,0.252727296,0.0
9,100,118.5,6.80820736,4.74724352,27.737665536,0.283455488,0.0
10,100,124.2,6.80820736,4.748337152,27.739541504,0.314105856,0.0
11,100,122.0,6.80820736,4.748013568,27.710496768,0.344825856,0.0
12,100,133.7,6.80820736,4.687642624,27.651866624,0.375529472,0.0
13,100,107.2,6.80820736,4.748632064,27.709595648,0.40624128,0.0
14,100,136.1,6.80820736,4.749545472,27.712352256,0.436944896,0.0
15,100,123.5,6.80820736,4.748955648,27.71376128,0.46768128,0.0
16,100,138.0,6.80820736,4.750102528,27.716186112,0.498372608,0.0
17,100,124.1,6.80820736,4.68803584,27.65389824,0.529088512,0.0
18,100,111.9,6.80820736,4.749029376,27.712069632,0.559640576,0.0
19,100,157.4,6.80820736,4.750372864,27.71562496,0.59017216,0.0
20,100,142.7,6.80820736,4.750381056,27.717689344,0.620589056,0.0
21,100,126.8,6.80820736,4.750467072,27.717832704,0.651124736,0.0
22,100,121.3,6.80820736,4.74918912,27.718090752,0.681627648,0.0
23,100,127.3,6.80820736,4.689600512,27.658145792,0.71231488,0.0
24,100,113.9,6.80820736,4.719906816,27.683643392,0.74293248,0.0
25,100,124.4,6.80820736,4.751101952,27.717128192,0.772972544,0.0
26,100,138.0,6.80820736,4.75174912,27.720241152,0.803561472,0.0
27,100,148.9,6.80820736,4.752384,27.721527296,0.834260992,0.0
28,100,133.4,6.80820736,4.751867904,27.721539584,0.86458368,0.0
29,100,127.5,6.80820736,4.659777536,27.628101632,0.894898176,0.0
30,100,108.5,6.80820736,4.690276352,27.662209024,0.9255936,0.0
31,100,108.7,6.80820736,4.721057792,27.692142592,0.956317696,0.0
32,100,116.6,6.80820736,4.75154432,27.723108352,0.986984448,0.0
33,100,123.1,6.80820736,4.752113664,27.726266368,1.017720832,0.0
34,100,138.8,6.80820736,4.7526912,27.728666624,1.048424448,0.0
35,100,141.6,6.80820736,4.752441344,27.729063936,1.079160832,0.0
36,100,127.6,6.80820736,4.690325504,27.666825216,1.109864448,0.0
37,100,110.3,6.80820736,4.751302656,27.725275136,1.140166656,0.0
38,94,131.5,6.80820736,4.751261696,27.72727808,1.170857984,0.0
