step,phase,gpu_util,cpu_util,gpu_mem_gb,cpu_mem_gb,ram_gb,io_read_gb,io_write_gb
1,forward,5.0,0.0,2.2888448,1.32491264,18.943545344,0.0,0.0
1,backward,5.0,98.0,2.450325504,1.41152256,19.010121728,0.0,0.0
1,optimizer,49.0,94.9,2.485977088,1.476276224,19.068669952,0.0,0.0
2,forward,49.0,206.3,2.485977088,1.476276224,19.071250432,0.0,0.0
2,backward,49.0,101.9,2.523725824,1.476276224,19.070857216,0.0,0.0
2,optimizer,49.0,0.0,2.523725824,1.476276224,19.070857216,0.0,0.0
3,forward,49.0,231.3,2.523725824,1.476329472,19.070599168,0.0,0.0
3,backward,70.0,90.1,2.523725824,1.476329472,19.070599168,0.0,0.0
3,optimizer,70.0,0.0,2.523725824,1.476329472,19.070599168,0.0,0.0
4,forward,70.0,237.9,2.523725824,1.484156928,19.07679232,0.0,0.0
4,backward,70.0,90.9,2.523725824,1.484156928,19.07679232,0.0,0.0
4,optimizer,70.0,511.6,2.523725824,1.484156928,19.07679232,0.0,0.0
5,forward,94.0,201.0,2.523725824,1.491718144,19.083886592,0.0,0.0
5,backward,94.0,103.7,2.523725824,1.491718144,19.083886592,0.0,0.0
5,optimizer,94.0,0.0,2.523725824,1.491718144,19.083886592,0.0,0.0
6,forward,94.0,183.3,2.523725824,1.49198848,19.083886592,0.0,0.0
6,backward,94.0,102.9,2.523725824,1.49198848,19.083886592,0.0,0.0
6,optimizer,94.0,0.0,2.523725824,1.49198848,19.083886592,0.0,0.0
7,forward,97.0,210.3,2.523725824,1.49198848,19.083886592,0.0,0.0
7,backward,97.0,104.0,2.523725824,1.492000768,19.083886592,0.0,0.0
7,optimizer,97.0,0.0,2.523725824,1.492000768,19.083886592,0.0,0.0
8,forward,97.0,210.4,2.523725824,1.492000768,19.083886592,0.0,0.0
8,backward,95.0,115.4,2.523725824,1.492000768,19.083886592,0.0,0.0
8,optimizer,95.0,0.0,2.523725824,1.492000768,19.083886592,0.0,0.0
9,forward,95.0,226.8,2.523725824,1.484075008,19.076005888,0.0,0.0
9,backward,95.0,103.0,2.523725824,1.484075008,19.076005888,0.0,0.0
9,optimizer,95.0,0.0,2.523725824,1.484075008,19.076005888,0.0,0.0
10,forward,95.0,210.9,2.523725824,1.484333056,19.076005888,0.0,0.0
10,backward,94.0,91.4,2.523725824,1.484333056,19.076005888,0.0,0.0
10,optimizer,94.0,503.3,2.523725824,1.484333056,19.076005888,0.0,0.0
11,forward,94.0,213.5,2.523725824,1.484333056,19.076005888,0.0,0.0
11,backward,94.0,89.9,2.523725824,1.484333056,19.076263936,0.0,0.0
11,optimizer,94.0,0.0,2.523725824,1.484333056,19.076263936,0.0,0.0
12,forward,94.0,208.0,2.523725824,1.491521536,19.08348928,0.0,0.0
12,backward,96.0,103.5,2.523725824,1.491521536,19.08348928,0.0,0.0
12,optimizer,96.0,0.0,2.523725824,1.491521536,19.08348928,0.0,0.0
13,forward,96.0,217.0,2.523725824,1.491521536,19.08348928,0.0,0.0
13,backward,96.0,104.6,2.523725824,1.491521536,19.08348928,0.0,0.0
13,optimizer,96.0,0.0,2.523725824,1.491521536,19.08348928,0.0,0.0
14,forward,98.0,207.4,2.523725824,1.499287552,19.090972672,0.0,0.0
14,backward,98.0,102.8,2.523725824,1.499287552,19.090972672,0.0,0.0
14,optimizer,98.0,0.0,2.523725824,1.499287552,19.090972672,0.0,0.0
15,forward,98.0,217.3,2.523725824,1.4994432,19.090972672,0.0,0.0
15,backward,95.0,103.5,2.523725824,1.4994432,19.090972672,0.0,0.0
15,optimizer,95.0,0.0,2.523725824,1.4994432,19.090972672,0.0,0.0
16,forward,95.0,210.7,2.523725824,1.499697152,19.090972672,0.0,0.0
16,backward,95.0,91.5,2.523725824,1.499697152,19.09123072,0.0,0.0
16,optimizer,95.0,508.2,2.523725824,1.499697152,19.09123072,0.0,0.0
17,forward,95.0,212.1,2.523725824,1.499697152,19.09123072,0.0,0.0
17,backward,95.0,89.5,2.523725824,1.499697152,19.09123072,0.0,0.0
17,optimizer,95.0,0.0,2.523725824,1.499697152,19.09123072,0.0,0.0
18,forward,95.0,235.1,2.523725824,1.484468224,19.077554176,0.0,0.0
18,backward,95.0,103.0,2.523725824,1.484468224,19.077554176,0.0,0.0
18,optimizer,95.0,0.0,2.523725824,1.484468224,19.077554176,0.0,0.0
19,forward,95.0,229.9,2.523725824,1.491734528,19.083350016,0.0,0.0
19,backward,95.0,91.7,2.523725824,1.491734528,19.083608064,0.0,0.0
19,optimizer,95.0,0.0,2.523725824,1.491734528,19.083608064,0.0,0.0
20,forward,95.0,212.8,2.523725824,1.492017152,19.083608064,0.0,0.0
20,backward,95.0,103.0,2.523725824,1.492017152,19.083866112,0.0,0.0
