step,phase,gpu_util,cpu_util,gpu_mem_gb,cpu_mem_gb,ram_gb,io_read_gb,io_write_gb
1,backward,6.666666666666667,98.39999999999999,2.450325504,1.4110993066666666,19.02231552,0.0,0.0
1,forward,6.666666666666667,0.0,2.2888448,1.3246696106666667,18.966979925333334,0.0,0.0
1,optimizer,29.666666666666668,96.86666666666667,2.485977088,1.4757164373333334,19.080787285333333,0.0,0.0
2,backward,41.0,95.43333333333334,2.523725824,1.4758611626666667,19.08508398933333,0.0,0.0
2,forward,29.666666666666668,225.96666666666667,2.485977088,1.4758611626666667,19.082851669333333,0.0,0.0
2,optimizer,41.0,0.0,2.523725824,1.4758611626666667,19.085428053333334,0.0,0.0
3,backward,62.0,91.16666666666667,2.523725824,1.4761110186666666,19.085971456,0.0,0.0
3,forward,41.0,248.5,2.523725824,1.4761110186666666,19.089642837333333,0.0,0.0
3,optimizer,62.0,169.4,2.523725824,1.4761110186666666,19.085971456,0.0,0.0
4,backward,76.33333333333333,91.60000000000001,2.523725824,1.4838155946666667,19.091820544,0.0,0.0
4,forward,62.0,224.86666666666667,2.523725824,1.4838128640000001,19.091734528,0.0,0.0
4,optimizer,76.33333333333333,312.8333333333333,2.523725824,1.4838155946666667,19.091820544,0.0,0.0
5,backward,91.66666666666667,104.7,2.523725824,1.491668992,19.09929984,0.0,0.0
5,forward,84.33333333333333,213.1,2.523725824,1.4914341546666667,19.099213824,0.0,0.0
5,optimizer,91.66666666666667,0.0,2.523725824,1.491668992,19.09929984,0.0,0.0
6,backward,94.0,95.13333333333333,2.523725824,1.489309696,19.093966847999997,0.0,0.0
6,forward,94.0,199.86666666666667,2.523725824,1.489309696,19.097407488,0.0,0.0
6,optimizer,94.0,340.1666666666667,2.523725824,1.489309696,19.093966847999997,0.0,0.0
7,backward,95.0,104.0,2.523725824,1.491841024,19.09609813333333,0.0,0.0
7,forward,94.66666666666667,218.9666666666667,2.523725824,1.491836928,19.096242858666667,0.0,0.0
7,optimizer,95.0,0.0,2.523725824,1.491841024,19.09609813333333,0.0,0.0
8,backward,94.33333333333333,100.60000000000001,2.523725824,1.4944119466666665,19.100915029333333,0.0,0.0
8,forward,95.0,209.26666666666665,2.523725824,1.4944119466666665,19.098334549333334,0.0,0.0
8,optimizer,94.33333333333333,0.0,2.523725824,1.4944119466666665,19.101431125333335,0.0,0.0
9,backward,96.0,99.3,2.523725824,1.486774272,19.094159360000003,0.0,0.0
9,forward,95.33333333333333,219.20000000000002,2.523725824,1.486774272,19.098116096000002,0.0,0.0
9,optimizer,96.0,0.0,2.523725824,1.486774272,19.094159360000003,0.0,0.0
10,backward,95.66666666666667,105.63333333333333,2.523725824,1.4893247146666668,19.096290645333337,0.0,0.0
10,forward,96.0,209.76666666666665,2.523725824,1.4893247146666668,19.09643537066667,0.0,0.0
10,optimizer,95.66666666666667,167.76666666666668,2.523725824,1.4893247146666668,19.096290645333337,0.0,0.0
11,backward,95.0,95.7,2.523725824,1.491786410666667,19.098957141333333,0.0,0.0
