step,gpu_util_pct,gpu_mem_util_pct,gpu_power_w,gpu_mem_alloc_mb,gpu_mem_reserved_mb,cpu_util_pct,cpu_mem_mb,disk_read_mb,disk_write_mb
1,28.0,11.0,130.363,138.63134765625,5692.0,104.8,2615.66796875,5086.03515625,0.0
2,100.0,37.0,165.98,138.63134765625,5692.0,97.0,2569.33203125,5086.7109375,0.0
3,100.0,37.0,183.834,138.63134765625,5692.0,97.9,2558.5546875,5086.8828125,0.0
4,100.0,37.0,213.859,138.63134765625,5692.0,99.9,2468.53125,5087.0234375,0.0
5,100.0,38.0,214.509,138.63134765625,5692.0,98.4,2439.58984375,5087.125,0.0
6,100.0,37.0,212.457,138.63134765625,5692.0,99.4,2333.19140625,5087.26953125,0.0
7,100.0,37.0,213.148,138.63134765625,5692.0,98.7,2317.546875,5087.31640625,0.0
8,100.0,38.0,216.248,138.63134765625,5692.0,101.3,2221.60546875,5087.390625,0.0
9,100.0,36.0,217.329,138.63134765625,5692.0,98.7,2209.00390625,5087.4609375,0.0
10,100.0,37.0,215.573,138.63134765625,5692.0,98.4,2119.2421875,5087.55859375,0.0
11,100.0,38.0,216.414,138.63134765625,5692.0,100.4,2091.9921875,5087.6015625,0.0
12,100.0,38.0,215.785,138.63134765625,5692.0,101.0,1979.87890625,5087.6015625,0.0
13,100.0,37.0,216.863,138.63134765625,5692.0,98.2,1972.69921875,5087.65234375,0.0
14,100.0,37.0,215.401,138.63134765625,5692.0,99.5,1888.80078125,5087.76953125,0.0
15,100.0,38.0,214.435,138.63134765625,5692.0,100.5,1860.42578125,5087.86328125,0.0
16,100.0,36.0,215.332,138.63134765625,5692.0,98.0,1753.890625,5087.93359375,0.0
17,100.0,37.0,215.899,138.63134765625,5692.0,100.4,1737.1875,5088.04296875,0.0
18,100.0,37.0,216.916,138.63134765625,5692.0,97.9,1635.61328125,5088.12890625,0.0
19,100.0,38.0,216.299,138.63134765625,5692.0,100.1,1608.8671875,5088.20703125,0.0
20,100.0,37.0,216.874,138.63134765625,5692.0,100.6,1508.6875,5088.27734375,0.0
21,100.0,37.0,216.4,138.63134765625,5692.0,98.5,1501.1796875,5088.296875,0.0
22,100.0,37.0,216.674,138.63134765625,5692.0,100.4,1394.0625,5088.3828125,0.0
23,100.0,36.0,216.321,138.63134765625,5692.0,98.1,1377.69140625,5088.3828125,0.0
24,100.0,37.0,215.225,138.63134765625,5692.0,100.8,1297.7109375,5088.4296875,0.0
25,100.0,37.0,217.557,138.63134765625,5692.0,100.8,1277.38671875,5088.4609375,0.0
26,100.0,38.0,216.487,138.63134765625,5692.0,97.9,1218.40625,5088.47265625,0.0
27,100.0,38.0,216.656,138.63134765625,5692.0,100.9,1204.73828125,5088.515625,0.0
28,100.0,37.0,215.261,138.63134765625,5692.0,99.2,1096.66796875,5088.55078125,0.0
29,100.0,38.0,216.144,138.63134765625,5692.0,101.3,1068.54296875,5088.65625,0.0
30,100.0,38.0,214.829,138.63134765625,5692.0,99.1,978.8359375,5088.7265625,0.0
31,100.0,37.0,216.839,138.63134765625,5692.0,99.5,971.265625,5088.79296875,0.0
32,100.0,37.0,216.995,138.63134765625,5692.0,99.4,898.0859375,5088.87890625,0.0
33,100.0,38.0,217.433,138.63134765625,5692.0,99.4,898.109375,5088.91796875,0.0
34,95.0,36.0,216.494,138.63134765625,5692.0,99.3,897.5390625,5088.92578125,0.0
35,100.0,38.0,216.822,138.63134765625,5692.0,101.3,897.62109375,5089.015625,0.0
36,100.0,38.0,215.67,138.63134765625,5692.0,98.9,897.625,5089.140625,0.0
37,100.0,37.0,217.216,138.63134765625,5692.0,99.4,897.68359375,5089.24609375,0.0
38,100.0,38.0,217.796,138.63134765625,5692.0,99.0,897.890625,5089.42578125,0.0
39,100.0,37.0,217.27,138.63134765625,5692.0,101.5,895.53515625,5089.484375,0.0
40,100.0,37.0,216.432,138.63134765625,5692.0,98.9,895.0546875,5089.578125,0.0
41,100.0,38.0,215.876,138.63134765625,5692.0,98.4,895.05859375,5089.7578125,0.0
42,97.0,37.0,216.467,138.63134765625,5692.0,101.1,895.171875,5089.875,0.0
43,100.0,38.0,216.903,138.63134765625,5692.0,97.8,895.234375,5089.9296875,0.0
44,100.0,38.0,216.111,138.63134765625,5692.0,99.9,896.046875,5090.34765625,0.0
45,100.0,37.0,217.051,138.63134765625,5692.0,98.5,896.0546875,5090.4609375,0.0
46,100.0,38.0,216.541,138.63134765625,5692.0,101.2,895.5,5090.5234375,0.0
47,100.0,36.0,217.745,138.63134765625,5692.0,99.3,895.60546875,5090.58203125,0.0
48,100.0,37.0,218.41,138.63134765625,5692.0,99.1,895.578125,5090.671875,0.0
49,100.0,37.0,217.761,138.63134765625,5692.0,98.2,896.17578125,5090.79296875,0.0
50,100.0,38.0,213.58,138.63134765625,5692.0,101.2,896.23828125,5090.94140625,0.0
51,100.0,37.0,214.253,138.63134765625,5692.0,99.4,895.703125,5090.9765625,0.0
52,100.0,37.0,218.105,138.63134765625,5692.0,98.7,895.76953125,5091.06640625,0.0
53,100.0,38.0,217.366,138.63134765625,5692.0,101.5,895.8125,5091.08984375,0.0
54,100.0,37.0,217.719,138.63134765625,5692.0,98.4,895.703125,5091.1640625,0.0
55,100.0,37.0,217.273,138.63134765625,5692.0,99.9,895.79296875,5091.25,0.0
56,100.0,38.0,167.401,138.63134765625,5692.0,71.9,895.125,5120.60546875,0.0
57,100.0,36.0,185.045,138.63134765625,5692.0,73.0,895.15625,5150.046875,0.0
58,100.0,37.0,178.603,138.63134765625,5692.0,72.7,893.99609375,5179.453125,0.0
59,100.0,37.0,179.061,138.63134765625,5692.0,74.2,874.64453125,5208.91015625,0.0
60,100.0,37.0,177.183,138.63134765625,5692.0,71.6,826.3046875,5238.26953125,0.0
61,95.0,36.0,178.223,138.63134765625,5692.0,84.0,797.69140625,5251.484375,0.0
62,100.0,38.0,204.045,138.63134765625,5692.0,98.7,709.21875,5251.5390625,0.0
63,100.0,37.0,216.865,138.63134765625,5692.0,98.5,700.8671875,5251.6484375,0.0
64,100.0,37.0,218.095,138.63134765625,5692.0,98.5,593.8125,5251.69921875,0.0
65,100.0,37.0,216.29,138.63134765625,5692.0,100.1,584.42578125,5251.83203125,0.0
66,100.0,36.0,217.064,138.63134765625,5692.0,100.9,579.1328125,5251.87890625,0.0
67,100.0,37.0,215.191,138.63134765625,5692.0,97.9,579.23046875,5251.9765625,0.0
68,96.0,36.0,215.898,138.63134765625,5692.0,98.4,579.06640625,5252.08984375,0.0
69,100.0,37.0,215.756,138.63134765625,5692.0,100.0,579.1796875,5252.1484375,0.0
70,100.0,37.0,216.054,138.63134765625,5692.0,100.1,579.73828125,5252.23828125,0.0
71,100.0,37.0,217.536,138.63134765625,5692.0,100.5,579.8046875,5252.26953125,0.0
72,100.0,37.0,217.986,138.63134765625,5692.0,98.0,579.21875,5252.33203125,0.0
73,100.0,36.0,219.118,138.63134765625,5692.0,100.6,579.2109375,5252.390625,0.0
74,100.0,38.0,218.117,138.63134765625,5692.0,98.3,579.2421875,5252.4375,0.0
75,97.0,36.0,218.913,138.63134765625,5692.0,100.7,579.30859375,5252.51953125,0.0
76,93.0,38.0,217.331,138.63134765625,5692.0,100.6,579.30859375,5252.5859375,0.0
77,100.0,37.0,216.136,138.63134765625,5692.0,100.3,579.37109375,5252.65625,0.0
