step,gpu_util,cpu_util,gpu_mem_gb,gpu_mem_pct,cpu_mem_gb,io_read_gb,io_write_gb
1.0,99.0,107.96666666666665,0.13666391372680664,38.0,1.4880587259928386,0.0,0.0
2.0,100.0,105.26666666666667,0.13605356216430664,39.666666666666664,1.488238016764323,0.0,0.0
3.0,100.0,105.63333333333333,0.13605356216430664,37.0,1.4884414672851562,0.0,0.0
4.0,100.0,105.93333333333334,0.13605356216430664,39.666666666666664,1.4885762532552083,0.0,0.0
5.0,100.0,106.3,0.13605356216430664,39.333333333333336,1.4884910583496094,0.0,0.0
6.0,100.0,105.86666666666667,0.13605356216430664,38.0,1.488512674967448,0.0,0.0
7.0,100.0,106.5,0.13605356216430664,38.333333333333336,1.4886525472005208,0.0,0.0
8.0,100.0,106.76666666666665,0.13605356216430664,38.333333333333336,1.4885902404785156,0.0,0.0
9.0,100.0,107.16666666666667,0.13605356216430664,37.666666666666664,1.488739013671875,0.0,0.0
10.0,100.0,105.8,0.13605356216430664,37.333333333333336,1.4888699849446614,0.0,0.0
11.0,100.0,106.16666666666667,0.13605356216430664,36.666666666666664,1.4887644449869792,0.0,0.0
12.0,100.0,106.60000000000001,0.13605356216430664,40.333333333333336,1.4887911478678386,0.0,0.0
13.0,100.0,107.43333333333334,0.13605356216430664,37.333333333333336,1.4888038635253906,0.0,0.0
14.0,100.0,106.56666666666666,0.13605356216430664,38.333333333333336,1.488934834798177,0.0,0.0
15.0,100.0,106.60000000000001,0.13605356216430664,39.0,1.489013671875,0.0,0.0
16.0,100.0,105.76666666666667,0.13605356216430664,36.666666666666664,1.4888534545898438,0.0,0.0
17.0,100.0,106.73333333333335,0.13605356216430664,39.666666666666664,1.4889767964680989,0.0,0.0
18.0,100.0,107.76666666666667,0.13605356216430664,36.333333333333336,1.4890861511230469,0.0,0.0
19.0,100.0,107.53333333333335,0.13605356216430664,38.333333333333336,1.4890034993489583,0.0,0.0
20.0,100.0,106.39999999999999,0.13605356216430664,37.666666666666664,1.489275614420573,0.0,0.0
21.0,100.0,106.03333333333335,0.13605356216430664,37.333333333333336,1.489227294921875,0.0,0.0
22.0,100.0,106.73333333333335,0.13605356216430664,40.333333333333336,1.4891815185546875,0.0,0.0
23.0,100.0,106.66666666666667,0.13605356216430664,36.666666666666664,1.489209493001302,0.0,0.0
24.0,100.0,107.46666666666665,0.13605356216430664,38.333333333333336,1.4892959594726562,0.0,0.0
25.0,100.0,107.10000000000001,0.13605356216430664,37.0,1.4892438252766926,0.0,0.0
26.0,100.0,107.93333333333332,0.13605356216430664,37.666666666666664,1.4893023173014324,0.0,0.0
27.0,100.0,107.40000000000002,0.13605356216430664,38.0,1.4893798828125,0.0,0.0
28.0,100.0,106.53333333333335,0.13605356216430664,38.0,1.4895388285319011,0.0,0.0
29.0,100.0,106.39999999999999,0.13605356216430664,39.333333333333336,1.4896100362141926,0.0,0.0
30.0,100.0,105.83333333333333,0.13605356216430664,37.0,1.4895731608072917,0.0,0.0
31.0,100.0,107.16666666666667,0.13605356216430664,38.333333333333336,1.4895846048990886,0.0,0.0
32.0,100.0,107.23333333333333,0.13605356216430664,36.0,1.4896392822265625,0.0,0.0
33.0,100.0,107.26666666666667,0.13605356216430664,37.666666666666664,1.4895566304524739,0.0,0.0
34.0,100.0,107.06666666666666,0.13605356216430664,36.333333333333336,1.4896685282389324,0.0,0.0
35.0,100.0,107.03333333333335,0.13605356216430664,39.0,1.4897092183430989,0.0,0.0
36.0,100.0,107.86666666666667,0.13605356216430664,36.0,1.4897664388020833,0.0,0.0
37.0,100.0,108.0,0.13605356216430664,39.666666666666664,1.4897511800130208,0.0,0.0
38.0,100.0,105.7,0.13605356216430664,38.0,1.4899253845214844,0.0,0.0
39.0,100.0,106.56666666666666,0.13605356216430664,37.666666666666664,1.4900703430175781,0.0,0.0
40.0,100.0,105.89999999999999,0.13605356216430664,38.666666666666664,1.4898516337076824,0.0,0.0
41.0,100.0,106.63333333333333,0.13605356216430664,36.666666666666664,1.4899762471516926,0.0,0.0
42.0,100.0,107.36666666666667,0.13605356216430664,37.666666666666664,1.4900194803873699,0.0,0.0
43.0,100.0,106.56666666666666,0.13605356216430664,36.333333333333336,1.4900499979654949,0.0,0.0
44.0,100.0,106.26666666666667,0.13605356216430664,38.666666666666664,1.4901364644368489,0.0,0.0
45.0,100.0,107.0,0.13605356216430664,37.333333333333336,1.4900792439778645,0.0,0.0
46.0,100.0,106.40000000000002,0.13605356216430664,40.0,1.4901873270670574,0.0,0.0
47.0,100.0,107.43333333333334,0.13605356216430664,38.333333333333336,1.4902076721191406,0.0,0.0
48.0,100.0,106.96666666666665,0.13605356216430664,38.666666666666664,1.4902623494466145,0.0,0.0
49.0,100.0,109.36666666666667,0.13605356216430664,38.0,1.4902852376302083,0.0,0.0
50.0,100.0,107.06666666666666,0.13605356216430664,38.333333333333336,1.4903755187988281,0.0,0.0
