step,gpu_util,cpu_util,gpu_mem_gb,cpu_mem_gb,ram_gb,io_read_gb,io_write_gb
1.0,100.0,25.900000000000002,12.491489280000001,1.4820625066666666,24.877487445333333,0.0,0.0
2.0,100.0,99.53333333333332,12.491489280000001,1.4822700373333333,24.878505984,0.0,0.0
3.0,100.0,100.26666666666667,12.491489280000001,1.4820447573333333,24.879747072,0.0,0.0
4.0,100.0,100.10000000000001,12.491489280000001,1.4820720639999998,24.88133632,0.0,0.0
5.0,100.0,100.13333333333333,12.491489280000001,1.4820788906666669,24.882928298666666,0.0,0.0
6.0,100.0,99.73333333333333,12.491489280000001,1.4820925440000001,24.88188654933333,0.0,0.0
7.0,100.0,100.53333333333335,12.491489280000001,1.4820980053333335,24.882384896,0.0,0.0
8.0,100.0,99.86666666666667,12.491489280000001,1.4821362346666664,24.881284437333335,0.0,0.0
9.0,100.0,100.39999999999999,12.491489280000001,1.4821376,24.880624981333337,0.0,0.0
10.0,100.0,99.86666666666667,12.491489280000001,1.4821389653333332,24.88162440533333,0.0,0.0
11.0,100.0,100.36666666666667,12.491489280000001,1.4824721066666668,24.881438719999995,0.0,0.0
12.0,100.0,99.8,12.491489280000001,1.4824939519999998,24.878452736,0.0,0.0
13.0,100.0,100.33333333333333,12.491489280000001,1.482498048,24.878231552000003,0.0,0.0
14.0,100.0,100.2,12.491489280000001,1.482510336,24.880346453333335,0.0,0.0
15.0,100.0,99.66666666666667,12.491489280000001,1.482510336,24.880072021333334,0.0,0.0
16.0,100.0,99.89999999999999,12.491489280000001,1.482514432,24.882492757333335,0.0,0.0
17.0,100.0,100.13333333333333,12.491489280000001,1.4821976746666667,24.879824896000002,0.0,0.0
18.0,100.0,100.10000000000001,12.491489280000001,1.4825390079999998,24.87990272,0.0,0.0
19.0,100.0,100.26666666666667,12.491489280000001,1.4822154239999998,24.880594944,0.0,0.0
20.0,100.0,99.89999999999999,12.491489280000001,1.4825472,24.88084753066667,0.0,0.0
21.0,100.0,99.86666666666667,12.491489280000001,1.4825472,24.880499370666666,0.0,0.0
22.0,100.0,100.36666666666667,12.491489280000001,1.482555392,24.881082367999998,0.0,0.0
23.0,100.0,100.16666666666667,12.491489280000001,1.4825608533333332,24.88103048533333,0.0,0.0
24.0,100.0,100.53333333333335,12.491489280000001,1.4825608533333332,24.881050965333333,0.0,0.0
25.0,100.0,98.96666666666665,12.491489280000001,1.4825731413333332,24.881212074666667,0.0,0.0
26.0,100.0,100.39999999999999,12.491489280000001,1.4822249813333332,24.88138274133333,0.0,0.0
27.0,100.0,100.13333333333334,12.491489280000001,1.4825908906666667,24.880798378666668,0.0,0.0
28.0,100.0,100.03333333333335,12.491489280000001,1.481539584,24.878366720000002,0.0,0.0
29.0,100.0,99.93333333333334,12.491489280000001,1.482592256,24.87765538133333,0.0,0.0
30.0,100.0,100.43333333333334,12.491489280000001,1.4825936213333335,24.878369450666668,0.0,0.0
31.0,100.0,100.10000000000001,12.491489280000001,1.4818809173333334,24.878335317333335,0.0,0.0
32.0,100.0,100.0,12.491489280000001,1.4825936213333335,24.879263744,0.0,0.0
33.0,100.0,99.93333333333334,12.491489280000001,1.4822645760000002,24.877806933333332,0.0,0.0
34.0,100.0,100.40000000000002,12.491489280000001,1.481936896,24.881930240000003,0.0,0.0
35.0,100.0,99.43333333333332,12.491489280000001,1.4826100053333333,24.879194112000004,0.0,0.0
36.0,100.0,100.26666666666667,12.491489280000001,1.48228096,24.879996928,0.0,0.0
37.0,100.0,99.46666666666665,12.491489280000001,1.4819628373333333,24.878084096,0.0,0.0
38.0,100.0,101.0,12.491489280000001,1.4826100053333333,24.881440085333335,0.0,0.0
39.0,100.0,100.39999999999999,12.491489280000001,1.4822823253333333,24.880041983999998,0.0,0.0
40.0,100.0,99.76666666666665,12.491489280000001,1.4819546453333334,24.880021504,0.0,0.0
41.0,100.0,99.56666666666666,12.491489280000001,1.4822946133333332,24.879797589333332,0.0,0.0
42.0,100.0,100.43333333333334,12.491489280000001,1.4822864213333335,24.879842645333337,0.0,0.0
43.0,100.0,100.10000000000001,12.491489280000001,1.4819136853333335,24.880635904000002,0.0,0.0
44.0,100.0,99.3,12.491489280000001,1.481913685333333,24.88133085866667,0.0,0.0
45.0,100.0,100.46666666666665,12.491489280000001,1.4826181973333332,24.87894152533333,0.0,0.0
46.0,100.0,100.5,12.491489280000001,1.4822891519999999,24.880364202666666,0.0,0.0
47.0,100.0,99.73333333333333,12.491489280000001,1.481927338666667,24.879938218666666,0.0,0.0
48.0,100.0,100.0,12.491489280000001,1.481916416,24.879565482666667,0.0,0.0
49.0,100.0,99.93333333333334,12.491489280000001,1.482268672,24.883736576,0.0,0.0
50.0,100.0,100.03333333333335,12.491489280000001,1.4820939093333332,24.878653439999997,0.0,0.0
51.0,100.0,100.46666666666665,12.491489280000001,1.4819723946666665,24.877746858666665,0.0,0.0
52.0,100.0,99.56666666666666,12.491489280000001,1.48197376,24.87793664,0.0,0.0
53.0,100.0,100.40000000000002,12.491489280000001,1.4823164586666666,24.876726954666665,0.0,0.0
54.0,100.0,100.36666666666666,12.491489280000001,1.4823164586666666,24.877998079999998,0.0,0.0
55.0,100.0,100.0,12.491489280000001,1.4820119893333334,24.878795434666667,0.0,0.0
56.0,100.0,99.86666666666667,12.491489280000001,1.4820010666666665,24.879068501333336,0.0,0.0
57.0,100.0,100.36666666666667,12.491489280000001,1.482018816,24.879450794666667,0.0,0.0
58.0,100.0,99.83333333333333,12.491489280000001,1.4823396693333333,24.882024448,0.0,0.0
59.0,100.0,99.56666666666666,12.491489280000001,1.4819669333333334,24.880930816,0.0,0.0
60.0,100.0,100.3,12.491489280000001,1.4819887786666666,24.881552042666666,0.0,0.0
61.0,100.0,100.33333333333333,12.491489280000001,1.4819997013333335,24.880429738666663,0.0,0.0
62.0,100.0,99.76666666666665,12.491489280000001,1.4819682986666667,24.881042773333334,0.0,0.0
63.0,100.0,99.76666666666667,12.491489280000001,1.4823191893333334,24.880970410666666,0.0,0.0
64.0,100.0,99.83333333333333,12.491489280000001,1.4823219199999997,24.88032597333333,0.0,0.0
65.0,100.0,100.7,12.491489280000001,1.4820037973333333,24.878209706666667,0.0,0.0
66.0,100.0,100.26666666666667,12.491489280000001,1.481663829333333,24.878518271999997,0.0,0.0
67.0,100.0,99.86666666666667,12.491489280000001,1.4821690026666665,24.885318997333332,0.0,0.0
68.0,100.0,100.66666666666667,12.491489280000001,1.4823437653333336,24.878968831999998,0.0,0.0
69.0,100.0,99.46666666666665,12.491489280000001,1.4820256426666667,24.881147904000002,0.0,0.0
70.0,100.0,100.36666666666667,12.491489280000001,1.4820147199999998,24.88077789866667,0.0,0.0
71.0,100.0,99.83333333333333,12.491489280000001,1.4816965973333334,24.880985429333336,0.0,0.0
72.0,100.0,100.10000000000001,12.491489280000001,1.4823437653333336,24.88068232533333,0.0,0.0
73.0,100.0,100.40000000000002,12.491489280000001,1.4823437653333336,24.880691882666667,0.0,0.0
74.0,100.0,99.56666666666668,12.491489280000001,1.4820147199999998,24.881238015999998,0.0,0.0
75.0,100.0,99.53333333333335,12.491489280000001,1.4820256426666667,24.601048405333334,0.0,0.0
76.0,100.0,100.2,12.491489280000001,1.481685674666667,24.611702101333332,0.0,0.0
77.0,100.0,100.96666666666665,12.491489280000001,1.4816965973333334,24.607352149333334,0.0,0.0
78.0,100.0,99.86666666666667,12.491489280000001,1.4823437653333336,24.688268629333333,0.0,0.0
79.0,100.0,99.7,12.491489280000001,1.4823437653333336,24.714685098666667,0.0,0.0
80.0,100.0,99.73333333333333,12.491489280000001,1.4819751253333333,24.726192127999997,0.0,0.0
81.0,100.0,100.13333333333333,12.491489280000001,1.4820078933333332,24.727915178666667,0.0,0.0
82.0,100.0,99.8,12.491489280000001,1.4816679253333334,24.755144021333336,0.0,0.0
83.0,100.0,100.96666666666665,12.491489280000001,1.4816351573333335,24.75880448,0.0,0.0
84.0,100.0,100.10000000000001,12.491489280000001,1.4815832746666666,24.60836113066667,0.0,0.0
85.0,100.0,99.36666666666667,12.491489280000001,1.4823505920000002,24.658481152000004,0.0,0.0
86.0,100.0,100.2,12.491489280000001,1.4820215466666669,24.698246485333332,0.0,0.0
87.0,100.0,100.89999999999999,12.491489280000001,1.4820324693333333,24.727547904,0.0,0.0
88.0,100.0,99.7,12.491489280000001,1.4820242773333334,24.728339797333334,0.0,0.0
89.0,100.0,99.76666666666667,12.491489280000001,1.4817075199999998,24.758901418666667,0.0,0.0
90.0,100.0,100.13333333333333,12.491489280000001,1.4817006933333332,24.759678293333334,0.0,0.0
91.0,100.0,99.63333333333333,12.491489280000001,1.4823615146666664,24.61325994666667,0.0,0.0
92.0,100.0,100.60000000000001,12.491489280000001,1.4823615146666664,24.672126293333335,0.0,0.0
93.0,100.0,99.36666666666666,12.491489280000001,1.4820433919999998,24.702570496000003,0.0,0.0
94.0,100.0,100.46666666666668,12.491489280000001,1.4820324693333333,24.725154474666667,0.0,0.0
95.0,100.0,100.5,12.491489280000001,1.481719808,24.732329301333333,0.0,0.0
96.0,100.0,99.36666666666666,12.491489280000001,1.4817102506666668,24.759681024000002,0.0,0.0
97.0,100.0,100.66666666666667,12.491489280000001,1.4823697066666668,24.60278101333333,0.0,0.0
98.0,100.0,100.43333333333334,12.491489280000001,1.4823697066666668,24.60963771733333,0.0,0.0
99.0,100.0,99.23333333333333,12.491489280000001,1.4820543146666667,24.679852714666666,0.0,0.0
100.0,100.0,100.10000000000001,12.491489280000001,1.4820433920000002,24.71274632533333,0.0,0.0
