step,phase,gpu_util,cpu_util,gpu_mem_gb,cpu_mem_gb,ram_gb,io_read_gb,io_write_gb
1,backward,2.3333333333333335,1.0,1.745682432,4.717133824,26.02458589866667,0.011334997333333333,0.0
1,forward,2.3333333333333335,0.9,1.634533376,4.657614848000001,26.04326229333333,0.010917205333333332,0.0
1,optimizer,6.0,0.9333333333333332,1.781334016,4.713619456,26.045478229333337,0.011545258666666667,0.0
2,backward,11.666666666666666,1.1333333333333333,1.781334016,4.718471850666667,26.023249237333335,0.015369557333333334,0.0
2,forward,6.0,1.4333333333333333,1.781334016,4.718471850666667,26.039417514666667,0.015369557333333334,0.0
2,optimizer,11.666666666666666,1.7666666666666666,1.781334016,4.718538752,26.022819157333334,0.015369557333333334,0.0
3,backward,9.666666666666666,1.4000000000000001,1.781334016,4.723688789333333,26.032566272,0.019267584,0.0
3,forward,9.666666666666666,1.5666666666666667,1.781334016,4.723688789333333,26.016152234666666,0.019267584,0.0
3,optimizer,9.666666666666666,0.0,1.781334016,4.723688789333333,26.036521642666667,0.019267584,0.0
4,backward,9.666666666666666,1.2,1.781334016,4.726161408,26.042414421333334,0.023093248,0.0
4,forward,9.666666666666666,1.5333333333333332,1.781334016,4.726145024,26.053802666666666,0.023093248,0.0
4,optimizer,9.666666666666666,0.5666666666666667,1.781334016,4.726161408,26.042414421333334,0.023093248,0.0
5,backward,46.666666666666664,1.0333333333333334,1.781334016,4.7288497493333335,26.011086848,0.026923008,0.0
5,forward,46.666666666666664,1.4333333333333333,1.781334016,4.7288497493333335,26.031394816000002,0.026923008,0.0
5,optimizer,46.666666666666664,0.6333333333333333,1.781334016,4.7288497493333335,26.011086848,0.026923008,0.0
6,backward,65.66666666666667,1.0999999999999999,1.781334016,4.731404288,26.014635349333332,0.030756864,0.0
6,forward,65.66666666666667,1.5666666666666667,1.781334016,4.731404288,26.022266197333334,0.030756864,0.0
6,optimizer,65.66666666666667,1.8666666666666665,1.781334016,4.731404288,26.016355669333336,0.030756864,0.0
7,backward,43.666666666666664,0.9333333333333332,1.781334016,4.7114485759999996,26.013371050666667,0.03458935466666666,0.0
7,forward,43.666666666666664,1.2333333333333334,1.781334016,4.7114485759999996,26.024385194666667,0.03458935466666666,0.0
7,optimizer,43.666666666666664,2.1999999999999997,1.781334016,4.7114485759999996,26.013371050666667,0.03458935466666666,0.0
8,backward,47.666666666666664,1.1666666666666667,1.781334016,4.7141860693333335,26.003177472,0.03842730666666667,0.0
8,forward,45.0,1.2666666666666666,1.781334016,4.7141860693333335,25.991903914666665,0.03842730666666667,0.0
8,optimizer,47.666666666666664,1.7333333333333332,1.781334016,4.7141860693333335,26.003177472,0.03842730666666667,0.0
9,backward,47.666666666666664,1.3,1.781334016,4.716468906666667,26.032218112,0.042258432000000005,0.0
9,forward,47.666666666666664,1.4666666666666668,1.781334016,4.716468906666667,26.01469269333333,0.042258432000000005,0.0
9,optimizer,47.666666666666664,1.7333333333333334,1.781334016,4.716468906666667,26.03290624,0.042258432000000005,0.0
10,backward,70.33333333333333,1.0333333333333332,1.781334016,4.719269205333333,26.012553216,0.046088192,0.0
10,forward,49.666666666666664,1.4333333333333333,1.781334016,4.719269205333333,26.013174442666667,0.046088192,0.0
10,optimizer,70.33333333333333,1.2666666666666666,1.781334016,4.719269205333333,26.012621482666663,0.046088192,0.0
11,backward,69.66666666666667,1.2333333333333334,1.781334016,4.721509717333333,26.023408981333333,0.049901568,0.0
11,forward,70.33333333333333,1.5333333333333332,1.781334016,4.721437354666667,26.0236288,0.049901568,0.0
11,optimizer,69.66666666666667,0.0,1.781334016,4.721509717333333,26.023408981333333,0.049901568,0.0
12,backward,67.0,1.2,1.781334016,4.7243359573333334,26.02722781866667,0.05373405866666667,0.0
12,forward,69.66666666666667,1.3,1.781334016,4.7243359573333334,26.017634986666668,0.05373405866666667,0.0
12,optimizer,67.0,1.8333333333333333,1.781334016,4.7243359573333334,26.027580074666663,0.05373405866666667,0.0
13,backward,65.0,1.0333333333333334,1.781334016,4.726246058666667,26.043510784000002,0.057556992,0.0
13,forward,65.0,1.2,1.781334016,4.726246058666667,26.029039616000002,0.057556992,0.0
13,optimizer,65.0,1.2666666666666666,1.781334016,4.726246058666667,26.042822656,0.057556992,0.0
14,backward,63.333333333333336,1.1333333333333333,1.781334016,4.729330346666667,26.051956735999998,0.061369002666666665,0.0
14,forward,65.0,1.4333333333333333,1.781334016,4.729330346666667,26.061612373333332,0.061369002666666665,0.0
14,optimizer,63.333333333333336,1.2666666666666666,1.781334016,4.729330346666667,26.052128768,0.061369002666666665,0.0
15,backward,69.0,1.0999999999999999,1.781334016,4.731749717333333,26.019756714666666,0.06518784,0.0
15,forward,66.66666666666667,1.4000000000000001,1.781334016,4.731749717333333,26.052061866666666,0.06518784,0.0
15,optimizer,69.0,0.6333333333333333,1.781334016,4.731749717333333,26.021305002666665,0.06518784,0.0
16,backward,69.0,1.2,1.781334016,4.734148608,26.049510058666666,0.06901077333333333,0.0
16,forward,69.0,1.3,1.781334016,4.734148608,26.040208042666666,0.06901077333333333,0.0
16,optimizer,69.0,0.0,1.781334016,4.734148608,26.050383871999998,0.06901077333333333,0.0
17,backward,64.66666666666667,1.2333333333333334,1.781334016,4.736453290666667,26.031837184,0.07281186133333334,0.0
17,forward,70.0,1.4666666666666668,1.781334016,4.736453290666667,26.051082922666666,0.07281186133333334,0.0
17,optimizer,64.66666666666667,0.0,1.781334016,4.736453290666667,26.030977024,0.07281186133333334,0.0
18,backward,64.66666666666667,1.1666666666666667,1.781334016,4.7393150293333335,26.003888810666666,0.076664832,0.0
18,forward,64.66666666666667,1.4666666666666668,1.781334016,4.739280896,26.025639936,0.076664832,0.0
18,optimizer,64.66666666666667,0.6,1.781334016,4.7393150293333335,26.005437098666665,0.076664832,0.0
19,backward,64.66666666666667,1.0666666666666667,1.781334016,4.742141269333334,26.00232686933333,0.080478208,0.0
19,forward,64.66666666666667,1.3666666666666665,1.781334016,4.742141269333334,26.032063829333335,0.080478208,0.0
19,optimizer,64.66666666666667,1.8999999999999997,1.781334016,4.742141269333334,26.002403328,0.080478208,0.0
20,backward,69.0,1.0999999999999999,1.781334016,4.744749056,26.02173781333333,0.084279296,0.0
20,forward,69.0,1.4333333333333336,1.781334016,4.744749056,26.00723114666667,0.084279296,0.0
20,optimizer,69.0,1.8333333333333333,1.781334016,4.744749056,26.022436864,0.084279296,0.0
21,backward,69.0,1.1333333333333333,1.781334016,4.747438762666667,26.040246272,0.08809540266666667,0.0
21,forward,69.0,1.4666666666666668,1.781334016,4.747438762666667,26.038504106666664,0.08809540266666667,0.0
21,optimizer,69.0,1.2333333333333334,1.781334016,4.747438762666667,26.04094532266667,0.08809540266666667,0.0
22,backward,65.0,1.0999999999999999,1.781334016,4.749770752,26.076195498666667,0.09192925866666667,0.0
22,forward,64.33333333333333,1.3333333333333333,1.781334016,4.749770752,26.059415552,0.09192925866666667,0.0
22,optimizer,65.0,0.6,1.781334016,4.749770752,26.076195498666667,0.09192925866666667,0.0
23,backward,46.0,1.1666666666666667,1.781334016,4.743274496000001,26.077806592,0.095686656,0.0
23,forward,46.0,1.2333333333333334,1.781334016,4.743274496000001,26.077712383999998,0.095686656,0.0
23,optimizer,46.0,1.2,1.781334016,4.743274496000001,26.077806592,0.095686656,0.0
24,backward,24.333333333333332,1.1666666666666667,1.781334016,4.717942101333334,26.014168405333333,0.09951505066666666,0.0
