step,phase,gpu_util,cpu_util,gpu_mem_gb,cpu_mem_gb,ram_gb,io_read_gb,io_write_gb
1,forward,0.0,0.0,1.634533376,4.615655424,23.98097408,0.0109568,0.0
1,backward,7.0,96.5,1.745682432,4.650016768,23.994753024,0.011341824,0.0
1,optimizer,7.0,93.2,1.781334016,4.668870656,24.0069632,0.01155072,0.0
2,forward,7.0,219.2,1.781334016,4.669939712,24.0069632,0.015384576,0.0
2,backward,19.0,106.1,1.781334016,4.669939712,24.007684096,0.015384576,0.0
2,optimizer,19.0,0.0,1.781334016,4.669939712,24.007684096,0.015384576,0.0
3,forward,19.0,210.7,1.781334016,4.673744896,24.011751424,0.019296256,0.0
3,backward,19.0,79.0,1.781334016,4.673744896,24.004190208,0.019296256,0.0
3,optimizer,19.0,0.0,1.781334016,4.673744896,24.0052224,0.019296256,0.0
4,forward,19.0,226.1,1.781334016,4.674719744,24.012058624,0.023130112,0.0
4,backward,19.0,104.6,1.781334016,4.674719744,24.012386304,0.023130112,0.0
4,optimizer,19.0,0.0,1.781334016,4.674719744,24.012386304,0.023130112,0.0
5,forward,54.0,235.0,1.781334016,4.674646016,24.006193152,0.026963968,0.0
5,backward,54.0,80.4,1.781334016,4.674646016,24.012824576,0.026963968,0.0
5,optimizer,54.0,0.0,1.781334016,4.674646016,24.012824576,0.02697216,0.0
6,forward,54.0,225.0,1.781334016,4.67392512,24.012824576,0.030838784,0.0
6,backward,54.0,106.7,1.781334016,4.67392512,24.013160448,0.030838784,0.0
6,optimizer,54.0,0.0,1.781334016,4.67392512,24.007483392,0.030838784,0.0
7,forward,54.0,172.1,1.781334016,4.675407872,24.015192064,0.03467264,0.0
7,backward,54.0,106.5,1.781334016,4.675407872,24.015437824,0.03467264,0.0
7,optimizer,71.0,0.0,1.781334016,4.67560448,24.015437824,0.03467264,0.0
8,forward,71.0,184.8,1.781334016,4.677808128,24.01599488,0.038506496,0.0
8,backward,71.0,104.4,1.781334016,4.677808128,24.016166912,0.038506496,0.0
8,optimizer,71.0,0.0,1.781334016,4.677808128,24.016166912,0.038506496,0.0
9,forward,71.0,241.3,1.781334016,4.677808128,24.016175104,0.042340352,0.0
9,backward,71.0,80.7,1.781334016,4.677808128,24.016470016,0.042340352,0.0
9,optimizer,71.0,0.0,1.781334016,4.677808128,24.016470016,0.042340352,0.0
10,forward,71.0,225.7,1.781334016,4.678651904,24.01703936,0.046174208,0.0
10,backward,76.0,106.8,1.781334016,4.678651904,24.017252352,0.046174208,0.0
10,optimizer,76.0,0.0,1.781334016,4.678651904,24.017252352,0.046174208,0.0
11,forward,76.0,216.6,1.781334016,4.678807552,24.017252352,0.050008064,0.0
11,backward,76.0,106.4,1.781334016,4.678807552,24.016924672,0.050008064,0.0
11,optimizer,76.0,0.0,1.781334016,4.678807552,24.016924672,0.050008064,0.0
12,forward,76.0,227.0,1.781334016,4.67980288,24.018296832,0.053874688,0.0
12,backward,76.0,82.1,1.781334016,4.67980288,24.018296832,0.053874688,0.0
12,optimizer,76.0,552.3,1.781334016,4.67980288,24.018296832,0.053874688,0.0
13,forward,66.0,215.7,1.781334016,4.680146944,24.018296832,0.057708544,0.0
13,backward,66.0,107.8,1.781334016,4.680146944,24.010514432,0.057708544,0.0
13,optimizer,66.0,0.0,1.781334016,4.680146944,24.010514432,0.057708544,0.0
14,forward,66.0,212.9,1.781334016,4.680728576,24.010514432,0.0615424,0.0
14,backward,52.0,105.1,1.781334016,4.680728576,24.012435456,0.0615424,0.0
14,optimizer,52.0,0.0,1.781334016,4.680728576,24.012435456,0.0615424,0.0
15,forward,52.0,226.7,1.781334016,4.682514432,24.012455936,0.065318912,0.0
15,backward,52.0,80.3,1.781334016,4.682514432,24.021262336,0.065318912,0.0
15,optimizer,52.0,522.5,1.781334016,4.682514432,24.021262336,0.065318912,0.0
16,forward,52.0,158.5,1.781334016,4.682371072,24.016867328,0.069152768,0.0
16,backward,52.0,132.1,1.781334016,4.682371072,24.021479424,0.069152768,0.0
16,optimizer,52.0,0.0,1.781334016,4.682371072,24.021479424,0.069152768,0.0
17,forward,52.0,207.8,1.781334016,4.682522624,24.021823488,0.073019392,0.0
17,backward,62.0,105.9,1.781334016,4.682522624,24.017620992,0.073019392,0.0
17,optimizer,62.0,0.0,1.781334016,4.682522624,24.0187392,0.073019392,0.0
18,forward,62.0,246.0,1.781334016,4.683042816,24.021929984,0.076853248,0.0
18,backward,62.0,80.8,1.781334016,4.683042816,24.02207744,0.076853248,0.0
18,optimizer,62.0,0.0,1.781334016,4.683042816,24.02207744,0.076853248,0.0
19,forward,62.0,207.4,1.781334016,4.68467712,24.022614016,0.080687104,0.0
19,backward,62.0,106.2,1.781334016,4.68467712,24.023638016,0.080687104,0.0
19,optimizer,62.0,0.0,1.781334016,4.68467712,24.023638016,0.080687104,0.0
20,forward,62.0,240.1,1.781334016,4.684550144,24.023638016,0.084553728,0.0
20,backward,73.0,80.3,1.781334016,4.684550144,24.023949312,0.084553728,0.0
20,optimizer,73.0,542.2,1.781334016,4.684550144,24.023949312,0.084553728,0.0
21,forward,73.0,222.6,1.781334016,4.685541376,24.023175168,0.088387584,0.0
21,backward,73.0,78.7,1.781334016,4.685541376,24.023494656,0.088387584,0.0
21,optimizer,73.0,546.3,1.781334016,4.685541376,24.023494656,0.088387584,0.0
22,forward,73.0,131.8,1.781334016,4.685836288,24.023494656,0.092217344,0.0
22,backward,73.0,133.2,1.781334016,4.685836288,24.023781376,0.092217344,0.0
22,optimizer,73.0,0.0,1.781334016,4.685836288,24.023781376,0.092217344,0.0
23,forward,78.0,215.0,1.781334016,4.685963264,24.023781376,0.096096256,0.0
23,backward,78.0,79.9,1.781334016,4.685963264,24.0241664,0.096096256,0.0
23,optimizer,78.0,547.7,1.781334016,4.685963264,24.0241664,0.096096256,0.0
24,forward,78.0,170.3,1.781334016,4.688584704,24.025329664,0.099930112,0.0
24,backward,78.0,106.5,1.781334016,4.688584704,24.02584576,0.099930112,0.0
24,optimizer,78.0,0.0,1.781334016,4.688584704,24.02584576,0.099930112,0.0
25,forward,78.0,214.9,1.781334016,4.68740096,24.026374144,0.103763968,0.0
25,backward,78.0,106.7,1.781334016,4.68740096,24.026796032,0.103763968,0.0
25,optimizer,78.0,0.0,1.781334016,4.68740096,24.026796032,0.103763968,0.0
26,forward,77.0,204.7,1.781334016,4.689227776,24.026796032,0.107597824,0.0
26,backward,77.0,106.3,1.781334016,4.689227776,24.026759168,0.107597824,0.0
