task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Step #1,2026-04-05T10:39:53,energy-efficiency-e2e,2e4aa089-3d8f-4907-88da-1772d86c91dc,0.7203235290944576,3.8336584418829583e-07,5.320763110300617e-07,360.0,116.4373164078957,10.0,7.205809652805328e-05,2.3306685321244913e-05,2.0015571266412735e-06,9.736633897593947e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #2,2026-04-05T10:39:54,energy-efficiency-e2e,2e4aa089-3d8f-4907-88da-1772d86c91dc,0.43072907626628876,2.5916940738746863e-07,6.014035294943372e-07,360.0,177.9822850433323,10.0,4.324263110756873e-05,2.1379461543347134e-05,1.2011327470342317e-06,6.582322539795011e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #3,2026-04-05T10:39:54,energy-efficiency-e2e,2e4aa089-3d8f-4907-88da-1772d86c91dc,0.42886875942349434,2.4690970976134337e-07,5.756369825975449e-07,360.0,155.13742671291183,10.0,4.298931993544102e-05,1.8526125927564863e-05,1.1940908928712214e-06,6.270953675587709e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #4,2026-04-05T10:39:54,energy-efficiency-e2e,2e4aa089-3d8f-4907-88da-1772d86c91dc,0.4288988932967186,2.454994823794783e-07,5.723266641142343e-07,360.0,149.61753116436745,10.0,4.319785609841346e-05,1.795362548762114e-05,1.1998889967799188e-06,6.235137058281453e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #5,2026-04-05T10:39:55,energy-efficiency-e2e,2e4aa089-3d8f-4907-88da-1772d86c91dc,0.4283832311630249,2.4628065495340186e-07,5.747490738409981e-07,360.0,150.70970782524412,10.0,4.324440881609917e-05,1.810418113734613e-05,1.2011809688475395e-06,6.254977092229281e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #6,2026-04-05T10:39:55,energy-efficiency-e2e,2e4aa089-3d8f-4907-88da-1772d86c91dc,0.4297047033905983,2.597710239880909e-07,6.044401167231816e-07,360.0,180.5516307129782,10.0,4.314075969159603e-05,2.1636961747617534e-05,1.1983011021382273e-06,6.59760225413518e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #7,2026-04-05T10:39:56,energy-efficiency-e2e,2e4aa089-3d8f-4907-88da-1772d86c91dc,0.4288022816181183,2.8184560466193215e-07,6.57200506302027e-07,360.0,228.6053268283048,10.0,4.304918237030508e-05,2.7337521885328897e-05,1.195767418377929e-06,7.158247167401185e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #8,2026-04-05T10:39:56,energy-efficiency-e2e,2e4aa089-3d8f-4907-88da-1772d86c91dc,0.42954180017113686,2.6035854154928767e-07,6.060634457150252e-07,360.0,180.5613403643216,10.0,4.32375628501177e-05,2.1686684021915426e-05,1.2009919724530645e-06,6.612523884448618e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #9,2026-04-05T10:39:57,energy-efficiency-e2e,2e4aa089-3d8f-4907-88da-1772d86c91dc,0.42951592057943344,2.567312875451446e-07,5.976783184850901e-07,360.0,170.42685658950973,10.0,4.343473538756369e-05,2.0562794219358693e-05,1.2064679525792604e-06,6.52039975595017e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #10,2026-04-05T10:39:57,energy-efficiency-e2e,2e4aa089-3d8f-4907-88da-1772d86c91dc,0.4296484924852848,2.6154935924647765e-07,6.085565852747317e-07,360.0,185.7482458170914,10.0,4.302994385361672e-05,2.220251776918758e-05,1.195218248499764e-06,6.642767987130398e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
