step,forward_ms,backward_ms,optimizer_ms
1,664.885682,1117.335603,49.29834
2,2.802238,4.681412,1.019924
3,3.195113,3.75505,1.137356
4,2.695416,3.464736,1.024744
5,2.864279,5.080648,1.011533
6,2.97903,6.966703,1.120675
7,2.95131,4.958786,1.140546
8,3.229993,5.041818,1.162295
9,2.920569,5.036348,1.055644
10,2.726767,5.177419,1.066834
11,3.156183,6.488846,1.157726
12,2.926999,4.921076,1.084204
13,3.209203,6.600808,1.149375
14,2.963049,5.20403,1.058484
15,2.723436,5.132129,1.079744
16,3.098562,4.934446,1.153695
17,2.851718,6.430857,1.070394
18,2.522804,6.466196,1.020444
19,3.207183,5.016628,1.113655
20,2.873959,7.171076,1.043704
21,2.586615,4.856705,1.011274
22,2.774027,5.135089,1.074935
23,3.060631,4.921476,1.161335
24,2.650195,6.626459,1.020694
25,2.854018,6.521067,1.097995
26,2.655946,6.548818,1.017983
27,3.245664,6.901842,1.153176
28,2.950709,6.622629,1.051574
29,2.658386,6.530457,0.999524
30,2.712656,5.160629,1.063404
31,2.650845,4.898946,1.006953
32,3.104861,5.267051,1.142515
33,2.620205,6.523987,1.020234
34,2.900308,3.477387,1.070834
35,2.639725,5.119358,1.007964
36,2.611645,5.111629,1.016243
37,3.227953,6.960163,1.131665
38,2.616975,6.582988,1.017364
39,2.911979,7.620132,1.055814
40,2.669936,6.495357,1.029034
41,2.750567,6.861692,1.064724
42,2.590024,6.407745,1.031744
43,2.654275,6.466277,0.978113
44,3.067442,6.865911,1.148846
45,2.666496,6.423715,1.016513
46,2.873269,6.73357,1.087734
47,2.619855,6.416716,1.003444
48,2.542833,6.408255,1.005044
49,3.245693,5.031537,1.143526
50,2.666516,6.498607,1.006774
51,2.620305,6.368485,1.010184
52,2.643815,6.447466,1.007854
53,2.861768,6.984453,1.068965
54,2.671756,6.613798,1.026794
55,2.662606,6.478157,1.012633
56,2.729696,7.030394,1.034054
57,2.640475,6.71848,1.025483
58,2.595285,6.613438,1.004394
59,3.322415,6.536997,1.183586
60,2.649166,6.471356,0.971663
61,2.602684,6.445997,1.038414
62,2.918729,6.546868,1.081924
63,2.649006,6.427356,1.000653
64,2.568284,6.506507,1.013274
65,2.636515,6.439746,0.988173
66,3.119112,5.675136,1.109875
67,2.567474,6.482456,1.003863
68,2.652845,4.906686,1.013083
69,2.605105,6.439666,1.004994
70,2.905248,6.747771,1.035234
71,2.615505,6.381356,1.011863
72,2.541965,6.458776,0.999553
73,2.639885,6.439706,1.013894
74,2.710806,6.922103,1.073654
75,2.559134,6.437737,1.003453
76,2.629035,6.433476,1.013804
77,2.620705,6.72565,1.007153
78,3.137442,6.676869,1.162366
79,2.736947,6.443586,1.008553
80,2.580414,6.827042,1.052674
81,2.843398,6.415866,1.063284
82,2.629245,6.462087,1.027643
83,2.840769,6.493296,1.082385
84,2.625705,6.496497,0.966223
85,2.561344,6.611298,0.982813
86,2.644486,6.571988,1.001484
87,2.666105,6.467767,1.025133
88,3.110021,4.949287,1.125794
89,2.554964,4.813164,1.015394
90,2.648045,6.447096,1.014924
91,2.524843,6.619519,1.014584
92,2.788987,6.451457,1.037164
93,3.04217,6.72863,1.012824
94,2.582055,6.515187,1.016464
95,2.545904,6.443166,0.997244
96,2.637376,6.428925,1.018234
97,2.590524,6.428396,1.017414
98,2.523164,5.89371,0.996943
99,2.772057,6.937522,1.069714
100,2.657886,6.422735,1.016564
101,2.598405,6.669479,1.013574
102,2.634596,6.836231,1.016514
103,2.611925,6.405345,1.010414
104,3.125692,6.494467,1.161375
105,2.614965,6.477477,1.017423
106,2.557364,6.452377,1.012063
107,2.666675,6.467277,1.013153
108,2.635865,6.427095,1.009464
109,2.826077,6.519648,1.026154
110,2.612365,6.499577,0.987453
111,2.598444,6.483277,1.004604
112,2.682486,6.75751,1.041064
113,2.641815,6.658358,1.019794
114,2.628545,6.557518,1.019654
115,3.089382,6.506176,1.119616
116,2.659375,6.449537,1.023983
117,2.619775,6.502587,1.022284
118,2.491933,6.421005,1.004004
119,2.651036,6.468816,1.018944
120,2.616285,6.492957,0.983033
121,2.95319,6.769431,1.031474
122,2.664846,6.519857,0.973743
123,2.605085,6.507107,0.978173
124,2.619605,6.596448,1.042885
125,2.659576,6.467066,1.011164
