step,phase,gpu_util,cpu_util,gpu_mem_gb,cpu_mem_gb,ram_gb,io_read_gb,io_write_gb
1,forward,86.0,18.7,11.845566464,1.409900544,22.00793088,0.0,0.0
1,backward,100.0,99.4,12.455837696,1.48127744,22.060720128,0.0,0.0
1,optimizer,95.0,94.3,12.49148928,1.545867264,22.118780928,0.0,0.0
2,forward,68.0,99.0,12.49148928,1.54615808,22.119555072,0.0,0.0
2,backward,100.0,101.3,12.49148928,1.546207232,22.119964672,0.0,0.0
2,optimizer,100.0,0.0,12.49148928,1.54621952,22.119964672,0.0,0.0
3,forward,90.0,103.4,12.49148928,1.546305536,22.121197568,0.0,0.0
3,backward,100.0,99.9,12.49148928,1.546440704,22.121455616,0.0,0.0
3,optimizer,100.0,0.0,12.49148928,1.546440704,22.121455616,0.0,0.0
4,forward,88.0,95.3,12.49148928,1.5464448,22.121607168,0.0,0.0
4,backward,100.0,101.3,12.49148928,1.5464448,22.120927232,0.0,0.0
4,optimizer,100.0,0.0,12.49148928,1.546457088,22.120927232,0.0,0.0
5,forward,95.0,98.5,12.49148928,1.546461184,22.122422272,0.0,0.0
5,backward,100.0,101.4,12.49148928,1.54646528,22.122938368,0.0,0.0
5,optimizer,100.0,0.0,12.49148928,1.546469376,22.122938368,0.0,0.0
6,forward,88.0,98.6,12.49148928,1.546481664,22.121504768,0.0,0.0
6,backward,100.0,98.8,12.49148928,1.546481664,22.121504768,0.0,0.0
6,optimizer,100.0,0.0,12.49148928,1.546481664,22.121504768,0.0,0.0
7,forward,89.0,102.5,12.49148928,1.545363456,22.12036608,0.0,0.0
7,backward,100.0,101.1,12.49148928,1.545363456,22.120882176,0.0,0.0
7,optimizer,100.0,0.0,12.49148928,1.545363456,22.120882176,0.0,0.0
8,forward,88.0,99.2,12.49148928,1.545371648,22.122119168,0.0,0.0
8,backward,100.0,101.2,12.49148928,1.546489856,22.121955328,0.0,0.0
8,optimizer,100.0,0.0,12.49148928,1.546498048,22.121955328,0.0,0.0
9,forward,95.0,95.4,12.49148928,1.546534912,22.12061184,0.0,0.0
9,backward,100.0,101.3,12.49148928,1.546543104,22.120943616,0.0,0.0
9,optimizer,100.0,0.0,12.49148928,1.5465472,22.120943616,0.0,0.0
10,forward,88.0,98.8,12.49148928,1.5465472,22.121295872,0.0,0.0
10,backward,100.0,99.3,12.49148928,1.5465472,22.121500672,0.0,0.0
10,optimizer,100.0,492.2,12.49148928,1.5465472,22.121500672,0.0,0.0
11,forward,88.0,99.0,12.49148928,1.546551296,22.121500672,0.0,0.0
11,backward,100.0,101.1,12.49148928,1.546551296,22.12179968,0.0,0.0
