step,gpu_util_pct,gpu_mem_util_pct,gpu_power_w,gpu_mem_alloc_mb,gpu_mem_reserved_mb,cpu_util_pct,cpu_mem_mb,disk_read_mb,disk_write_mb
1,96.0,37.0,191.928,140.25634765625,11112.0,26.8,1410.12109375,0.0,0.0
2,100.0,39.0,215.901,140.35009765625,11112.0,99.6,1410.375,0.0,0.0
3,100.0,38.0,219.983,140.35009765625,11112.0,101.2,1410.3984375,0.0,0.0
4,100.0,34.0,220.171,140.35009765625,11112.0,99.6,1409.39453125,0.0,0.0
5,100.0,37.0,219.697,140.35009765625,11112.0,100.2,1409.52734375,0.0,0.0
6,100.0,38.0,219.245,140.35009765625,11112.0,99.1,1410.54296875,0.0,0.0
7,100.0,39.0,219.794,140.35009765625,11112.0,101.6,1410.6328125,0.0,0.0
8,100.0,35.0,218.656,140.35009765625,11112.0,99.4,1409.65625,0.0,0.0
9,100.0,36.0,219.005,140.35009765625,11112.0,100.4,1409.6953125,0.0,0.0
10,100.0,38.0,217.214,140.35009765625,11112.0,100.3,1409.7734375,0.0,0.0
11,100.0,39.0,220.288,140.35009765625,11112.0,98.6,1410.8125,0.0,0.0
12,100.0,37.0,218.967,140.35009765625,11112.0,101.9,1410.83984375,0.0,0.0
13,100.0,35.0,219.336,140.35009765625,11112.0,99.1,1410.921875,0.0,0.0
14,100.0,40.0,219.182,140.35009765625,11112.0,99.2,1410.95703125,0.0,0.0
15,100.0,37.0,221.254,140.35009765625,11112.0,100.6,1411.00390625,0.0,0.0
16,100.0,38.0,218.668,140.35009765625,11112.0,100.1,1411.00390625,0.0,0.0
17,100.0,35.0,218.187,140.35009765625,11112.0,99.3,1411.0703125,0.0,0.0
18,100.0,35.0,219.717,140.35009765625,11112.0,100.6,1411.13671875,0.0,0.0
19,100.0,37.0,218.777,140.35009765625,11112.0,100.1,1411.1875,0.0,0.0
20,100.0,37.0,219.827,140.35009765625,11112.0,100.0,1411.26953125,0.0,0.0
21,100.0,34.0,218.656,140.35009765625,11112.0,100.6,1411.2734375,0.0,0.0
22,100.0,36.0,219.117,140.35009765625,11112.0,99.1,1411.3515625,0.0,0.0
23,100.0,36.0,218.943,140.35009765625,11112.0,100.3,1411.3828125,0.0,0.0
24,100.0,39.0,218.159,140.35009765625,11112.0,98.8,1411.44140625,0.0,0.0
25,100.0,34.0,218.433,140.35009765625,11112.0,101.2,1411.4609375,0.0,0.0
26,100.0,36.0,216.324,140.35009765625,11112.0,99.1,1411.5078125,0.0,0.0
27,100.0,37.0,219.793,140.35009765625,11112.0,100.0,1411.5390625,0.0,0.0
28,100.0,39.0,218.007,140.35009765625,11112.0,99.9,1410.53515625,0.0,0.0
29,100.0,35.0,220.326,140.35009765625,11112.0,100.3,1411.65234375,0.0,0.0
30,100.0,36.0,217.921,140.35009765625,11112.0,100.1,1411.6640625,0.0,0.0
31,100.0,36.0,218.951,140.35009765625,11112.0,98.5,1411.734375,0.0,0.0
32,100.0,38.0,217.025,140.35009765625,11112.0,100.9,1411.73828125,0.0,0.0
33,100.0,34.0,220.038,140.35009765625,11112.0,99.0,1410.8359375,0.0,0.0
34,100.0,37.0,217.751,140.35009765625,11112.0,100.1,1411.8515625,0.0,0.0
35,100.0,36.0,220.545,140.35009765625,11112.0,99.8,1411.890625,0.0,0.0
36,100.0,38.0,217.915,140.35009765625,11112.0,100.8,1410.92578125,0.0,0.0
37,100.0,34.0,221.283,140.35009765625,11112.0,99.1,1411.9609375,0.0,0.0
38,100.0,37.0,218.389,140.35009765625,11112.0,100.0,1411.98828125,0.0,0.0
39,100.0,36.0,219.72,140.35009765625,11112.0,99.6,1412.0625,0.0,0.0
40,100.0,37.0,217.385,140.35009765625,11112.0,100.7,1412.06640625,0.0,0.0
41,100.0,35.0,220.934,140.35009765625,11112.0,100.2,1411.13671875,0.0,0.0
42,100.0,34.0,217.591,140.35009765625,11112.0,99.7,1412.2265625,0.0,0.0
43,100.0,37.0,217.816,140.35009765625,11112.0,99.3,1412.25,0.0,0.0
44,100.0,36.0,218.154,140.35009765625,11112.0,99.5,1411.30078125,0.0,0.0
45,100.0,34.0,221.586,140.35009765625,11112.0,101.3,1411.375,0.0,0.0
46,100.0,34.0,219.084,140.35009765625,11112.0,100.0,1412.38671875,0.0,0.0
47,100.0,38.0,220.631,140.35009765625,11112.0,100.6,1412.42578125,0.0,0.0
48,100.0,37.0,218.605,140.35009765625,11112.0,98.3,1411.4609375,0.0,0.0
49,100.0,36.0,221.454,140.35009765625,11112.0,101.5,1411.4765625,0.0,0.0
50,100.0,34.0,220.868,140.35009765625,11112.0,98.7,1412.5390625,0.0,0.0
51,100.0,39.0,220.536,140.35009765625,11112.0,101.0,1412.57421875,0.0,0.0
52,100.0,36.0,219.507,140.35009765625,11112.0,99.5,1411.6640625,0.0,0.0
53,100.0,36.0,219.188,140.35009765625,11112.0,99.7,1412.71875,0.0,0.0
54,100.0,35.0,219.961,140.35009765625,11112.0,100.1,1412.72265625,0.0,0.0
55,100.0,39.0,220.352,140.35009765625,11112.0,99.6,1411.81640625,0.0,0.0
56,100.0,34.0,219.004,140.35009765625,11112.0,100.3,1411.89453125,0.0,0.0
57,100.0,37.0,219.222,140.35009765625,11112.0,99.4,1412.88671875,0.0,0.0
58,100.0,36.0,220.99,140.35009765625,11112.0,101.0,1412.88671875,0.0,0.0
59,100.0,37.0,218.374,140.35009765625,11112.0,99.7,1411.98828125,0.0,0.0
60,100.0,34.0,218.971,140.35009765625,11112.0,99.1,1412.0625,0.0,0.0
61,100.0,39.0,218.589,140.35009765625,11112.0,100.0,1412.07421875,0.0,0.0
62,100.0,37.0,220.74,140.35009765625,11112.0,99.8,1413.078125,0.0,0.0
63,100.0,37.0,217.897,140.35009765625,11112.0,100.6,1413.125,0.0,0.0
64,100.0,36.0,220.851,140.35009765625,11112.0,100.8,1412.16796875,0.0,0.0
65,100.0,34.0,220.305,140.35009765625,11112.0,99.6,1412.1796875,0.0,0.0
66,100.0,39.0,219.393,140.35009765625,11112.0,99.3,1412.32421875,0.0,0.0
67,100.0,35.0,219.531,140.35009765625,11112.0,100.9,1413.25390625,0.0,0.0
68,100.0,36.0,220.627,140.35009765625,11112.0,99.4,1413.28515625,0.0,0.0
69,100.0,36.0,219.706,140.35009765625,11112.0,100.8,1412.3671875,0.0,0.0
70,100.0,38.0,219.942,140.35009765625,11112.0,99.7,1412.44140625,0.0,0.0
71,100.0,34.0,221.315,140.35009765625,11112.0,99.9,1412.4609375,0.0,0.0
72,100.0,37.0,218.949,140.35009765625,11112.0,100.2,1413.48046875,0.0,0.0
73,100.0,37.0,220.152,140.35009765625,11112.0,99.6,1413.484375,0.0,0.0
74,100.0,38.0,219.064,140.35009765625,11112.0,99.7,1412.6171875,0.0,0.0
75,100.0,34.0,221.622,140.35009765625,11112.0,100.8,1412.62890625,0.0,0.0
76,100.0,39.0,217.906,140.35009765625,11112.0,100.0,1413.65234375,0.0,0.0
77,100.0,39.0,220.168,140.35009765625,11112.0,99.4,1413.671875,0.0,0.0
78,100.0,35.0,221.059,140.35009765625,11112.0,99.9,1412.78515625,0.0,0.0
79,100.0,36.0,220.736,140.35009765625,11112.0,100.8,1412.7890625,0.0,0.0
80,100.0,36.0,219.601,140.35009765625,11112.0,99.2,1412.86328125,0.0,0.0
81,100.0,38.0,220.145,140.35009765625,11112.0,100.8,1412.87109375,0.0,0.0
82,100.0,34.0,220.899,140.35009765625,11112.0,99.7,1412.9453125,0.0,0.0
83,100.0,37.0,219.298,140.35009765625,11112.0,100.5,1413.94140625,0.0,0.0
84,100.0,37.0,221.004,140.35009765625,11112.0,99.0,1413.9453125,0.0,0.0
85,100.0,37.0,218.932,140.35009765625,11112.0,100.7,1413.03515625,0.0,0.0
86,100.0,35.0,221.606,140.35009765625,11112.0,99.8,1413.1171875,0.0,0.0
87,100.0,39.0,218.599,140.35009765625,11112.0,99.5,1413.1328125,0.0,0.0
88,100.0,39.0,220.488,140.35009765625,11112.0,99.6,1413.203125,0.0,0.0
89,100.0,36.0,221.227,140.35009765625,11112.0,101.0,1414.171875,0.0,0.0
90,100.0,36.0,222.134,140.35009765625,11112.0,99.8,1414.19921875,0.0,0.0
91,100.0,38.0,219.929,140.35009765625,11112.0,99.5,1413.2890625,0.0,0.0
92,100.0,39.0,220.947,140.35009765625,11112.0,99.8,1413.3671875,0.0,0.0
93,100.0,34.0,220.846,140.35009765625,11112.0,100.8,1413.37109375,0.0,0.0
94,100.0,37.0,220.239,140.35009765625,11112.0,99.5,1413.44921875,0.0,0.0
95,100.0,36.0,220.705,140.35009765625,11112.0,100.9,1414.44921875,0.0,0.0
96,100.0,37.0,220.424,140.35009765625,11112.0,98.5,1414.44921875,0.0,0.0
97,100.0,34.0,220.181,140.35009765625,11112.0,101.9,1413.54296875,0.0,0.0
98,100.0,38.0,219.939,140.35009765625,11112.0,99.6,1413.62109375,0.0,0.0
99,100.0,37.0,220.186,140.35009765625,11112.0,99.7,1413.62890625,0.0,0.0
100,100.0,36.0,220.23,140.35009765625,11112.0,99.9,1413.6953125,0.0,0.0
