task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Forward pass #1,2026-04-07T13:33:49,energy-efficiency,0c1cfe0a-0d3e-4fae-8303-4cd36bd86997,0.6543869152665138,3.193431441232113e-07,4.880974833254876e-07,360.0,74.50973842289646,10.0,6.568600609898568e-05,1.3595566400681491e-05,1.8244344430665177e-06,8.110600694273368e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Backward pass #1,2026-04-07T13:33:50,energy-efficiency,0c1cfe0a-0d3e-4fae-8303-4cd36bd86997,0.41065192595124245,2.4311585733243246e-07,5.925006667478427e-07,360.0,173.939136739471,10.0,4.086520858108998e-05,1.974584913000399e-05,1.1349254908661048e-06,6.174598320196009e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Optimisation step #1,2026-04-07T13:33:50,energy-efficiency,0c1cfe0a-0d3e-4fae-8303-4cd36bd86997,0.12340303137898445,5.6888268233138876e-08,4.6201222684329247e-07,360.0,51.67575665796286,10.0,1.233499981462956e-05,1.7708347570533078e-06,3.425115512477027e-07,1.444834612293055e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Forward pass #2,2026-04-07T13:33:50,energy-efficiency,0c1cfe0a-0d3e-4fae-8303-4cd36bd86997,0.004868924617767334,1.8014741103745105e-09,3.625843886344746e-07,360.0,0.0,10.0,4.452358931303059e-07,0.0,1.2298187033997532e-08,4.575340801643026e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Backward pass #2,2026-04-07T13:33:50,energy-efficiency,0c1cfe0a-0d3e-4fae-8303-4cd36bd86997,0.005111772567033768,2.0837058677163496e-09,4.1687015638415304e-07,360.0,0.0,10.0,5.149658769369188e-07,0.0,1.4248749034272144e-08,5.292146259711647e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Optimisation step #2,2026-04-07T13:33:50,energy-efficiency,0c1cfe0a-0d3e-4fae-8303-4cd36bd86997,0.0029497072100639343,2.1588111073085285e-09,7.29886535998909e-07,360.0,0.0,10.0,5.335286259651212e-07,0.0,1.4761048886511033e-08,5.482896748516331e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Forward pass #3,2026-04-07T13:33:51,energy-efficiency,0c1cfe0a-0d3e-4fae-8303-4cd36bd86997,0.004837855696678162,1.852174387516493e-09,3.7433285798197e-07,360.0,0.0,10.0,4.57793474197384e-07,0.0,1.2617340932289674e-08,4.704108151296635e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Backward pass #3,2026-04-07T13:33:51,energy-efficiency,0c1cfe0a-0d3e-4fae-8303-4cd36bd86997,0.00737304612994194,2.0959327341431613e-09,2.867311212718028e-07,360.0,0.0,10.0,5.179978907108272e-07,0.0,1.4322085513008871e-08,5.323199762238492e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Optimisation step #3,2026-04-07T13:33:51,energy-efficiency,0c1cfe0a-0d3e-4fae-8303-4cd36bd86997,0.002762887626886368,1.059300413240415e-09,4.0445972165289215e-07,360.0,0.0,10.0,2.6182346045970824e-07,0.0,7.2151215540038225e-09,2.6903858201373027e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Forward pass #4,2026-04-07T13:33:51,energy-efficiency,0c1cfe0a-0d3e-4fae-8303-4cd36bd86997,0.004725851118564606,1.7337555293254658e-09,3.5867073074655745e-07,360.0,0.0,10.0,4.2853467166423253e-07,0.0,1.1800405465894088e-08,4.403350771301482e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Backward pass #4,2026-04-07T13:33:51,energy-efficiency,0c1cfe0a-0d3e-4fae-8303-4cd36bd86997,0.010588828474283218,9.640030978899383e-09,9.112606878193252e-07,360.0,1368.8192842801386,10.0,5.060181021690404e-07,1.9283349104171066e-06,1.3998968319760293e-08,2.4483519809059026e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Optimisation step #4,2026-04-07T13:33:51,energy-efficiency,0c1cfe0a-0d3e-4fae-8303-4cd36bd86997,0.0028792917728424072,1.3272899497434068e-09,4.631573730623938e-07,360.0,0.0,10.0,3.280449658632414e-07,0.0,9.05695681770631e-09,3.371019226809278e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Forward pass #5,2026-04-07T13:33:52,energy-efficiency,0c1cfe0a-0d3e-4fae-8303-4cd36bd86997,0.005703818053007126,1.7470336688910754e-09,3.015323846626023e-07,360.0,0.0,10.0,4.318147897720392e-07,0.0,1.1892637444866911e-08,4.437074272169129e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Backward pass #5,2026-04-07T13:33:52,energy-efficiency,0c1cfe0a-0d3e-4fae-8303-4cd36bd86997,0.0052902474999427795,2.1037411731501214e-09,4.0080251610788575e-07,360.0,0.0,10.0,5.199268460273762e-07,0.0,1.437629883488016e-08,5.343031448622453e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Optimisation step #5,2026-04-07T13:33:52,energy-efficiency,0c1cfe0a-0d3e-4fae-8303-4cd36bd86997,0.0027215443551540375,1.0817956701133941e-09,4.017280212790265e-07,360.0,0.0,10.0,2.673808485269529e-07,0.0,7.371024952994282e-09,2.7475187347995736e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Forward pass #6,2026-04-07T13:33:52,energy-efficiency,0c1cfe0a-0d3e-4fae-8303-4cd36bd86997,0.00468912348151207,2.1656963311362315e-09,4.544890598955549e-07,360.0,0.0,10.0,5.352776497602463e-07,0.0,1.4760717749595744e-08,5.500383675098391e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Backward pass #6,2026-04-07T13:33:52,energy-efficiency,0c1cfe0a-0d3e-4fae-8303-4cd36bd86997,0.005129903554916382,2.0618924186376573e-09,4.09225328161706e-07,360.0,0.0,10.0,5.095809698104725e-07,0.0,1.4093528605169706e-08,5.236744984156384e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
