step,forward_ms,backward_ms,optimizer_ms
1.0,1821.0780956666667,638.7601106666666,88.167712
2.0,245.17078266666667,561.5130883333333,4.222355666666666
3.0,244.868572,561.323566,4.537179666666667
4.0,245.2253503333333,563.589669,2.736515666666667
5.0,246.437766,563.7185836666666,2.4268923333333334
6.0,245.46493999999998,564.5513716666667,2.767436
7.0,246.9482826666667,565.3343586666666,2.1789683333333336
8.0,246.816511,565.140303,2.3417636666666666
9.0,246.20459633333334,565.9954406666666,2.2309856666666668
10.0,246.00764333333333,565.4195696666667,2.089560666666667
11.0,246.82440799999998,564.8014450000001,2.214726
12.0,246.9000453333333,563.930257,2.111264333333333
13.0,245.48675699999998,563.263491,2.5709336666666665
14.0,245.16408233333334,563.337266,2.7175356666666666
15.0,245.39422566666667,563.7686580000001,2.1550413333333336
16.0,246.28221399999998,561.1111763333333,3.031656333333333
17.0,244.022481,561.4660876666667,1.926272
18.0,245.60583566666665,562.812595,2.7704866666666668
19.0,245.07731166666667,561.5747656666666,2.113304
20.0,244.448977,562.3817493333335,2.0096233333333333
21.0,245.301788,562.7144806666666,2.00677
22.0,245.00821399999998,562.4140103333333,1.9341186666666665
23.0,245.50658366666667,562.8951036666666,2.0648303333333335
24.0,245.89940266666667,563.7276936666667,2.82326
25.0,246.155019,562.5044113333335,2.0296066666666666
26.0,245.52631066666666,565.6337486666666,2.0312666666666668
27.0,246.10833499999998,563.9756673333333,2.086034
28.0,245.5202403333333,565.3237049999999,2.118534
29.0,246.19532266666667,564.6942666666666,2.0764703333333334
30.0,247.10956533333334,564.4289896666667,2.6898483333333334
31.0,247.08751766666668,565.4687733333334,1.8656643333333334
32.0,247.38950533333332,565.5410743333333,2.0504736666666665
33.0,247.427912,566.7036066666666,2.0162899999999997
34.0,246.63040833333335,566.844332,2.1811653333333334
35.0,246.70488266666666,566.8412176666667,1.9449023333333333
36.0,247.31662766666668,566.688003,1.8383506666666667
37.0,247.63383533333334,566.5215143333334,1.854074
38.0,247.78940366666666,567.191933,2.082307
39.0,248.188569,567.6350483333334,1.9883523333333335
40.0,247.426059,566.8265210000001,2.1106043333333333
41.0,247.65879866666668,567.835721,1.9940696666666666
42.0,247.58747466666668,568.5180236666666,2.0303233333333335
43.0,247.58648133333335,568.4920463333334,2.545526666666667
44.0,248.24029,568.3336410000001,1.896742
45.0,248.17250566666667,568.394365,1.9194153333333333
46.0,248.26739366666666,568.5426466666667,1.9965363333333332
47.0,248.58573766666666,568.1360886666666,2.129704333333333
48.0,248.94138866666665,568.2409896666667,1.971433
49.0,248.40472533333332,567.8245276666667,1.9693326666666664
50.0,248.68967899999998,567.9588793333334,1.9725526666666664
51.0,247.802654,568.3813213333333,2.0689506666666664
52.0,247.595608,568.3590546666666,2.4919386666666665
53.0,248.22984233333332,569.3104103333334,1.946962
54.0,248.41209566666666,569.1980956666666,2.076820666666667
55.0,247.70759966666665,569.1003773333333,2.3594643333333334
56.0,248.032617,568.8337839999999,1.9279686666666667
57.0,247.9696263333333,569.3801043333334,2.0637639999999995
58.0,248.50036566666665,569.3542516666666,1.963082
59.0,248.19824533333335,568.5043796666668,1.9392226666666665
60.0,248.10916833333332,569.7749263333334,1.8918016666666666
61.0,247.933079,569.6814350000001,2.0693040000000003
62.0,248.30691066666668,570.104241,2.0806976666666666
63.0,247.64612499999998,570.7360023333334,2.059460666666667
64.0,248.80661033333334,570.5747073333333,2.064130666666667
65.0,249.5484703333333,569.920682,2.073407
66.0,248.8023773333333,571.0785603333334,1.7907133333333334
67.0,249.23395933333336,570.54764,1.9075986666666669
68.0,249.42904199999998,569.849781,2.078074
69.0,249.29278399999998,572.121407,1.8878716666666666
70.0,249.40002133333334,570.6671276666666,1.8222776666666667
71.0,248.23755300000002,572.8564636666666,2.222712666666667
72.0,249.76550666666665,571.4912026666667,2.2021653333333333
73.0,249.85945433333333,572.8853740000001,2.0833643333333334
74.0,249.65370166666665,572.4028876666667,1.9455693333333333
75.0,249.807137,573.1267670000001,2.001379666666667
76.0,250.140758,572.698258,2.2380530000000003
77.0,250.07028666666668,573.659141,1.9251416666666668
78.0,249.20077533333335,573.1973543333334,1.9673093333333334
79.0,250.28412,573.3676136666667,1.990816
80.0,250.37699133333334,573.569673,1.8351773333333332
81.0,250.06638333333333,574.7502783333333,1.9063716666666668
82.0,250.49340600000002,574.3206763333333,2.062807
83.0,250.59674733333335,574.1080833333334,1.9862493333333333
84.0,250.0681476666667,573.4986453333332,1.8514376666666668
85.0,250.4316553333333,574.3893036666667,2.082627
86.0,259.072675,541.8114903333334,1.9157283333333333
