step,phase,gpu_util,cpu_util,gpu_mem_gb,cpu_mem_gb,ram_gb,io_read_gb,io_write_gb
1,forward,4.0,0.0,1.244463104,4.616462336,24.337936384,0.008863744,0.0
1,backward,10.0,98.2,1.3451264,4.64984064,24.342941696,0.009240576,0.0
1,optimizer,10.0,89.4,1.380777984,4.66833408,24.367378432,0.00946176,0.0
2,forward,10.0,264.1,1.380777984,4.669714432,24.367427584,0.011362304,0.0
2,backward,10.0,97.9,1.43949824,4.669714432,24.367665152,0.011362304,0.0
2,optimizer,10.0,0.0,1.43949824,4.669714432,24.367665152,0.011362304,0.0
3,forward,10.0,256.4,1.43949824,4.670169088,24.367665152,0.013361152,0.0
3,backward,10.0,98.3,1.43949824,4.670169088,24.367730688,0.013361152,0.0
3,optimizer,25.0,0.0,1.43949824,4.670169088,24.367730688,0.013361152,0.0
4,forward,25.0,226.9,1.43949824,4.669448192,24.353796096,0.015261696,0.0
4,backward,25.0,97.9,1.43949824,4.669448192,24.366116864,0.015261696,0.0
4,optimizer,25.0,588.7,1.43949824,4.669448192,24.366116864,0.015261696,0.0
5,forward,25.0,193.6,1.43949824,4.6707712,24.366116864,0.017195008,0.0
5,backward,25.0,98.0,1.43949824,4.6707712,24.366219264,0.017195008,0.0
5,optimizer,25.0,0.0,1.43949824,4.6707712,24.366219264,0.017195008,0.0
6,forward,25.0,287.3,1.43949824,4.671328256,24.366030848,0.01912832,0.0
6,backward,25.0,98.3,1.43949824,4.671328256,24.366600192,0.01912832,0.0
6,optimizer,25.0,0.0,1.43949824,4.671328256,24.366600192,0.01912832,0.0
7,forward,25.0,260.8,1.43949824,4.672073728,24.367464448,0.021028864,0.0
7,backward,25.0,98.8,1.43949824,4.672073728,24.367681536,0.021028864,0.0
7,optimizer,25.0,0.0,1.43949824,4.672073728,24.367874048,0.021028864,0.0
8,forward,25.0,310.4,1.43949824,4.671635456,24.367968256,0.022962176,0.0
8,backward,25.0,98.8,1.43949824,4.671635456,24.36784128,0.022962176,0.0
8,optimizer,25.0,0.0,1.43949824,4.671635456,24.36784128,0.022962176,0.0
9,forward,76.0,245.3,1.43949824,4.672200704,24.368357376,0.02486272,0.0
9,backward,76.0,99.8,1.43949824,4.672200704,24.357011456,0.02486272,0.0
9,optimizer,76.0,0.0,1.43949824,4.672200704,24.358043648,0.02486272,0.0
10,forward,76.0,240.2,1.43949824,4.672704512,24.36947968,0.026796032,0.0
10,backward,76.0,99.5,1.43949824,4.673019904,24.369700864,0.026796032,0.0
10,optimizer,76.0,0.0,1.43949824,4.673019904,24.369700864,0.026796032,0.0
11,forward,76.0,260.3,1.43949824,4.672897024,24.369770496,0.028729344,0.0
11,backward,76.0,101.6,1.43949824,4.672897024,24.36995072,0.028729344,0.0
11,optimizer,76.0,0.0,1.43949824,4.672897024,24.36995072,0.028729344,0.0
12,forward,76.0,299.3,1.43949824,4.673507328,24.36995072,0.030629888,0.0
12,backward,76.0,100.1,1.43949824,4.673507328,24.3702784,0.030629888,0.0
12,optimizer,76.0,0.0,1.43949824,4.673507328,24.3702784,0.030629888,0.0
13,forward,76.0,231.0,1.43949824,4.673396736,24.3702784,0.0325632,0.0
13,backward,76.0,100.9,1.43949824,4.673396736,24.370434048,0.0325632,0.0
13,optimizer,76.0,0.0,1.43949824,4.673396736,24.370520064,0.0325632,0.0
14,forward,75.0,265.0,1.43949824,4.67458048,24.37052416,0.034463744,0.0
14,backward,75.0,99.1,1.43949824,4.67458048,24.370536448,0.034463744,0.0
14,optimizer,75.0,0.0,1.43949824,4.67458048,24.370536448,0.034463744,0.0
15,forward,75.0,247.4,1.43949824,4.674392064,24.357117952,0.036397056,0.0
15,backward,75.0,99.5,1.43949824,4.674392064,24.37308416,0.036397056,0.0
15,optimizer,75.0,0.0,1.43949824,4.674392064,24.374632448,0.036397056,0.0
16,forward,75.0,194.0,1.43949824,4.67550208,24.384974848,0.038330368,0.0
16,backward,75.0,99.5,1.43949824,4.67550208,24.385277952,0.038330368,0.0
16,optimizer,75.0,602.6,1.43949824,4.67550208,24.385277952,0.038330368,0.0
17,forward,75.0,244.6,1.43949824,4.675661824,24.384843776,0.040230912,0.0
17,backward,75.0,100.9,1.43949824,4.675661824,24.384851968,0.040230912,0.0
17,optimizer,75.0,0.0,1.43949824,4.675661824,24.384929792,0.040230912,0.0
18,forward,75.0,229.9,1.43949824,4.675129344,24.384929792,0.042164224,0.0
18,backward,75.0,101.7,1.43949824,4.675129344,24.385138688,0.042164224,0.0
18,optimizer,75.0,612.7,1.43949824,4.675129344,24.385138688,0.042164224,0.0
19,forward,75.0,201.5,1.43949824,4.675883008,24.385138688,0.044064768,0.0
19,backward,74.0,101.2,1.43949824,4.675883008,24.385425408,0.044064768,0.0
19,optimizer,74.0,0.0,1.43949824,4.675883008,24.385425408,0.044064768,0.0
20,forward,74.0,296.6,1.43949824,4.676124672,24.385425408,0.04599808,0.0
20,backward,74.0,99.9,1.43949824,4.676124672,24.385634304,0.04599808,0.0
20,optimizer,74.0,0.0,1.43949824,4.676124672,24.385634304,0.04599808,0.0
21,forward,74.0,251.9,1.43949824,4.67759104,24.380125184,0.047898624,0.0
21,backward,74.0,99.2,1.43949824,4.67759104,24.38680576,0.047898624,0.0
21,optimizer,74.0,0.0,1.43949824,4.67759104,24.38680576,0.047898624,0.0
22,forward,74.0,235.0,1.43949824,4.677750784,24.387723264,0.049831936,0.0
22,backward,74.0,100.2,1.43949824,4.677750784,24.387796992,0.049831936,0.0
22,optimizer,74.0,0.0,1.43949824,4.677750784,24.387796992,0.049831936,0.0
23,forward,74.0,265.4,1.43949824,4.67779584,24.387796992,0.051765248,0.0
23,backward,74.0,100.8,1.43949824,4.67779584,24.38856704,0.051765248,0.0
