step,gpu_util,cpu_util,gpu_mem_gb,cpu_mem_gb,ram_gb,io_read_gb,io_write_gb
1,10.0,0.0,1.781334016,1.509289984,19.25679104,0.0,0.0
2,10.0,0.0,1.781334016,1.509576704,19.260145664,0.0,0.0
3,47.0,0.0,1.781334016,1.505984512,19.264274432,0.0,0.0
4,47.0,0.0,1.781334016,1.505992704,19.267887104,0.0,0.0
5,47.0,0.0,1.781334016,1.510084608,19.272015872,0.0,0.0
6,47.0,0.0,1.781334016,1.509834752,19.275886592,0.0,0.0
7,93.0,0.0,1.781334016,1.50624256,19.280523264,0.0,0.0
8,93.0,0.0,1.781334016,1.506254848,19.285168128,0.0,0.0
9,93.0,0.0,1.781334016,1.510105088,19.289038848,0.0,0.0
10,94.0,0.0,1.781334016,1.506267136,19.293167616,0.0,0.0
11,94.0,0.0,1.781334016,1.506271232,19.297038336,0.0,0.0
12,94.0,0.0,1.781334016,1.506275328,19.29910272,0.0,0.0
13,91.0,0.0,1.781334016,1.510129664,19.30297344,0.0,0.0
14,91.0,0.0,1.781334016,1.506291712,19.307102208,0.0,0.0
15,91.0,0.0,1.781334016,1.506291712,19.311230976,0.0,0.0
16,91.0,0.0,1.781334016,1.506295808,19.315359744,0.0,0.0
17,92.0,0.0,1.781334016,1.506299904,19.31974656,0.0,0.0
18,92.0,0.0,1.781334016,1.506299904,19.32361728,0.0,0.0
19,92.0,0.0,1.781334016,1.506304,19.327746048,0.0,0.0
20,93.0,0.0,1.781334016,1.510158336,19.33135872,0.0,0.0
21,93.0,0.0,1.781334016,1.510158336,19.333165056,0.0,0.0
22,93.0,0.0,1.781334016,1.506316288,19.333165056,0.0,0.0
23,93.0,0.0,1.781334016,1.506320384,19.337293824,0.0,0.0
24,91.0,0.0,1.781334016,1.506320384,19.34170112,0.0,0.0
25,91.0,0.0,1.781334016,1.510166528,19.346087936,0.0,0.0
26,91.0,0.0,1.781334016,1.510170624,19.350216704,0.0,0.0
27,92.0,0.0,1.781334016,1.506328576,19.354087424,0.0,0.0
28,92.0,0.0,1.781334016,1.506328576,19.358732288,0.0,0.0
29,92.0,0.0,1.781334016,1.506328576,19.362861056,0.0,0.0
30,93.0,0.0,1.781334016,1.506332672,19.366731776,0.0,0.0
31,93.0,0.0,1.781334016,1.506332672,19.36879616,0.0,0.0
32,93.0,0.0,1.781334016,1.506332672,19.372924928,0.0,0.0
33,93.0,0.0,1.781334016,1.510178816,19.376795648,0.0,0.0
34,91.0,0.0,1.781334016,1.506332672,19.380924416,0.0,0.0
35,91.0,0.0,1.781334016,1.506332672,19.384795136,0.0,0.0
36,91.0,0.0,1.781334016,1.510182912,19.388923904,0.0,0.0
37,92.0,0.0,1.781334016,1.510187008,19.39331072,0.0,0.0
38,92.0,0.0,1.781334016,1.506340864,19.397439488,0.0,0.0
39,92.0,0.0,1.781334016,1.510187008,19.40105216,0.0,0.0
40,92.0,0.0,1.781334016,1.50634496,19.4028544,0.0,0.0
41,92.0,0.0,1.781334016,1.510191104,19.406983168,0.0,0.0
42,92.0,0.0,1.781334016,1.50634496,19.411111936,0.0,0.0
43,92.0,0.0,1.781334016,1.506353152,19.415240704,0.0,0.0
44,91.0,0.0,1.781334016,1.510203392,19.419369472,0.0,0.0
45,91.0,0.0,1.781334016,1.506357248,19.423240192,0.0,0.0
46,91.0,0.0,1.781334016,1.506357248,19.427627008,0.0,0.0
47,92.0,0.0,1.781334016,1.506361344,19.431755776,0.0,0.0
48,92.0,0.0,1.781334016,1.506361344,19.435368448,0.0,0.0
49,92.0,0.0,1.781334016,1.510207488,19.439497216,0.0,0.0
50,93.0,0.0,1.781334016,1.506361344,19.441819648,0.0,0.0
51,93.0,0.0,1.781334016,1.506369536,19.445948416,0.0,0.0
52,93.0,0.0,1.781334016,1.51021568,19.450077184,0.0,0.0
53,93.0,0.0,1.781334016,1.510219776,19.454205952,0.0,0.0
54,91.0,0.0,1.781334016,1.510219776,19.458076672,0.0,0.0
