task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Step #1,2026-04-07T13:31:34,energy-efficiency,7dafde97-e7a9-4c2d-8b9c-3d86d9082d18,1.1937377154827118,6.166883346302707e-07,5.163571817200488e-07,360.0,102.07601244842955,10.0,0.00011944033354520798,3.386697153473506e-05,3.3177212294605045e-06,0.00015662502630940355,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #2,2026-04-07T13:31:35,energy-efficiency,7dafde97-e7a9-4c2d-8b9c-3d86d9082d18,0.4150764085352421,2.3340455200519544e-07,5.62281351334131e-07,360.0,144.46012871587553,10.0,4.148127883672715e-05,1.6646124436192622e-05,1.152125859840049e-06,5.9279529132759824e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #3,2026-04-07T13:31:35,energy-efficiency,7dafde97-e7a9-4c2d-8b9c-3d86d9082d18,0.41468478739261627,2.5170751673063274e-07,6.06922056220908e-07,360.0,185.2586170974587,10.0,4.1447149589657784e-05,2.132973929747095e-05,1.1511833924386233e-06,6.392807227956738e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #4,2026-04-07T13:31:36,energy-efficiency,7dafde97-e7a9-4c2d-8b9c-3d86d9082d18,0.4173670969903469,2.564753934972001e-07,6.145000108195877e-07,360.0,192.84566930831494,10.0,4.166294075548649e-05,2.2318906729879018e-05,1.1571587166852423e-06,6.513900620205078e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #5,2026-04-07T13:31:36,energy-efficiency,7dafde97-e7a9-4c2d-8b9c-3d86d9082d18,0.41889823973178864,2.5508737420804256e-07,6.086991488707879e-07,360.0,189.2485348910659,10.0,4.170398786664008e-05,2.1924184210320163e-05,1.158308310227261e-06,6.47864803871875e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #6,2026-04-07T13:31:37,energy-efficiency,7dafde97-e7a9-4c2d-8b9c-3d86d9082d18,0.41671402752399445,2.5473776821433625e-07,6.111431135856849e-07,360.0,189.1988544987417,10.0,4.165056459605693e-05,2.1890295300863727e-05,1.1568283972640838e-06,6.469768829418473e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #7,2026-04-07T13:31:37,energy-efficiency,7dafde97-e7a9-4c2d-8b9c-3d86d9082d18,0.4163611903786659,2.6395544269781165e-07,6.338717465676428e-07,360.0,209.71888080773178,10.0,4.163000732660294e-05,2.4252519409628803e-05,1.1562444476617708e-06,6.703877118389344e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #8,2026-04-07T13:31:38,energy-efficiency,7dafde97-e7a9-4c2d-8b9c-3d86d9082d18,0.42062903195619583,2.6469297721560887e-07,6.291990359363276e-07,360.0,209.396594550918,10.0,4.176954999566076e-05,2.429640832701807e-05,1.1601301117075806e-06,6.722608843438642e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #9,2026-04-07T13:31:39,energy-efficiency,7dafde97-e7a9-4c2d-8b9c-3d86d9082d18,0.41685776039958,2.4588802721648926e-07,5.898656006849521e-07,360.0,168.62445296842841,10.0,4.173934161663055e-05,1.955140453446802e-05,1.1593061188856759e-06,6.245005226998427e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #10,2026-04-07T13:31:39,energy-efficiency,7dafde97-e7a9-4c2d-8b9c-3d86d9082d18,0.4208013042807579,2.5420128316598175e-07,6.041077113602992e-07,360.0,182.81120115029364,10.0,4.204311929643158e-05,2.1350572609435403e-05,1.1677412005762257e-06,6.456143310644316e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
