timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-04-05T02:35:31,energy-efficiency,e20edcda-0ec6-4cdd-99a5-bd511b7d8f88,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,222.58096966519952,0.000132572072975,5.956127928385617e-07,360.0,167.30283150583708,10.0,0.0221680189859122,0.0108866223203847,0.0006156962882209,0.0336703375945179,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N,1.0,0.0
2026-04-07T18:03:51,energy-efficiency,621dbfa3-d970-4e4f-952e-f51d113dcdaf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,217.69157103449106,0.00012961782175296757,5.954195706200812e-07,360.0,0.0,10.0,0.021680513292551044,0.010637352676525325,0.0006021579752676187,0.03292002394434398,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N,1.0,0.0
