step,forward_ms,backward_ms,optimizer_ms
1,752.213701,1140.13931,40.797367
2,503.860226,1127.225307,2.032968
3,505.836262,1126.322725,1.813395
4,504.084418,1124.895165,1.810795
5,502.581579,1124.52074,2.118418
6,503.632863,1125.356211,2.115628
7,504.332862,1128.443543,2.121189
8,504.157251,1126.642029,2.034767
9,503.570752,1127.712214,2.088238
10,504.259972,1126.543028,2.209699
11,503.901077,1128.757807,1.973347
12,503.899847,1128.377362,2.106249
13,504.151829,1128.421583,1.992106
14,504.17486,1127.177236,2.121348
15,504.696237,1126.958283,1.966706
16,505.035222,1129.273324,2.098579
17,507.006618,1133.219627,1.991737
18,506.3611,1129.543238,1.816544
19,505.060933,1131.94683,1.971236
20,506.331639,1130.500731,1.972186
21,507.537705,1133.102446,1.835595
22,507.809239,1129.198324,2.072718
23,506.089616,1134.034328,2.003747
24,508.679711,1132.866052,1.819585
25,505.729401,1135.070091,2.135939
26,509.016286,1134.115108,1.834484
27,505.64965,1132.392186,1.977456
28,510.376012,1132.983495,1.818474
29,506.599153,1136.483371,2.064998
30,508.859033,1134.309563,1.827004
31,507.389673,1138.538479,1.900085
32,508.207855,1132.060772,1.823924
33,507.740878,1139.748264,2.121698
34,508.017942,1137.892419,1.819695
35,508.58344,1138.186184,1.949516
36,510.237542,1136.566972,1.811015
37,510.075609,1140.553486,1.810314
38,511.196756,1137.456564,2.099638
39,509.011355,1139.33939,1.822585
40,508.523999,1136.627823,1.999946
41,509.519951,1135.918873,1.813305
42,509.675464,1136.191938,1.834324
43,507.265762,1140.332612,2.103078
44,509.573013,1137.649986,1.826845
45,509.920127,1134.734258,1.821945
46,508.466238,1138.796773,1.825764
47,507.407784,1137.247101,1.859515
48,510.797619,1135.930604,1.845645
49,510.631417,1139.362929,1.839625
50,509.33948,1139.987587,2.056737
51,509.131466,1140.150731,1.822295
52,508.63714,1141.424908,1.816144
53,509.142887,1138.020972,2.020397
54,509.137017,1140.219161,1.831564
55,510.624487,1140.732799,1.812554
56,510.520865,1143.424595,1.822604
57,510.189902,1140.748728,2.147379
58,510.349423,1140.796349,1.818104
59,511.223014,1141.958735,1.822494
60,510.296103,1140.558386,1.815625
61,509.860297,1140.461674,1.971537
62,510.482095,1139.102866,1.840825
63,510.89164,1140.972572,1.836935
64,511.191294,1138.112223,1.816414
65,511.433439,1139.878166,2.116399
66,511.874013,1136.900407,1.805394
67,509.309129,1139.948468,1.827215
68,507.627927,1141.084962,1.819655
69,509.943718,1137.763288,1.985777
70,509.640174,1141.340626,1.828144
71,510.487854,1139.4031,1.821424
72,511.400588,1139.084066,1.827764
73,510.454165,1138.289996,1.828484
74,510.752889,1141.043322,2.150189
75,510.85401,1140.8519,1.821844
76,510.417324,1138.431658,1.804854
77,508.888474,1139.679854,1.817535
78,508.090532,1139.317528,1.852394
79,509.812156,1139.282049,1.952596
80,510.535176,1140.013079,1.830994
81,511.180744,1140.011768,1.827004
82,511.104294,1141.098503,1.835845
83,510.965761,1140.488856,1.823414
84,511.340296,1140.621866,2.106999
85,509.812077,1140.985901,1.827255
86,510.239681,1138.807352,1.830225
