step,forward_ms,backward_ms,optimizer_ms
1.0,636.0724606666666,179.56668066666666,133.24037966666666
2.0,15.773685333333333,37.40553833333333,1.7308336666666666
3.0,15.748308999999999,37.27738,1.6967496666666666
4.0,15.876637333333335,37.75983033333333,1.7186263333333331
5.0,15.850517000000002,36.905425,1.7128500000000002
6.0,15.562999333333332,36.88522866666667,1.699213
7.0,15.788746333333336,37.74119966666667,1.7105633333333337
8.0,15.995516,37.304426666666664,1.7005433333333333
9.0,15.445848,36.702579,1.708153
10.0,15.688218,37.458802666666664,1.7046736666666666
11.0,15.667057999999999,37.228998999999995,1.6998133333333332
12.0,15.559379,37.175819,1.7016096666666665
13.0,15.585713333333333,36.738406000000005,1.7022566666666668
14.0,15.794753,37.51721666666666,1.7053796666666667
15.0,15.886377333333334,37.717463333333335,1.7100936666666666
16.0,15.512725666666666,37.02050033333333,1.71004
17.0,15.525709,37.00222333333334,1.6994763333333331
18.0,15.642034,37.29749066666667,1.70202
19.0,15.799896333333331,37.502203333333334,1.763064
20.0,15.646433666666667,36.676111999999996,1.794514333333333
21.0,15.59631,37.075464,1.699523
22.0,15.620750333333334,37.133187666666664,1.7208603333333334
23.0,15.642607333333336,36.949012333333336,1.695513
24.0,15.614630666666665,37.14765166666667,1.7059
25.0,15.704345000000002,37.29328666666667,1.7059733333333333
26.0,15.615457000000001,37.424948666666666,1.756314
27.0,15.718165333333333,36.916339,1.702913
28.0,15.471578333333333,36.379230666666665,1.7146033333333335
29.0,15.513236000000001,36.84817433333333,1.6973663333333333
30.0,15.699534666666667,37.195332666666665,1.7053066666666667
31.0,15.581853,37.03773666666667,1.696127
32.0,15.608490666666667,37.082054,1.7069
33.0,15.714021666666667,37.24158633333334,1.7043503333333334
34.0,15.659584,36.98370633333334,1.6912796666666665
35.0,15.466428,36.738109666666666,1.746827
36.0,15.689010999999999,37.80776766666667,1.7096333333333333
37.0,15.762312,37.07974433333334,1.6965966666666665
38.0,15.619710333333332,37.17336533333333,1.705267
39.0,15.732394999999999,37.703928999999995,1.6916033333333333
40.0,15.964201666666668,38.01076666666666,1.7098133333333332
41.0,15.721628333333333,37.181379,1.708656333333333
42.0,15.634427333333335,36.942732,1.6966463333333335
43.0,15.612159666666665,37.707329666666666,1.6988066666666668
44.0,15.775466,37.769240333333336,1.7587409999999999
45.0,15.963395,37.57634066666667,1.7091436666666668
46.0,15.731795333333332,37.082147666666664,1.695539666666667
47.0,15.566323333333335,37.115470666666674,1.702003333333333
48.0,15.633787333333332,37.56175066666666,1.7002063333333333
49.0,15.649783999999999,37.262186666666665,1.7141270000000002
50.0,15.60064,37.17311900000001,1.70591
51.0,15.690427999999999,37.21025600000001,1.70965
52.0,15.658914666666666,37.28832033333333,1.7105833333333333
53.0,15.738672,37.49354,1.708623
54.0,15.678171,37.433875666666665,1.6952166666666664
55.0,15.554359333333332,36.737536,1.7135733333333334
56.0,15.757542333333333,37.01644366666667,1.7015733333333334
57.0,15.610897,37.03488333333333,1.713637
58.0,15.705194999999998,37.52237,1.7058559999999998
59.0,15.749075666666664,37.340257333333334,1.7072366666666667
60.0,15.684891333333335,37.499052666666664,1.6981303333333333
61.0,15.728361999999999,37.307803666666665,1.7112403333333333
62.0,15.761075999999997,37.494802666666665,1.695983
63.0,15.638753666666666,37.202139,1.6977266666666668
64.0,15.674254666666668,37.49368966666666,1.7001596666666667
