step,forward_ms,backward_ms,optimizer_ms
1,312.241411,319.07796,42.186985
2,2.815887,2.623565,0.840321
3,2.788516,2.680755,0.843351
4,2.921968,2.868478,0.898962
5,2.924188,2.814258,0.853961
6,2.908938,2.815667,0.870382
7,3.678568,2.894348,0.989413
8,2.990679,2.878109,0.882931
9,2.803157,2.826977,0.891152
10,2.929429,2.853707,0.853911
11,3.142161,2.932389,0.890802
12,2.634535,2.719136,0.886131
13,3.334804,2.820367,0.982483
14,2.904908,2.754606,0.858032
15,3.105612,2.799946,0.900952
16,2.889248,2.749947,0.831001
17,2.873588,2.710096,0.835211
18,3.632228,2.759846,0.964053
19,2.843638,2.790457,0.835011
20,3.03792,2.811767,0.903712
21,2.905878,2.760086,0.850852
22,2.882617,2.727787,0.849601
23,3.197592,2.875358,0.893351
24,2.916978,2.814928,0.858581
25,3.282013,2.787707,0.984523
26,2.899498,2.818717,0.862661
27,2.925059,2.818637,0.865182
28,3.07939,2.839778,0.904282
29,2.953079,2.822767,0.871071
30,3.01553,2.878408,0.884421
31,3.866961,2.889008,0.983233
32,2.988489,2.812047,0.857151
33,2.932589,2.843907,0.858821
34,2.98253,2.853507,0.861252
35,3.103391,2.869748,0.906532
36,2.938839,2.832537,0.850531
37,2.94936,2.853737,0.890782
38,3.218803,2.926299,0.890761
39,2.932049,2.819917,0.860021
40,2.933119,2.829727,0.870562
41,2.942328,2.920709,0.878851
42,3.291833,2.792387,0.985733
43,2.910358,2.840038,0.859951
44,2.952699,2.825218,0.878241
45,3.166581,2.876488,0.930172
46,2.923068,2.827667,0.876512
47,2.939189,2.800827,0.861331
48,2.898648,2.830397,0.866762
49,2.954159,2.830918,0.874011
50,3.677529,2.928598,0.986933
51,2.922118,2.856987,0.855962
52,2.929358,2.870678,0.842911
53,2.925219,2.859977,0.866862
54,3.06555,2.884958,0.924562
55,2.945679,2.807197,0.860691
56,2.928658,2.862898,0.872842
57,2.911318,2.831078,0.866281
58,3.198741,2.931728,0.895822
59,2.912418,2.826227,0.861072
60,2.911398,2.837557,0.877251
61,2.926049,2.805387,0.878311
62,2.939179,2.835507,0.888642
63,3.281253,2.798687,0.984033
64,2.946379,2.822857,0.854211
65,2.944538,2.867028,0.839031
66,2.921648,2.865668,0.853041
67,3.144672,2.864078,0.922482
68,2.939899,2.824107,0.865591
69,2.899568,2.829297,0.873941
70,2.915578,2.848068,0.851961
71,2.907019,2.847247,0.864661
72,2.883768,2.879418,0.869451
73,3.667298,2.841048,0.987732
74,2.923948,2.862038,0.846361
75,2.898378,2.875548,0.861692
76,2.915598,2.838258,0.859691
77,2.919418,2.830078,0.857751
78,2.870858,2.842417,0.859211
79,3.101651,2.855137,0.918592
80,2.892298,2.830657,0.854731
81,2.891858,2.925598,0.851081
82,2.917029,2.851097,0.863402
83,2.933478,2.841608,0.868111
84,3.178542,2.942219,0.898411
85,2.895838,2.819637,0.862962
86,2.923549,2.837947,0.857072
87,2.919378,2.875288,0.866752
88,2.914849,2.843337,0.873812
89,2.913418,2.823836,0.870371
90,3.242223,2.828267,0.960843
91,2.927489,2.864768,0.861981
92,2.912518,2.861778,0.842991
93,2.920349,2.894848,0.854751
94,2.907758,2.834838,0.866701
95,2.942759,2.836557,0.862201
96,3.142921,2.802597,0.925642
97,2.909469,2.838627,0.861172
98,2.938449,2.844587,0.852461
99,2.895969,2.849697,0.847181
100,2.899868,2.836508,0.846061
101,2.938848,2.842558,0.847511
102,2.900728,2.828848,0.853821
103,3.651808,2.851337,0.990082
104,2.922179,2.823617,0.868582
105,2.911589,2.923028,0.854482
106,2.907768,2.815988,0.860121
107,2.903188,2.835167,0.852512
108,2.881858,2.849478,0.860591
109,2.933668,2.827188,0.866592
110,2.890538,2.850928,0.851001
111,3.058381,2.918818,0.919972
112,2.902918,2.838918,0.860681
113,2.905928,2.820338,0.846081
114,2.908258,2.846207,0.842302
