step,forward_ms,backward_ms,optimizer_ms
1,227.578684,80.318555,40.180802
2,15.83396,38.165079,1.750581
3,16.63453,38.903737,1.736631
4,16.626719,38.983268,2.069525
5,16.755721,38.900098,1.72223
6,16.64104,39.09851,1.72149
7,16.59515,38.781966,1.725451
8,16.64261,38.811986,1.70715
9,16.488068,38.682345,1.72097
10,16.479918,38.597024,1.725201
11,16.588579,38.673524,1.741061
12,16.546139,38.477152,1.70474
13,16.369077,38.36287,1.717641
14,16.268105,38.2189,1.7209
15,16.394227,38.32962,1.722371
16,16.331136,38.27614,1.71865
17,16.253475,38.486052,1.720141
18,16.330496,38.757266,1.71375
19,16.360247,38.971819,1.70708
20,16.420617,41.145464,1.813052
21,16.341046,38.517483,1.722061
22,16.287976,38.608163,1.708071
23,16.390807,39.218391,1.705771
24,16.455848,39.205381,1.725311
25,16.441568,39.22207,1.71491
26,16.440677,39.192251,1.727951
27,16.452428,39.416913,1.727281
28,16.539308,39.198681,1.736001
29,16.457297,39.206361,1.70647
30,16.423988,39.17261,1.71226
31,16.434538,39.222791,1.740771
32,16.513429,39.241531,1.71522
33,16.444747,39.250891,1.70593
34,16.422948,39.191121,1.716111
35,16.437388,39.418523,1.721891
36,16.524418,40.620738,1.786512
37,16.447468,38.777716,1.710071
38,16.328476,38.702965,1.728061
39,16.328846,38.2833,1.719841
40,16.472068,39.278581,1.721451
41,16.501318,39.604086,1.729291
42,16.503419,39.471444,1.758501
43,16.480047,39.463064,1.7141
44,16.530069,39.205431,1.71668
45,16.436127,39.189371,1.720361
46,16.467388,39.198001,1.733971
47,16.467778,39.173591,1.731941
48,16.474158,39.172601,1.737891
49,16.451047,39.372204,1.72823
50,16.487808,39.13986,1.726951
51,16.459247,39.422174,1.72522
52,16.542469,39.294352,1.932293
53,16.481648,38.926278,1.71849
54,16.338647,39.14323,1.732181
55,16.437988,39.400582,1.736671
56,16.536208,39.191241,1.748791
57,16.485878,39.013379,1.733091
58,16.443298,39.460084,1.73084
59,16.513538,39.141101,1.742411
60,16.509839,38.953937,1.749321
61,16.441347,39.423614,1.7278
62,16.501328,39.199311,1.752971
63,16.427398,39.403613,1.73292
64,16.575749,39.221742,1.72504
65,16.421438,39.234511,1.726611
66,16.461318,39.17177,1.72072
67,16.483718,39.424554,1.72202
68,16.562559,39.365962,1.883873
69,16.470178,38.984398,1.738501
70,16.334867,38.939227,1.7325
71,16.463637,39.414864,1.723121
72,16.562579,39.184091,1.724471
73,16.442788,39.231191,1.735971
74,16.448567,39.452714,1.749721
75,16.481368,39.244381,1.727981
76,16.499258,39.261972,1.736471
77,16.456248,39.247162,1.739771
78,16.467098,39.266931,1.72706
79,16.443337,39.404014,1.71736
80,16.573549,39.020649,1.767371
81,16.443087,39.10686,1.724101
82,16.429238,39.437914,1.710081
83,16.469878,39.452713,1.737191
84,16.547389,38.976708,1.721741
85,16.434147,39.239862,1.723011
86,16.425347,39.474194,1.713011
87,16.492878,39.152841,1.738971
88,16.493888,39.252831,1.717221
89,16.455957,39.697817,2.061834
90,16.534609,38.912408,1.72701
91,16.332827,38.999728,1.72972
92,16.525558,39.08605,1.708331
93,16.416958,39.20338,1.726901
94,16.436867,39.210551,1.730811
95,16.426168,39.439934,1.728171
96,16.552769,39.22373,1.7124
97,16.428278,39.211111,1.720751
98,16.427388,39.450153,1.716211
99,16.484338,39.209381,1.722321
100,16.499578,39.221002,1.72871
101,16.446668,39.423083,1.736651
102,16.536969,39.229142,1.72753
103,16.425757,39.502595,1.707841
104,16.628789,39.10599,1.716791
105,16.407857,39.190231,1.731021
106,16.445948,39.347702,1.71514
107,16.557798,39.320333,1.70293
108,16.501008,39.178941,1.726061
109,16.425596,39.186581,1.72228
110,16.473718,39.438104,1.757051
111,16.438908,39.15122,1.71659
112,16.516018,39.291443,1.739151
113,16.424408,39.258502,1.70953
114,16.438567,39.259901,1.72275
115,16.434838,39.475364,1.730101
116,16.460008,39.264601,1.723461
117,16.455427,39.256942,1.714751
118,16.429687,39.501975,1.713721
119,16.529058,39.285932,1.725001
120,16.420528,39.281932,1.722911
121,16.456188,39.280652,1.71382
122,16.427017,39.464624,1.744731
123,16.478528,39.212961,1.72447
124,16.455638,39.456483,1.711031
125,16.457058,39.202681,1.7144
126,16.424538,39.443513,1.719201
127,16.508148,39.463595,1.71025
128,16.464728,39.238691,1.734611
129,16.437337,39.150819,1.74618
130,16.417758,39.594405,1.985983
131,16.564819,39.230851,1.709541
132,16.436747,38.738076,1.731891
133,16.325777,39.015849,1.733151
134,16.435437,39.214501,1.728321
135,16.445488,39.464034,1.738701
136,16.477568,39.17257,1.753482
137,16.416316,39.234702,1.739321
138,16.428738,39.455974,1.732741
139,16.529278,39.246091,1.735671
140,16.440437,39.193961,1.728231
141,16.430777,39.506785,1.732491
142,16.527658,39.289182,1.723771
143,16.422758,39.427644,1.749331
144,16.533169,39.093459,1.755991
145,16.429167,39.196552,1.70919
146,16.420787,39.431684,1.721261
147,16.528098,39.174921,1.735651
148,16.441528,39.451244,1.733861
149,16.536979,39.322982,1.728721
150,16.435087,39.15171,1.72218
151,16.427868,39.566435,1.900303
152,16.583939,39.1132,1.720081
153,16.327066,39.063789,1.729111
154,16.422417,39.19727,1.71936
155,16.448777,39.422693,1.717811
156,16.472858,39.244102,1.715771
157,16.434527,39.250301,1.736411
158,16.426037,39.358493,1.729531
159,16.553949,39.245951,1.71041
160,16.420407,39.446594,1.740841
161,16.476138,39.196181,1.735581
162,16.436708,39.260621,1.732601
163,16.436407,39.454744,1.736401
164,16.549909,39.321132,1.738491
